X1,X2,X3,X4,X5,X6,X7,X8,ANG,AVG,RIP
24.76,132.1,0.92,0.04,1.98,2.02,1.51,10.33,-45.0,-1823.93,50.52
17.35,139.7,1.11,0.01,1.56,2.17,1.51,10.6,-46.0,-975.2,32.97
16.58,135.0,0.82,0.0,1.72,2.01,1.51,10.62,-48.0,-874.61,27.62
16.85,136.0,1.8,0.01,2.88,2.01,1.51,12.13,-49.0,-1494.24,42.79
23.34,140.0,0.53,0.01,1.66,2.05,1.55,14.6,-43.0,-1772.55,41.36
23.19,133.8,0.66,0.0,3.01,2.04,1.52,12.09,-45.0,-1657.69,26.63
24.07,133.4,1.94,0.03,1.68,2.18,1.51,14.61,-43.0,-1876.7,62.02
23.63,133.5,0.5,0.0,3.06,2.18,1.51,14.64,-43.0,-1648.09,23.18
23.36,135.6,1.02,0.07,1.63,2.13,1.51,10.6,-45.0,-1656.98,60.11
24.88,139.9,1.32,0.01,1.68,2.07,1.57,12.22,-46.0,-1924.93,62.2
23.56,96.5,1.75,0.0,1.74,2.16,1.51,14.96,-42.0,-1736.63,60.45
17.35,139.6,1.41,0.03,2.61,2.02,1.51,10.42,-48.0,-1378.28,25.17
17.19,134.9,1.17,0.01,3.62,2.02,1.51,11.46,-49.0,-1393.03,55.99
17.23,134.3,1.21,0.01,1.39,2.01,1.51,10.62,-46.0,-961.5,31.6
24.75,138.1,0.88,0.01,2.39,2.06,1.54,11.54,-45.0,-1867.05,45.01
15.94,132.6,1.1,0.01,1.52,2.01,1.51,10.6,-48.0,-806.09,31.82
24.57,139.9,1.09,0.0,2.26,2.04,1.51,11.54,-46.0,-1852.49,48.42
15.66,139.5,1.06,0.04,3.19,2.01,1.51,11.07,-50.0,-1224.82,69.68
16.52,135.0,0.92,0.01,2.53,2.01,1.51,10.59,-48.0,-1100.52,50.67
16.95,138.7,1.93,0.01,2.98,2.02,1.52,11.71,-49.0,-1518.52,43.34
22.85,134.1,1.06,0.01,2.57,2.04,1.53,10.52,-46.0,-1747.26,36.28
24.83,138.1,0.76,0.01,2.72,2.04,1.54,11.54,-45.0,-1810.61,35.21
18.77,139.5,1.91,0.03,2.11,2.02,1.51,14.81,-44.0,-1723.53,52.6
16.01,137.9,1.07,0.02,3.68,2.01,1.51,10.7,-50.0,-1276.95,77.99
17.75,139.3,1.86,0.04,3.07,2.01,1.51,11.09,-49.0,-1502.48,44.46
24.92,139.9,0.5,0.03,3.08,2.01,1.51,14.65,-40.0,-1672.97,29.29
16.69,136.9,1.33,0.03,3.04,2.01,1.51,10.78,-49.0,-1367.23,39.5
16.02,138.7,1.93,0.06,2.98,2.02,1.52,11.71,-49.0,-1435.91,41.97
16.98,139.3,2.03,0.1,3.04,2.17,1.51,12.5,-47.0,-1413.04,49.29
21.15,135.1,0.83,0.06,1.87,2.01,1.51,14.62,-43.0,-1664.8,37.07
23.47,136.8,1.44,0.07,1.58,2.01,1.51,10.6,-45.0,-1807.75,59.75
24.98,139.9,1.62,0.01,1.72,2.01,1.51,10.69,-46.0,-1971.63,65.23
22.87,134.1,0.55,0.01,3.23,2.04,1.53,10.47,-44.0,-1563.05,57.01
16.26,140.0,1.0,0.01,3.97,2.01,1.51,14.69,-47.0,-1428.95,88.45
24.62,140.0,1.41,0.03,1.98,2.02,1.51,12.28,-46.0,-1941.8,62.43
23.24,140.0,1.34,0.04,1.66,2.01,1.51,14.61,-43.0,-1872.81,54.78
17.46,139.8,1.32,0.01,3.63,2.01,1.51,10.42,-49.0,-1371.52,52.04
24.77,133.0,1.11,0.01,1.58,2.02,1.52,14.46,-43.0,-1916.22,55.98
24.91,139.3,0.72,0.02,2.59,2.01,1.51,12.15,-45.0,-1839.8,37.75
24.66,136.2,1.89,0.01,1.75,2.01,1.51,10.61,-46.0,-1964.77,70.27
15.8,139.4,1.35,0.01,2.07,2.03,1.51,10.59,-48.0,-1032.24,33.53
15.98,137.7,0.85,0.07,2.15,2.02,1.52,10.4,-48.0,-899.72,53.26
24.94,140.0,1.9,0.01,1.68,2.05,1.55,14.65,-43.0,-2015.62,63.69
16.77,135.8,1.3,0.0,1.56,2.01,1.51,10.26,-47.0,-939.91,25.72
15.08,138.7,1.43,0.07,1.58,2.13,1.51,10.6,-46.0,-794.48,37.89
23.58,138.6,0.71,0.01,2.72,2.04,1.54,12.14,-45.0,-1763.19,34.19
15.11,135.6,1.02,0.07,1.58,2.12,1.51,10.6,-49.0,-699.9,49.44
24.93,139.9,1.05,0.01,2.53,2.06,1.52,11.54,-45.0,-1870.13,47.29
23.54,133.4,0.5,0.03,3.25,2.04,1.51,14.64,-42.0,-1662.72,20.39
16.7,139.0,1.24,0.17,3.9,2.01,1.51,12.13,-49.0,-1266.41,77.37
24.74,138.1,0.88,0.03,2.39,2.05,1.54,11.56,-45.0,-1848.47,44.89
16.48,133.5,1.85,0.01,1.51,2.01,1.51,10.59,-47.0,-1102.29,33.87
23.33,131.7,0.5,0.01,3.33,2.04,1.54,11.54,-43.0,-1558.51,46.75
24.51,133.5,1.83,0.01,1.58,2.01,1.51,10.57,-45.0,-1926.83,69.52
24.68,140.0,0.73,0.02,2.8,2.01,1.51,11.09,-44.0,-1744.17,31.56
16.95,136.2,1.87,0.01,3.21,2.01,1.51,11.28,-49.0,-1475.48,43.33
17.51,132.0,0.92,0.04,2.54,2.02,1.51,10.33,-47.0,-1182.01,46.12
16.15,140.0,1.63,0.02,1.86,2.03,1.51,14.42,-45.0,-1389.96,48.83
15.98,139.3,1.44,0.07,1.62,2.04,1.54,10.81,-46.0,-971.3,20.19
24.91,139.3,0.57,0.01,3.01,2.02,1.51,14.92,-41.0,-1728.29,29.64
24.93,135.3,1.12,0.01,2.28,2.17,1.52,11.55,-45.0,-1855.06,52.94
16.01,140.0,1.32,0.04,3.68,2.01,1.51,14.53,-47.0,-1484.16,70.91
16.7,138.9,1.21,0.0,1.68,2.01,1.51,10.62,-47.0,-973.04,20.78
23.35,140.0,0.5,0.01,1.63,2.02,1.52,14.6,-43.0,-1751.3,42.19
23.63,133.5,0.5,0.0,3.04,2.16,1.52,14.64,-43.0,-1661.83,24.47
15.0,135.0,1.11,0.01,1.38,2.01,1.51,10.6,-50.0,-674.75,44.4
23.44,133.6,1.41,0.03,1.59,2.02,1.51,10.42,-45.0,-1788.02,56.96
24.82,139.8,0.5,0.05,3.1,2.18,1.51,14.56,-39.0,-1608.75,25.8
16.01,140.0,1.43,0.07,3.83,2.01,1.51,14.53,-47.0,-1429.77,76.63
16.95,136.1,1.94,0.01,3.04,2.06,1.56,11.28,-49.0,-1499.51,41.52
23.76,135.4,1.28,0.03,1.6,2.18,1.51,14.44,-43.0,-1804.79,53.03
15.65,133.5,2.08,0.0,1.5,2.01,1.51,10.58,-47.0,-1070.79,35.67
23.53,133.2,1.01,0.01,2.26,2.17,1.52,14.32,-44.0,-1811.36,40.74
24.83,131.3,0.56,0.01,1.66,2.02,1.51,14.75,-43.0,-1864.39,44.98
16.94,140.0,1.34,0.01,3.75,2.05,1.51,14.61,-46.0,-1462.76,71.62
23.52,96.5,0.5,0.0,3.24,2.01,1.51,14.96,-44.0,-1611.62,17.09
24.78,139.8,0.5,0.01,3.11,2.01,1.51,11.79,-41.0,-1593.99,35.33
16.27,137.1,0.5,0.0,3.38,2.2,1.52,14.61,-47.0,-1180.36,84.3
15.57,138.6,1.46,0.01,1.85,2.01,1.51,12.15,-47.0,-1088.74,37.86
23.5,91.2,1.03,0.03,2.61,2.12,1.51,14.94,-43.0,-1690.5,36.21
15.56,139.2,1.26,0.03,3.06,2.01,1.51,12.4,-49.0,-1338.57,61.83
17.45,139.5,0.92,0.04,2.7,2.02,1.51,10.37,-48.0,-1248.92,50.33
24.68,139.0,0.65,0.02,2.71,2.01,1.51,11.2,-44.0,-1773.45,34.72
16.52,133.5,1.43,0.05,2.59,2.01,1.51,10.61,-49.0,-1280.49,28.65
15.22,140.0,1.9,0.01,1.68,2.06,1.55,10.68,-47.0,-1048.63,30.14
16.76,136.0,1.84,0.01,3.04,2.01,1.51,11.69,-49.0,-1496.1,40.33
15.28,133.5,1.43,0.01,3.28,2.01,1.51,11.57,-50.0,-1334.78,52.0
23.33,131.4,0.9,0.01,2.41,2.04,1.54,11.54,-46.0,-1769.24,40.43
24.94,131.4,1.16,0.03,1.57,2.01,1.51,14.74,-43.0,-1923.2,57.46
24.75,138.1,0.97,0.01,2.37,2.06,1.54,11.63,-46.0,-1874.65,45.09
24.42,131.9,0.92,0.07,1.99,2.02,1.51,10.61,-45.0,-1803.06,50.56
23.63,130.6,0.5,0.04,3.26,2.2,1.51,14.91,-41.0,-1595.3,16.53
15.97,135.5,1.03,0.07,1.62,2.02,1.52,10.6,-48.0,-812.97,33.12
24.82,138.1,0.88,0.01,2.72,2.01,1.51,11.54,-45.0,-1788.87,35.45
22.85,134.1,1.06,0.0,2.57,2.04,1.53,10.52,-46.0,-1704.73,37.63
24.92,140.0,1.9,0.01,1.65,2.22,1.55,14.54,-43.0,-1953.15,64.69
15.56,139.9,1.8,0.03,2.7,2.01,1.51,14.53,-46.0,-1530.64,53.25
17.34,139.6,1.34,0.01,1.97,2.17,1.51,10.2,-46.0,-1134.71,21.72
15.8,139.1,1.35,0.0,2.07,2.03,1.51,10.58,-47.0,-1028.43,32.57
17.58,139.6,1.34,0.01,1.77,2.04,1.51,10.21,-46.0,-1162.07,26.47
23.63,130.6,0.92,0.01,2.32,2.15,1.51,14.91,-43.0,-1824.52,35.95
15.32,133.6,1.44,0.01,1.95,2.06,1.56,10.58,-47.0,-959.85,37.78
24.98,139.0,1.84,0.01,1.66,2.05,1.55,14.43,-44.0,-2002.56,65.38
15.66,139.2,2.09,0.04,3.24,2.01,1.51,11.09,-50.0,-1411.69,45.26
24.71,139.8,0.79,0.01,2.58,2.01,1.51,10.42,-45.0,-1807.65,36.26
24.75,140.0,0.5,0.01,3.11,2.03,1.53,12.13,-42.0,-1585.33,30.43
16.98,138.6,2.04,0.1,3.04,2.01,1.51,12.63,-48.0,-1533.1,51.85
17.09,130.8,1.3,0.03,2.1,2.17,1.51,10.17,-46.0,-1089.28,22.4
23.52,96.9,0.5,0.0,3.25,2.02,1.51,14.96,-44.0,-1609.1,17.09
23.24,140.0,1.27,0.02,1.66,2.01,1.51,14.61,-43.0,-1868.04,52.95
16.95,139.1,1.93,0.04,3.01,2.08,1.51,11.71,-48.0,-1458.36,42.59
23.53,139.8,0.5,0.01,3.24,2.16,1.51,14.64,-41.0,-1605.31,18.56
16.52,133.0,0.92,0.01,1.58,2.01,1.51,10.59,-48.0,-847.35,24.88
17.23,139.4,1.94,0.03,2.65,2.2,1.51,14.61,-44.0,-1537.67,51.56
23.63,133.4,0.5,0.0,2.56,2.02,1.51,11.72,-45.0,-1661.66,45.52
16.48,133.5,1.2,0.04,3.97,2.01,1.51,10.61,-50.0,-1254.9,82.94
24.61,137.9,0.88,0.01,2.72,2.04,1.54,11.54,-45.0,-1783.15,36.08
16.12,138.1,0.81,0.07,1.58,2.02,1.52,10.6,-49.0,-789.59,31.96
16.67,139.6,1.31,0.03,1.66,2.01,1.51,10.84,-46.0,-1036.98,19.27
22.85,133.9,1.06,0.08,2.57,2.02,1.52,10.52,-46.0,-1710.46,37.82
15.01,133.0,1.11,0.03,3.92,2.03,1.51,10.57,-50.0,-1216.42,91.85
24.62,139.9,1.43,0.01,1.57,2.01,1.51,10.59,-45.0,-1916.45,61.91
24.41,133.4,0.5,0.03,3.19,2.16,1.51,14.53,-41.0,-1605.23,20.57
17.59,132.7,1.87,0.0,3.04,2.03,1.51,11.3,-48.0,-1471.57,42.1
15.32,136.1,1.07,0.01,2.28,2.02,1.52,11.44,-48.0,-977.43,59.31
16.52,138.6,1.45,0.01,1.72,2.01,1.51,10.72,-47.0,-1072.23,22.2
23.52,98.4,0.5,0.0,3.26,2.16,1.51,14.97,-44.0,-1548.88,15.26
16.94,138.7,1.93,0.03,2.98,2.02,1.52,11.71,-49.0,-1513.95,43.79
24.9,140.0,0.5,0.02,1.97,2.01,1.51,14.61,-43.0,-1884.98,41.26
16.22,139.6,1.87,0.01,3.1,2.02,1.51,11.62,-50.0,-1458.68,41.1
16.96,139.5,0.97,0.04,3.98,2.01,1.51,10.59,-49.0,-1242.81,93.31
23.53,139.8,0.94,0.01,2.66,2.17,1.51,14.64,-43.0,-1798.41,35.49
17.36,140.0,1.3,0.03,2.1,2.17,1.51,14.8,-43.0,-1408.37,47.73
17.25,139.9,1.32,0.01,2.58,2.01,1.51,10.42,-48.0,-1335.43,26.55
15.03,135.0,1.25,0.01,1.44,2.01,1.51,10.6,-49.0,-710.39,40.19
15.01,133.0,1.12,0.01,1.58,2.02,1.51,10.78,-49.0,-712.42,47.12
24.54,139.7,0.92,0.04,2.69,2.02,1.51,10.3,-45.0,-1750.4,32.72
23.36,138.1,0.9,0.01,2.39,2.01,1.51,11.54,-46.0,-1777.85,40.64
24.89,133.0,0.92,0.01,1.68,2.01,1.51,14.6,-43.0,-1924.59,49.69
23.63,133.4,0.5,0.0,3.25,2.22,1.54,14.61,-43.0,-1569.3,16.75
23.53,96.6,0.5,0.03,3.25,2.16,1.51,14.96,-43.0,-1580.98,15.43
24.94,140.0,1.1,0.0,2.21,2.05,1.55,14.54,-44.0,-1945.32,53.05
23.46,97.1,0.52,0.02,3.25,2.16,1.51,14.96,-43.0,-1580.92,15.81
23.36,140.0,1.63,0.02,1.66,2.01,1.51,14.39,-44.0,-1901.87,61.98
23.68,139.9,1.32,0.01,2.29,2.01,1.51,10.42,-46.0,-1843.47,46.86
15.56,138.0,1.76,0.01,2.39,2.04,1.54,11.54,-49.0,-1315.56,37.42
23.71,139.6,0.79,0.01,2.58,2.02,1.52,10.42,-45.0,-1773.46,35.65
23.6,139.9,0.9,0.07,2.69,2.02,1.51,10.3,-45.0,-1731.8,33.34
24.82,138.1,0.76,0.01,2.72,2.07,1.57,11.56,-45.0,-1780.79,35.5
24.91,140.0,1.9,0.01,1.68,2.05,1.55,10.48,-45.0,-2018.02,70.73
23.87,139.0,1.1,0.01,1.54,2.02,1.52,14.43,-43.0,-1891.5,50.32
24.68,139.2,0.64,0.02,2.45,2.01,1.51,11.2,-44.0,-1813.02,42.32
24.6,130.6,0.51,0.01,3.05,2.02,1.51,14.69,-42.0,-1770.2,22.95
15.66,139.4,2.09,0.04,3.24,2.01,1.51,11.1,-50.0,-1422.98,45.09
17.4,138.7,1.34,0.03,2.09,2.18,1.52,10.22,-46.0,-1173.68,20.01
16.08,136.9,1.35,0.01,1.66,2.01,1.51,10.66,-47.0,-951.18,22.01
23.19,133.6,1.89,0.0,1.78,2.01,1.51,11.27,-46.0,-1835.71,68.83
24.94,140.0,1.9,0.01,1.68,2.02,1.52,14.54,-43.0,-2041.94,65.02
24.92,139.9,0.5,0.03,3.08,2.01,1.51,10.3,-41.0,-1581.81,50.01
16.7,133.4,1.39,0.01,1.58,2.02,1.51,10.59,-47.0,-985.92,23.09
15.97,140.0,1.27,0.01,3.82,2.01,1.51,10.27,-50.0,-1289.83,73.73
15.88,136.7,1.32,0.07,2.65,2.01,1.51,14.53,-46.0,-1424.01,60.07
15.56,133.0,1.11,0.03,3.74,2.01,1.51,14.68,-47.0,-1450.05,85.89
23.44,140.0,0.5,0.01,3.36,2.05,1.51,14.61,-41.0,-1556.69,25.51
21.58,135.0,1.11,0.07,3.11,2.01,1.51,10.61,-47.0,-1579.07,34.81
17.6,136.9,1.34,0.03,2.09,2.02,1.51,10.22,-47.0,-1250.15,21.45
16.12,138.3,0.81,0.01,1.58,2.03,1.53,10.6,-49.0,-788.95,35.39
15.56,140.0,1.43,0.01,1.32,2.01,1.51,14.29,-43.0,-1051.55,43.67
15.99,132.6,0.79,0.01,2.58,2.01,1.51,10.43,-49.0,-976.24,67.39
15.31,140.0,1.29,0.04,3.29,2.01,1.51,14.64,-47.0,-1465.4,74.0
23.19,136.1,0.57,0.01,3.01,2.01,1.51,12.11,-44.0,-1694.87,30.64
24.98,132.0,1.38,0.08,1.69,2.03,1.51,10.61,-45.0,-1882.5,60.56
23.24,140.0,1.41,0.04,1.66,2.01,1.51,14.51,-43.0,-1886.67,56.02
16.08,139.7,0.51,0.01,3.26,2.05,1.51,14.61,-46.0,-1283.66,83.13
15.57,139.9,1.8,0.01,2.7,2.01,1.51,14.53,-46.0,-1546.54,53.46
23.25,139.9,0.57,0.03,3.08,2.01,1.51,14.65,-43.0,-1718.64,24.06
15.32,136.4,1.01,0.01,3.32,2.01,1.51,14.69,-47.0,-1399.15,88.03
16.43,139.0,1.8,0.0,2.71,2.04,1.54,12.13,-48.0,-1439.45,42.36
23.05,138.2,0.5,0.04,2.81,2.02,1.51,11.16,-44.0,-1655.49,46.73
24.84,139.5,1.9,0.01,1.68,2.06,1.55,10.3,-45.0,-1966.3,70.66
17.5,139.8,1.32,0.01,2.29,2.01,1.51,10.42,-48.0,-1305.79,23.92
16.0,138.1,1.13,0.02,3.62,2.01,1.51,14.53,-47.0,-1473.56,78.28
16.84,140.0,1.25,0.04,3.85,2.05,1.51,14.42,-47.0,-1405.26,80.31
23.54,133.5,0.52,0.03,3.25,2.04,1.51,14.64,-42.0,-1653.42,21.73
24.74,140.0,0.5,0.04,1.66,2.06,1.54,14.6,-43.0,-1845.55,45.82
16.52,139.5,1.3,0.02,1.58,2.01,1.51,10.59,-47.0,-961.74,21.05
24.96,139.9,1.44,0.01,1.94,2.08,1.57,10.56,-46.0,-1943.25,58.81
23.52,96.3,0.51,0.03,3.27,2.16,1.51,14.96,-43.0,-1574.86,15.65
15.65,133.1,2.1,0.01,1.5,2.01,1.51,10.58,-47.0,-1095.33,34.77
17.01,139.0,1.79,0.1,3.04,2.01,1.51,12.84,-48.0,-1525.81,46.44
24.63,140.0,1.27,0.01,1.8,2.03,1.53,12.22,-46.0,-1919.14,58.56
24.71,140.0,0.92,0.03,2.7,2.02,1.51,14.53,-44.0,-1821.45,44.0
24.33,133.6,0.5,0.03,3.2,2.04,1.51,14.64,-41.0,-1653.59,23.44
24.69,133.4,0.5,0.0,3.14,2.18,1.51,14.65,-41.0,-1612.92,22.09
16.87,138.5,1.94,0.01,3.04,2.04,1.54,11.26,-49.0,-1500.27,41.96
16.12,138.6,0.81,0.07,1.57,2.04,1.52,14.44,-42.0,-997.28,47.81
24.93,139.9,0.8,0.01,2.53,2.08,1.55,11.54,-45.0,-1845.82,42.59
16.26,140.0,1.0,0.01,3.92,2.01,1.51,14.91,-47.0,-1446.74,86.87
15.98,136.0,1.44,0.07,1.62,2.02,1.52,10.59,-46.0,-946.59,20.02
16.93,139.6,1.93,0.01,2.98,2.02,1.52,11.58,-49.0,-1516.56,42.78
24.98,135.7,1.06,0.03,2.28,2.11,1.61,11.6,-46.0,-1887.94,49.13
15.73,136.1,0.55,0.01,3.04,2.03,1.51,11.46,-49.0,-1031.64,83.48
17.46,139.6,1.34,0.03,2.09,2.02,1.51,10.22,-47.0,-1240.46,21.37
24.15,133.0,0.91,0.03,1.47,2.18,1.51,14.61,-42.0,-1757.88,48.91
17.54,139.8,1.32,0.04,2.61,2.01,1.51,14.53,-45.0,-1566.66,48.73
16.03,139.9,1.43,0.03,3.74,2.01,1.51,14.66,-47.0,-1483.09,71.16
15.01,139.8,1.27,0.01,1.52,2.01,1.51,10.45,-49.0,-748.02,43.84
16.74,140.0,1.32,0.04,1.66,2.01,1.51,14.61,-44.0,-1289.95,46.27
15.01,135.0,0.81,0.0,1.36,2.01,1.51,11.53,-49.0,-668.33,54.43
24.94,140.0,1.9,0.01,1.43,2.05,1.55,14.54,-43.0,-2014.35,64.75
23.56,130.8,0.89,0.01,2.39,2.06,1.54,11.54,-46.0,-1774.3,41.44
17.57,138.7,0.74,0.03,2.09,2.04,1.51,10.6,-47.0,-1035.2,36.55
16.94,139.9,1.35,0.0,3.74,2.05,1.51,14.63,-46.0,-1405.14,73.49
24.76,139.9,0.92,0.04,1.67,2.02,1.51,10.3,-45.0,-1836.22,55.76
16.13,139.5,1.41,0.03,1.58,2.02,1.52,10.22,-47.0,-927.78,22.6
24.94,140.0,1.87,0.01,1.53,2.05,1.55,10.54,-45.0,-2007.41,71.57
24.7,128.4,0.89,0.01,2.39,2.06,1.54,11.34,-45.0,-1832.26,45.11
17.49,139.9,1.32,0.01,1.46,2.01,1.51,10.42,-46.0,-1058.04,31.7
24.89,138.4,1.35,0.01,1.69,2.04,1.54,10.56,-45.0,-1943.24,59.74
15.55,138.6,1.78,0.19,3.02,2.01,1.51,11.09,-49.0,-1333.5,33.66
15.24,139.8,1.88,0.01,3.28,2.01,1.51,11.6,-50.0,-1416.07,38.84
23.24,136.4,1.25,0.02,2.26,2.17,1.52,14.61,-43.0,-1849.22,47.07
24.82,131.4,1.16,0.03,1.57,2.01,1.51,14.74,-43.0,-1925.84,57.64
24.71,140.0,1.06,0.03,2.56,2.04,1.53,14.55,-44.0,-1869.95,51.4
16.94,139.9,1.34,0.08,3.75,2.1,1.56,14.8,-46.0,-1440.74,73.82
15.01,133.0,1.11,0.01,1.58,2.03,1.52,10.6,-49.0,-706.86,47.0
23.52,96.4,0.51,0.0,3.27,2.16,1.51,14.96,-44.0,-1534.32,14.18
15.68,139.9,1.33,0.01,2.84,2.01,1.51,11.85,-49.0,-1334.86,49.7
16.56,134.3,1.14,0.01,1.97,2.01,1.51,10.59,-47.0,-1019.29,29.45
15.07,133.0,1.11,0.01,1.33,2.01,1.51,10.6,-50.0,-686.68,41.62
24.61,139.4,2.05,0.04,1.34,2.01,1.51,11.1,-45.0,-1940.94,74.9
16.46,137.9,1.15,0.01,3.93,2.02,1.51,10.59,-50.0,-1272.41,80.93
24.55,140.0,1.9,0.01,1.68,2.05,1.55,14.54,-43.0,-2004.57,62.94
23.76,139.8,0.5,0.03,1.63,2.18,1.51,14.61,-42.0,-1735.84,44.52
23.52,107.2,0.5,0.0,3.03,2.01,1.51,12.86,-46.0,-1602.13,29.13
24.92,140.0,1.5,0.04,1.68,2.01,1.51,14.61,-43.0,-1999.33,61.82
24.6,136.8,0.51,0.01,2.12,2.02,1.51,14.69,-43.0,-1893.61,38.91
24.66,139.9,1.1,0.01,2.53,2.09,1.55,11.54,-46.0,-1820.82,47.34
23.36,131.2,1.32,0.0,2.46,2.04,1.54,11.1,-46.0,-1781.72,46.67
24.75,139.8,0.88,0.01,2.59,2.06,1.54,10.45,-45.0,-1779.54,37.65
24.91,139.3,0.72,0.06,2.57,2.06,1.51,12.15,-45.0,-1809.71,40.56
17.58,140.0,1.27,0.04,2.09,2.02,1.51,14.44,-45.0,-1475.91,46.11
24.95,139.9,0.5,0.03,3.07,2.02,1.51,14.66,-40.0,-1668.03,27.37
24.83,138.1,0.78,0.04,2.83,2.04,1.54,11.96,-44.0,-1732.41,33.38
16.95,136.1,1.16,0.01,3.04,2.06,1.56,10.91,-49.0,-1329.55,49.21
16.99,133.4,0.52,0.0,3.03,2.01,1.51,14.45,-46.0,-1315.53,66.38
18.47,140.0,1.35,0.03,2.7,2.01,1.51,14.56,-45.0,-1632.09,46.71
16.52,134.9,0.92,0.01,1.58,2.01,1.51,10.59,-48.0,-857.78,25.2
15.66,139.7,2.09,0.04,1.65,2.05,1.55,11.1,-47.0,-1193.15,39.17
17.5,139.8,1.43,0.01,1.77,2.02,1.51,10.42,-47.0,-1191.08,26.18
15.28,136.1,1.76,0.04,2.85,2.01,1.51,11.6,-50.0,-1336.95,38.33
24.76,139.8,0.73,0.02,2.59,2.01,1.51,11.48,-45.0,-1810.24,38.86
16.64,140.0,0.77,0.04,1.56,2.01,1.51,14.47,-42.0,-1054.92,41.98
24.93,140.0,0.8,0.01,2.62,2.1,1.56,11.28,-45.0,-1810.77,39.21
15.04,133.0,1.11,0.01,1.98,2.02,1.51,10.61,-49.0,-786.58,59.63
16.85,140.0,1.81,0.1,1.43,2.05,1.55,12.32,-46.0,-1229.33,38.43
24.66,135.3,1.88,0.01,1.68,2.05,1.55,14.54,-43.0,-2006.4,64.99
15.02,140.0,0.89,0.01,3.99,2.01,1.51,14.77,-47.0,-1387.5,103.25
16.94,139.9,1.34,0.04,3.74,2.06,1.52,14.85,-45.0,-1486.86,70.5
22.85,134.1,1.23,0.01,2.57,2.04,1.53,10.58,-46.0,-1758.52,39.24
17.05,139.6,1.88,0.01,2.97,2.02,1.52,11.58,-49.0,-1499.93,42.26
15.0,135.0,1.14,0.01,1.38,2.02,1.51,14.6,-41.0,-909.29,59.33
16.25,138.6,0.99,0.01,3.97,2.01,1.51,14.86,-47.0,-1437.98,88.0
15.66,133.1,2.1,0.01,2.33,2.01,1.51,10.58,-49.0,-1340.65,38.42
15.61,133.2,1.23,0.01,2.15,2.03,1.51,11.59,-48.0,-1040.04,44.12
17.05,139.0,2.27,0.1,2.55,2.01,1.51,12.63,-48.0,-1561.37,50.98
24.78,133.3,0.72,0.02,2.59,2.01,1.51,11.67,-45.0,-1828.54,38.53
23.53,139.9,1.03,0.01,1.66,2.04,1.53,14.32,-44.0,-1847.92,46.93
18.29,139.5,1.3,0.03,2.05,2.17,1.51,10.21,-46.0,-1243.58,29.24
22.85,127.9,0.92,0.01,2.5,2.02,1.51,10.47,-46.0,-1694.25,35.77
24.92,139.9,0.5,0.0,3.07,2.01,1.51,14.65,-42.0,-1627.23,25.54
16.12,138.0,0.81,0.07,1.58,2.02,1.52,10.6,-49.0,-789.47,31.94
24.84,139.1,0.91,0.04,2.69,2.02,1.51,10.3,-45.0,-1767.39,33.79
22.29,140.0,0.86,0.04,1.64,2.02,1.51,14.41,-43.0,-1756.45,42.5
24.32,139.5,0.5,0.07,3.19,2.04,1.51,10.61,-41.0,-1524.12,55.22
15.75,140.0,1.62,0.01,2.09,2.03,1.53,12.22,-48.0,-1257.0,37.91
17.58,139.6,1.34,0.03,2.04,2.02,1.51,10.22,-47.0,-1258.71,21.56
23.53,134.2,1.96,0.01,1.65,2.16,1.51,14.64,-43.0,-1870.86,61.36
17.01,137.6,1.79,0.1,3.25,2.01,1.51,14.92,-45.0,-1608.16,55.48
23.2,139.6,1.34,0.01,1.66,2.01,1.51,14.54,-43.0,-1896.44,54.3
17.16,130.7,1.36,0.03,3.02,2.02,1.51,10.22,-49.0,-1364.44,35.11
24.45,133.2,0.5,0.0,3.14,2.2,1.52,11.47,-42.0,-1533.74,36.69
16.69,136.9,0.85,0.03,1.66,2.01,1.51,10.66,-47.0,-891.43,29.13
15.98,139.9,0.92,0.04,3.81,2.05,1.51,14.94,-46.0,-1401.03,88.95
17.25,138.2,1.32,0.01,2.38,2.01,1.51,11.51,-48.0,-1342.47,29.78
15.71,139.6,1.34,0.08,3.85,2.05,1.51,10.4,-50.0,-1229.3,78.27
23.47,96.5,0.51,0.0,2.84,2.16,1.51,14.95,-43.0,-1595.81,22.17
16.47,139.5,1.04,0.01,3.88,2.01,1.51,10.28,-50.0,-1264.37,86.18
22.47,139.3,1.79,0.13,2.0,2.01,1.51,12.84,-45.0,-1853.98,65.77
24.61,136.7,0.91,0.03,2.09,2.02,1.51,10.2,-45.0,-1836.14,47.84
24.98,139.0,1.84,0.01,1.48,2.05,1.55,14.43,-43.0,-1989.76,65.02
24.96,139.9,0.62,0.01,2.71,2.06,1.56,10.56,-43.0,-1751.51,33.62
23.52,98.4,0.5,0.0,3.26,2.16,1.51,14.91,-44.0,-1543.75,15.46
23.05,138.2,0.5,0.01,3.44,2.02,1.51,11.16,-42.0,-1453.82,66.99
24.94,137.6,1.12,0.01,2.21,2.05,1.55,14.54,-44.0,-1958.68,53.79
15.0,135.0,0.93,0.01,1.38,2.01,1.51,10.6,-49.0,-665.56,48.56
22.74,123.1,1.32,0.01,2.42,2.02,1.51,12.44,-46.0,-1778.33,45.28
