X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP
21,120,2,0.5,1,2.0,1.5,10,16,-40.0,-1346.52,85.76
23,110,2,0.5,1,2.0,1.5,10,15,-41.0,-1478.23,81.45
15,130,2,0.5,2,2.0,1.5,13,18,-40.0,-1274.92,68.26
23,140,2,0.5,1,2.0,1.5,15,17,-40.0,-1700.55,51.27
18,130,3,0.5,1,2.0,1.5,13,14,-43.0,-1334.01,56.94
20,140,2,0.5,2,2.0,1.5,13,15,-42.0,-1631.2,64.5
16,120,3,0.5,2,2.0,1.5,12,15,-43.0,-1364.26,68.24
15,130,1,0.5,1,2.0,1.5,12,13,-45.0,-637.19,49.61
20,130,1,0.5,3,2.0,1.5,13,15,-43.0,-1473.13,44.21
16,100,2,0.5,1,2.5,1.5,11,13,-41.0,-711.86,45.9
17,150,2,0.5,1,2.5,1.5,10,12,-43.0,-951.66,47.74
24,130,2,0.5,1,2.0,1.5,12,18,-40.0,-1505.28,78.16
17,100,1,0.5,4,2.0,1.5,11,13,-47.0,-1075.04,89.58
16,150,4,0.5,1,2.5,1.5,14,17,-40.0,-1013.29,52.32
18,130,3,0.5,1,2.0,1.5,10,12,-45.0,-1271.44,62.4
24,100,2,0.5,1,2.0,1.5,12,17,-40.0,-1466.51,70.65
24,150,2,0.5,1,2.5,1.5,11,13,-43.0,-1620.51,74.44
24,120,1,0.5,1,2.0,1.5,11,13,-44.0,-1516.91,69.98
19,150,3,0.5,1,2.5,1.5,12,17,-40.0,-1165.48,69.36
20,140,1,0.5,2,2.5,1.5,13,18,-40.0,-1200.09,57.46
19,120,2,0.5,1,2.0,1.5,10,12,-45.0,-1169.46,61.24
24,100,2,0.5,1,2.0,1.5,11,13,-44.0,-1561.23,79.08
25,130,2,0.5,1,2.5,1.5,14,18,-40.0,-1532.82,71.64
23,130,3,0.5,1,2.5,1.5,13,17,-40.0,-1428.92,68.57
23,140,1,0.5,3,2.5,1.5,15,18,-40.0,-1451.52,35.76
24,110,2,0.5,1,2.0,1.5,10,11,-44.0,-1621.82,81.83
19,110,1,0.5,1,2.0,1.5,11,15,-40.0,-967.79,68.75
24,140,2,0.5,1,2.0,1.5,10,12,-44.0,-1708.6,82.64
16,110,1,0.5,3,2.5,1.5,11,18,-40.0,-770.6,94.58
17,140,1,0.5,3,2.5,1.5,14,17,-40.0,-1079.15,58.2
22,100,2,0.5,2,2.0,1.5,10,13,-45.0,-1522.66,77.34
22,110,2,0.5,1,2.0,1.5,13,15,-41.0,-1529.86,70.83
16,140,1,0.5,1,2.5,1.5,14,17,-40.0,-806.83,84.39
18,100,3,0.5,1,2.0,1.5,12,14,-44.0,-1240.46,58.21
15,150,1,0.5,3,2.5,1.5,14,18,-40.0,-927.27,100.68
24,140,2,0.5,1,2.0,1.5,10,14,-43.0,-1626.38,79.13
15,150,2,0.5,1,2.0,1.5,13,17,-40.0,-1060.8,54.06
24,150,2,0.5,1,2.0,1.5,10,14,-43.0,-1671.82,76.92
24,150,1,0.5,1,2.0,1.5,10,13,-44.0,-1621.64,71.66
21,150,1,0.5,3,2.5,1.5,14,17,-40.0,-1371.08,31.54
22,100,3,0.5,1,2.0,1.5,12,13,-44.0,-1503.95,71.95
19,110,3,0.5,1,2.0,1.5,12,15,-41.0,-1334.84,72.21
21,140,1,0.5,1,2.5,1.5,14,17,-40.0,-1307.38,59.31
23,100,1,0.5,3,2.5,1.5,15,18,-40.0,-1384.52,27.09
17,150,2,0.5,1,2.5,1.5,10,13,-42.0,-957.59,49.55
17,100,2,0.5,3,2.5,1.5,14,16,-40.0,-1137.7,53.9
22,130,1,0.5,1,2.0,1.5,10,14,-43.0,-1344.48,70.5
24,130,2,0.5,1,2.5,1.5,11,14,-42.0,-1497.32,74.15
25,110,2,0.5,1,2.5,1.5,10,18,-40.0,-1206.58,96.72
16,130,3,0.5,1,2.0,1.5,11,13,-45.0,-1134.03,51.59
19,150,1,0.5,1,2.0,1.5,12,13,-44.0,-1157.7,55.25
16,140,1,0.5,3,2.0,1.5,14,17,-40.0,-1305.79,72.17
19,100,1,0.5,3,2.0,1.5,14,16,-40.0,-1386.22,58.69
17,140,1,0.5,2,2.0,1.5,15,18,-40.0,-1324.95,41.21
20,140,1,0.5,2,2.5,1.5,14,18,-40.0,-1263.2,48.37
24,110,2,0.5,1,2.0,1.5,11,17,-40.0,-1457.62,73.84
19,150,1,0.5,1,2.5,1.5,10,11,-45.0,-1074.68,72.18
24,110,1,0.5,1,2.0,1.5,10,12,-44.0,-1444.54,78.98
24,130,2,0.5,1,2.0,1.5,12,13,-44.0,-1713.91,73.64
22,140,1,0.5,1,2.5,1.5,15,17,-40.0,-1462.55,51.41
24,130,2,0.5,1,2.0,1.5,13,17,-40.0,-1628.83,63.68
22,120,2,0.5,1,2.0,1.5,11,16,-40.0,-1444.05,79.3
15,100,2,0.5,1,2.0,1.5,13,18,-40.0,-907.48,64.19
23,100,1,0.5,3,2.5,1.5,13,14,-42.0,-1362.1,38.2
22,120,1,0.5,1,2.0,1.5,12,16,-40.0,-1370.45,63.66
18,140,3,0.5,1,2.0,1.5,15,17,-40.0,-1401.6,41.31
25,150,2,0.5,1,2.0,1.5,10,13,-44.0,-1773.43,80.42
24,150,1,0.5,1,2.0,1.5,11,13,-44.0,-1658.05,66.09
22,110,2,0.5,1,2.0,1.5,12,15,-41.0,-1485.39,75.8
21,140,2,0.5,1,2.5,1.5,14,18,-40.0,-1325.89,63.74
22,130,1,0.5,1,2.0,1.5,10,13,-44.0,-1345.45,73.06
16,150,2,0.5,1,2.0,1.5,10,12,-44.0,-953.8,36.06
18,140,3,0.5,1,2.0,1.5,15,18,-40.0,-1387.38,41.54
17,100,1,0.5,1,2.0,1.5,11,13,-45.0,-709.73,40.37
19,150,1,0.5,3,2.5,1.5,10,12,-45.0,-1154.98,39.98
16,140,3,0.5,2,2.0,1.5,13,15,-43.0,-1426.44,60.55
16,150,3,0.5,1,2.0,1.5,13,15,-41.0,-1259.83,54.47
23,100,2,0.5,1,2.0,1.5,13,14,-43.0,-1555.63,68.51
25,140,1,0.5,2,2.5,1.5,15,18,-40.0,-1635.38,56.35
23,140,3,0.5,1,2.5,1.5,15,18,-40.0,-1526.78,66.09
24,120,2,0.5,1,2.0,1.5,10,13,-44.0,-1605.58,83.76
23,140,2,0.5,1,2.0,1.5,15,16,-40.0,-1735.78,53.15
23,100,1,0.5,3,2.5,1.5,15,17,-40.0,-1386.83,25.56
25,110,1,0.5,2,2.5,1.5,14,18,-40.0,-1460.67,54.3
20,150,1,0.5,3,2.5,1.5,14,17,-40.0,-1321.96,29.65
22,130,1,0.5,1,2.5,1.5,12,17,-40.0,-1268.55,74.48
16,150,3,0.5,1,2.0,1.5,11,13,-45.0,-1179.57,49.54
17,100,2,0.5,3,2.5,1.5,11,16,-40.0,-1005.12,70.02
19,130,2,0.5,1,2.5,1.5,13,14,-41.0,-1181.2,56.31
16,120,3,0.5,1,2.0,1.5,13,15,-41.0,-1217.3,59.01
24,140,2,0.5,1,2.0,1.5,11,12,-44.0,-1741.6,78.11
21,150,3,0.5,1,2.0,1.5,14,17,-40.0,-1545.98,58.26
24,100,1,0.5,1,2.5,1.5,10,13,-43.0,-1287.74,86.29
23,150,1,0.5,1,2.5,1.5,14,17,-40.0,-1527.81,65.08
22,100,3,0.5,1,2.0,1.5,10,13,-44.0,-1450.1,80.73
17,100,2,0.5,3,2.0,1.5,11,14,-46.0,-1293.14,67.25
17,120,1,0.5,1,2.0,1.5,11,18,-40.0,-755.33,107.47
23,100,2,0.5,1,2.0,1.5,10,13,-44.0,-1477.77,82.15
20,100,1,0.5,3,2.0,1.5,13,16,-40.0,-1405.41,58.67
22,110,3,0.5,1,2.0,1.5,13,15,-41.0,-1526.13,69.63
25,120,2,0.5,1,2.0,1.5,10,13,-44.0,-1662.7,85.18
19,140,1,0.5,1,2.5,1.5,12,17,-40.0,-1026.96,72.43
22,150,1,0.5,1,2.0,1.5,10,17,-40.0,-1381.74,72.01
15,100,3,0.5,2,2.0,1.5,11,12,-47.0,-1206.59,56.81
25,110,1,0.5,1,2.0,1.5,11,17,-40.0,-1429.1,65.27
25,120,2,0.5,1,2.5,1.5,15,16,-40.0,-1629.31,49.78
17,100,2,0.5,3,2.5,1.5,11,17,-40.0,-956.34,69.72
19,120,3,0.5,1,2.5,1.5,11,16,-40.0,-1074.16,72.79
25,150,2,0.5,1,2.5,1.5,10,17,-40.0,-1414.46,94.79
20,130,1,0.5,1,2.0,1.5,13,14,-42.0,-1228.83,57.68
20,120,3,0.5,1,2.0,1.5,13,15,-41.0,-1464.77,70.02
16,130,3,0.5,2,2.0,1.5,10,13,-46.0,-1308.59,60.34
24,120,1,0.5,1,2.5,1.5,11,13,-43.0,-1437.49,76.68
23,120,2,0.5,1,2.0,1.5,15,18,-40.0,-1615.56,53.08
18,130,1,0.5,3,2.0,1.5,10,11,-47.0,-1206.66,51.52
17,140,1,0.5,1,2.0,1.5,14,16,-40.0,-1009.42,48.26
24,130,2,0.5,1,2.0,1.5,13,18,-40.0,-1573.25,70.51
24,110,2,0.5,1,2.0,1.5,12,13,-44.0,-1634.66,75.82
18,130,3,0.5,1,2.5,1.5,12,13,-43.0,-1113.77,52.56
17,100,2,0.5,1,2.5,1.5,11,12,-43.0,-786.38,40.12
15,100,1,0.5,1,2.0,1.5,10,12,-46.0,-523.1,50.95
