X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
16,100,1,0.5,2,2.0,1.5,12,15,14,8,-47.0,-837.79,116.43
21,140,2,0.5,1,2.5,1.5,10,10,16,16,-46.0,-1404.95,81.84
17,110,1,0.5,2,2.0,1.5,10,16,6,2,-42.0,-959.87,95.33
18,150,3,0.5,1,2.0,1.5,14,16,8,12,-47.0,-1303.83,88.0
15,110,1,0.5,3,2.5,1.5,11,11,16,16,-49.0,-775.71,117.99
25,120,2,0.5,1,2.0,1.5,14,14,4,4,-45.0,-1742.03,82.86
18,100,3,0.5,1,2.0,1.5,11,11,4,16,-46.0,-1078.83,92.54
16,130,4,0.5,1,2.0,1.5,12,17,8,16,-47.0,-1088.66,113.49
22,110,3,0.5,1,2.5,1.5,15,15,4,4,-44.0,-1390.19,72.08
24,150,2,0.5,1,2.5,1.5,11,11,4,6,-44.0,-1683.52,83.87
25,140,1,0.5,2,2.0,1.5,10,10,6,8,-43.0,-1766.0,52.76
22,110,1,0.5,3,2.5,1.5,10,10,0,14,-46.0,-1199.9,70.18
15,130,2,0.5,2,2.0,1.5,12,14,16,16,-48.0,-1098.39,28.47
24,130,1,0.5,1,2.5,1.5,10,10,16,16,-46.0,-1659.39,87.96
17,120,1,0.5,1,2.0,1.5,12,13,16,16,-47.0,-982.77,63.36
23,110,2,0.5,1,2.0,1.5,10,10,16,16,-45.0,-1579.3,56.88
16,120,3,0.5,1,2.0,1.5,11,15,16,16,-47.0,-1001.85,61.64
22,150,1,0.5,3,2.0,1.5,13,13,16,16,-43.0,-1564.34,58.64
22,100,3,0.5,1,2.0,1.5,10,11,8,8,-45.0,-1497.6,73.2
22,100,3,0.5,1,2.0,1.5,10,10,0,0,-44.0,-1533.28,73.16
21,100,1,0.5,3,2.0,1.5,12,12,12,12,-45.0,-1393.44,59.6
18,100,3,0.5,1,2.0,1.5,12,16,12,4,-44.0,-1162.54,82.76
24,140,2,0.5,1,2.0,1.5,14,14,4,8,-45.0,-1752.14,90.3
25,150,2,0.5,1,2.5,1.5,14,14,8,8,-45.0,-1783.9,90.96
23,140,2,0.5,1,2.0,1.5,11,13,14,10,-45.0,-1637.74,78.53
22,140,1,0.5,1,2.5,1.5,12,17,8,0,-37.0,-1325.87,98.71
22,150,3,0.5,1,2.0,1.5,10,10,16,16,-45.0,-1680.98,68.37
16,140,3,0.5,1,2.0,1.5,14,17,8,8,-46.0,-1144.65,52.96
23,100,2,0.5,1,2.5,1.5,10,11,0,0,-43.0,-1359.75,82.19
16,140,2,0.5,1,2.0,1.5,11,11,0,2,-45.0,-910.15,32.54
19,120,1,0.5,1,2.5,1.5,10,14,4,4,-46.0,-879.36,96.91
18,100,3,0.5,1,2.0,1.5,11,11,16,16,-46.0,-1171.07,35.76
18,100,2,0.5,2,2.0,1.5,10,12,16,16,-47.0,-1231.62,33.18
16,110,2,0.5,2,2.5,1.5,15,15,4,4,-43.0,-998.08,46.81
