X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,AVG,RIP,COG
16,140,3,0.5,1,2.0,1.5,14,17,16,16,1578.76,58.97,18.51
22,150,3,0.5,1,2.0,1.5,13,15,4,8,1873.32,80.32,19.42
24,100,2,0.5,1,2.0,1.5,10,10,4,4,1606.67,74.48,20.08
24,140,2,0.5,1,2.0,1.5,10,14,16,8,1846.47,52.12,20.57
24,140,2,0.5,1,2.0,1.5,11,11,0,2,1779.48,79.14,20.23
21,100,3,0.5,1,2.0,1.5,10,10,0,16,1310.4,99.45,17.91
24,150,1,0.5,1,2.0,1.5,10,10,16,16,2039.19,45.05,20.14
15,100,1,0.5,4,2.0,1.5,10,13,12,14,931.43,50.56,21.23
25,150,2,0.5,1,2.5,1.5,10,10,0,16,1891.87,59.77,17.96
16,150,1,0.5,2,2.0,1.5,13,15,12,8,1118.85,34.05,19.73
24,140,2,0.5,1,2.0,1.5,12,14,12,8,1953.68,61.6,20.71
16,120,4,0.5,1,2.5,1.5,11,11,0,2,960.53,41.21,20.44
24,150,2,0.5,1,2.5,1.5,12,12,8,8,1816.37,73.05,20.32
24,100,2,0.5,1,2.0,1.5,10,10,0,16,1541.32,82.9,17.83
20,140,2,0.5,1,2.0,1.5,10,10,16,16,1582.6,65.45,20.14
23,140,1,0.5,1,2.5,1.5,10,10,16,16,1851.77,54.48,20.13
22,140,1,0.5,1,2.0,1.5,10,10,12,16,1780.7,62.48,20.41
16,150,2,0.5,1,2.0,1.5,12,16,16,16,1525.91,95.02,20.69
23,140,2,0.5,1,2.0,1.5,10,17,14,0,1461.81,44.13,19.5
21,100,3,0.5,1,2.0,1.5,11,12,0,16,1386.84,103.76,18.44
17,100,3,0.5,2,2.0,1.5,11,15,16,16,1319.44,82.57,19.59
21,140,1,0.5,2,2.0,1.5,14,17,14,8,1699.98,34.31,18.9
24,100,2,0.5,1,2.5,1.5,11,11,16,16,1799.64,51.69,20.03
16,140,1,0.5,2,2.0,1.5,11,11,0,0,883.13,45.09,20.09
22,140,1,0.5,3,2.5,1.5,10,11,8,16,1480.26,63.0,20.33
15,100,3,0.5,1,2.0,1.5,12,15,16,12,1021.05,51.38,20.11
25,110,2,0.5,1,2.5,1.5,10,10,8,16,1794.53,64.75,19.87
20,120,3,0.5,1,2.0,1.5,10,16,4,0,1281.83,69.68,20.98
21,150,2,0.5,1,2.0,1.5,10,14,16,16,1914.84,67.15,21.15
22,150,1,0.5,1,2.0,1.5,11,11,12,12,1747.88,66.0,20.03
15,100,3,0.5,2,2.5,1.5,10,16,12,12,857.26,81.58,20.95
23,120,2,0.5,1,2.5,1.5,11,11,16,16,1820.56,57.71,19.88
21,140,1,0.5,3,2.0,1.5,15,17,10,6,1616.67,37.98,17.31
15,100,3,0.5,1,2.0,1.5,12,16,16,16,1126.83,80.87,20.78
25,150,1,0.5,2,2.0,1.5,10,10,8,16,1859.32,49.76,20.07
22,100,2,0.5,2,2.0,1.5,10,10,16,16,1588.02,53.56,20.25
16,140,3,0.5,1,2.5,1.5,11,11,0,16,1050.7,125.29,18.24
23,140,1,0.5,2,2.0,1.5,10,10,16,16,1820.3,43.9,20.18
21,100,3,0.5,1,2.5,1.5,10,10,16,16,1447.27,67.04,20.14
17,100,3,0.5,2,2.5,1.5,12,13,16,16,1240.69,64.31,19.84
16,100,2,0.5,3,2.5,1.5,11,17,16,16,1066.05,80.67,19.39
21,140,1,0.5,2,2.0,1.5,10,10,16,16,1645.66,47.21,20.25
16,110,2,0.5,2,2.0,1.5,11,13,16,16,1272.32,66.03,20.48
22,150,2,0.5,2,2.0,1.5,10,10,16,16,1787.61,56.36,20.28
20,150,2,0.5,1,2.0,1.5,12,13,16,16,1843.05,72.56,19.59
15,120,4,0.5,1,2.5,1.5,14,17,8,16,1342.33,100.11,19.74
16,150,2,0.5,1,2.5,1.5,12,12,16,16,1343.4,106.0,20.49
22,130,2,0.5,1,2.0,1.5,10,10,16,16,1737.93,64.2,20.14
20,100,3,0.5,1,2.0,1.5,10,10,0,16,1236.41,103.04,17.93
23,130,1,0.5,1,2.0,1.5,10,10,16,16,1856.04,53.4,20.19
22,100,3,0.5,1,2.0,1.5,10,10,10,10,1530.37,71.19,19.74
23,100,2,0.5,1,2.0,1.5,11,16,16,8,1609.33,41.41,20.12
24,110,2,0.5,1,2.0,1.5,10,10,16,16,1822.57,55.55,20.18
21,150,3,0.5,1,2.0,1.5,14,14,16,16,2119.02,52.01,20.09
22,150,3,0.5,1,2.5,1.5,11,11,16,16,1878.62,62.69,19.98
17,150,2,0.5,2,2.0,1.5,10,16,8,16,1440.89,102.94,20.9
16,130,3,0.5,1,2.0,1.5,12,14,16,16,1291.51,74.43,20.91
21,140,3,0.5,1,2.0,1.5,10,11,10,8,1581.96,77.19,20.11
15,140,1,0.5,4,2.5,1.5,10,16,16,12,796.52,128.51,21.33
22,100,2,0.5,1,2.5,1.5,11,11,2,16,1443.43,92.8,19.4
21,100,1,0.5,2,2.0,1.5,10,10,12,16,1491.12,57.79,20.66
24,120,2,0.5,1,2.0,1.5,10,10,8,16,1785.24,68.99,19.91
25,100,2,0.5,1,2.5,1.5,10,10,0,16,1594.03,77.75,17.97
24,150,2,0.5,1,2.0,1.5,10,13,14,8,1848.72,56.3,19.68
16,150,2,0.5,2,2.0,1.5,12,16,14,16,1403.53,77.7,19.5
17,100,3,0.5,2,2.0,1.5,15,15,16,16,1450.52,66.46,19.18
23,100,1,0.5,2,2.0,1.5,12,12,4,4,1504.16,46.65,20.29
22,150,1,0.5,1,2.0,1.5,10,10,16,16,1846.95,53.83,20.17
16,100,2,0.5,2,2.0,1.5,10,11,2,0,1056.8,38.88,20.06
15,100,1,0.5,3,2.0,1.5,11,15,16,12,945.3,49.34,19.98
25,150,1,0.5,1,2.5,1.5,10,10,0,4,1707.25,89.16,20.27
20,100,3,0.5,1,2.5,1.5,14,17,8,8,1385.77,56.08,18.42
25,150,2,0.5,1,2.5,1.5,10,10,16,16,2158.1,38.06,20.15
24,130,2,0.5,1,2.0,1.5,10,10,16,16,1935.39,52.49,20.14
15,140,4,0.5,1,2.0,1.5,11,16,12,12,1140.52,75.16,19.29
24,120,1,0.5,2,2.0,1.5,10,10,16,16,1786.37,42.13,20.18
22,150,2,0.5,1,2.0,1.5,10,11,14,16,1848.1,65.28,20.22
21,130,3,0.5,1,2.0,1.5,10,10,16,16,1631.67,67.36,20.15
24,150,2,0.5,1,2.5,1.5,12,12,12,12,2043.95,61.49,20.38
25,150,1,0.5,1,2.0,1.5,10,10,4,16,1955.67,55.21,19.18
21,100,1,0.5,1,2.0,1.5,10,10,0,16,1332.83,96.62,18.08
20,120,1,0.5,1,2.0,1.5,12,12,16,16,1662.78,70.03,20.33
22,120,2,0.5,2,2.0,1.5,10,10,16,16,1670.39,55.47,20.16
24,150,1,0.5,2,2.0,1.5,10,12,8,4,1723.28,46.51,20.97
21,140,1,0.5,2,2.0,1.5,14,16,8,8,1587.17,52.01,19.28
16,150,1,0.5,1,2.0,1.5,12,17,12,16,1570.36,92.41,20.82
19,100,1,0.5,1,2.0,1.5,10,14,16,16,1487.47,87.05,21.02
16,100,2,0.5,3,2.5,1.5,11,17,16,4,921.47,58.26,19.84
15,150,1,0.5,4,2.5,1.5,10,16,14,12,792.87,124.71,19.56
25,150,1,0.5,1,2.0,1.5,10,10,4,4,1791.14,71.85,20.08
15,120,3,0.5,1,2.0,1.5,12,16,16,16,1193.52,79.87,20.85
17,100,3,0.5,1,2.0,1.5,11,15,16,16,1275.75,76.82,19.44
15,140,1,0.5,1,2.5,1.5,11,17,0,0,736.32,151.88,19.05
21,150,2,0.5,1,2.0,1.5,14,14,16,16,2080.85,51.93,20.22
20,100,2,0.5,2,2.0,1.5,10,10,16,16,1446.39,54.46,20.25
24,140,2,0.5,1,2.0,1.5,11,11,12,12,1926.17,66.44,20.07
24,140,2,0.5,1,2.5,1.5,10,10,16,16,1946.9,49.79,20.19
21,140,1,0.5,2,2.0,1.5,10,10,16,16,1645.66,47.21,20.25
15,130,3,0.5,1,2.0,1.5,12,15,16,16,1205.53,78.95,20.84
17,140,4,0.5,1,2.5,1.5,11,11,0,0,1069.34,43.92,19.96
15,100,3,0.5,1,2.0,1.5,10,10,8,8,968.12,42.23,20.15
15,130,3,0.5,2,2.0,1.5,15,15,16,16,1357.12,65.28,19.15
22,100,2,0.5,2,2.0,1.5,10,10,8,16,1498.42,68.94,20.09
21,140,1,0.5,3,2.0,1.5,11,12,14,12,1491.96,24.98,20.85
21,140,3,0.5,1,2.0,1.5,10,10,16,16,1686.47,68.2,20.17
17,150,3,0.5,2,2.0,1.5,10,16,16,12,1366.94,63.31,20.97
22,140,3,0.5,1,2.5,1.5,11,13,0,8,1501.76,104.89,19.37
21,130,3,0.5,1,2.0,1.5,12,17,10,0,1423.93,48.39,19.55
16,150,3,0.5,2,2.0,1.5,13,15,12,8,1362.3,50.45,19.64
24,150,2,0.5,1,2.0,1.5,11,11,14,14,2053.8,55.32,20.24
22,140,1,0.5,2,2.0,1.5,10,11,16,14,1658.29,44.49,20.9
22,140,2,0.5,2,2.0,1.5,10,10,16,16,1742.57,56.74,20.25
16,100,1,0.5,4,2.5,1.5,10,11,0,0,801.56,95.86,19.9
25,150,2,0.5,1,2.0,1.5,10,10,8,16,2035.56,48.45,19.91
24,140,2,0.5,1,2.0,1.5,10,10,16,16,1997.99,49.63,20.17
15,140,1,0.5,3,2.0,1.5,10,10,16,16,1194.68,86.86,20.1
22,110,2,0.5,2,2.0,1.5,11,12,0,16,1509.95,95.69,18.53
22,120,2,0.5,1,2.0,1.5,10,12,16,16,1765.18,66.06,21.12
15,100,3,0.5,1,2.0,1.5,12,16,16,8,998.8,31.37,20.53
24,100,2,0.5,1,2.5,1.5,10,10,16,16,1731.48,57.93,20.26
19,100,1,0.5,3,2.0,1.5,11,12,16,16,1280.81,37.47,21.11
22,150,1,0.5,3,2.0,1.5,11,12,10,8,1464.57,28.42,20.67
24,140,2,0.5,1,2.0,1.5,12,12,2,2,1786.14,74.77,19.9
24,120,2,0.5,1,2.0,1.5,10,10,4,4,1696.9,75.71,20.07
22,140,2,0.5,2,2.0,1.5,10,10,4,16,1588.53,81.07,19.25
16,100,2,0.5,2,2.0,1.5,12,16,16,16,1201.56,76.4,20.75
22,120,2,0.5,2,2.0,1.5,11,11,16,16,1725.26,57.8,20.01
21,150,1,0.5,1,2.0,1.5,10,10,16,16,1763.71,61.9,20.12
25,140,2,0.5,1,2.0,1.5,10,10,16,16,2095.23,37.9,20.2
21,100,3,0.5,1,2.0,1.5,12,12,0,16,1398.0,101.0,19.67
24,140,2,0.5,1,2.0,1.5,11,11,0,0,1765.94,77.51,19.92
24,140,1,0.5,2,2.0,1.5,10,10,16,16,1866.05,41.77,20.18
17,150,3,0.5,1,2.0,1.5,10,16,16,12,1323.81,62.17,20.9
21,100,1,0.5,3,2.0,1.5,10,10,16,16,1348.8,24.83,20.23
22,130,2,0.5,2,2.0,1.5,10,10,12,16,1665.43,62.99,20.48
20,140,1,0.5,3,2.0,1.5,15,17,16,12,1680.43,35.09,17.64
20,150,3,0.5,1,2.5,1.5,10,10,16,16,1611.46,76.99,20.23
22,150,2,0.5,1,2.0,1.5,10,10,16,16,1851.29,60.52,20.1
25,130,1,0.5,1,2.5,1.5,10,10,0,4,1636.66,90.35,20.24
23,140,1,0.5,2,2.0,1.5,12,17,12,4,1725.86,32.63,20.1
22,100,3,0.5,1,2.0,1.5,10,10,0,16,1418.56,93.71,17.95
17,140,1,0.5,1,2.5,1.5,15,17,8,12,1553.77,82.75,17.48
21,140,1,0.5,3,2.0,1.5,10,10,12,12,1418.01,19.34,20.1
21,100,3,0.5,1,2.0,1.5,11,11,0,16,1360.82,100.24,18.21
24,150,2,0.5,1,2.0,1.5,10,11,16,14,2038.12,54.28,20.68
22,140,2,0.5,2,2.0,1.5,10,10,12,16,1698.43,63.5,20.48
16,140,4,0.5,1,2.0,1.5,11,11,16,16,1248.02,66.85,19.82
20,100,1,0.5,3,2.0,1.5,10,10,16,16,1306.04,33.16,20.34
24,150,1,0.5,2,2.0,1.5,10,10,16,16,1921.14,39.79,20.18
21,110,3,0.5,1,2.0,1.5,11,11,10,16,1549.56,77.48,20.37
23,140,2,0.5,1,2.0,1.5,14,16,4,0,1685.74,49.91,20.16
24,140,2,0.5,1,2.0,1.5,10,14,4,8,1762.29,84.63,20.9
16,150,1,0.5,2,2.0,1.5,13,15,16,16,1492.38,76.77,20.28
21,140,1,0.5,1,2.5,1.5,10,10,0,0,1255.03,79.3,19.94
22,100,2,0.5,2,2.0,1.5,10,10,16,16,1588.02,53.56,20.25
21,150,2,0.5,1,2.0,1.5,10,10,16,16,1740.4,66.72,20.15
15,150,2,0.5,2,2.0,1.5,15,15,16,16,1360.58,57.36,18.91
22,140,3,0.5,1,2.0,1.5,10,14,12,4,1506.51,56.43,20.4
22,130,3,0.5,1,2.0,1.5,11,15,8,0,1473.14,51.48,19.55
21,140,1,0.5,3,2.0,1.5,12,12,12,12,1494.62,27.36,20.27
23,140,1,0.5,2,2.0,1.5,15,17,8,4,1864.27,36.78,17.5
22,100,1,0.5,3,2.0,1.5,11,17,16,8,1411.14,41.09,19.89
20,100,2,0.5,2,2.0,1.5,12,13,16,14,1485.04,69.97,20.73
20,140,1,0.5,3,2.5,1.5,10,11,16,16,1369.24,53.02,20.05
15,100,3,0.5,1,2.0,1.5,12,15,16,16,1124.83,81.2,20.88
24,150,2,0.5,1,2.0,1.5,10,10,16,16,2043.87,46.24,20.15
21,140,1,0.5,2,2.0,1.5,10,10,16,16,1645.66,47.21,20.25
15,100,3,0.5,2,2.5,1.5,10,10,0,16,820.22,109.45,17.85
21,100,1,0.5,1,2.5,1.5,10,10,16,16,1463.71,83.84,20.22
25,140,1,0.5,2,2.0,1.5,14,14,8,8,1969.81,46.87,20.29
20,150,3,0.5,1,2.5,1.5,10,10,16,16,1611.46,76.99,20.23
25,150,1,0.5,1,2.0,1.5,10,10,8,16,2031.59,49.39,19.93
24,150,1,0.5,2,2.0,1.5,11,11,16,16,2003.9,31.96,20.0
16,140,2,0.5,1,2.0,1.5,10,10,16,16,1292.72,79.79,20.24
16,150,3,0.5,2,2.0,1.5,12,15,14,8,1325.13,48.44,19.57
23,140,3,0.5,1,2.5,1.5,15,17,4,0,1581.87,57.58,17.42
22,150,2,0.5,1,2.5,1.5,10,10,16,16,1791.26,61.08,20.17
20,140,1,0.5,3,2.0,1.5,10,10,16,16,1390.95,24.6,20.11
16,140,2,0.5,1,2.0,1.5,15,15,0,0,1167.49,44.32,18.69
17,100,1,0.5,4,2.0,1.5,11,12,16,16,1026.59,46.26,21.19
21,140,1,0.5,3,2.0,1.5,11,12,16,16,1559.8,34.03,21.23
15,150,3,0.5,1,2.0,1.5,10,14,16,16,1184.68,87.69,21.03
17,120,2,0.5,1,2.0,1.5,10,10,16,16,1313.3,76.85,20.09
24,140,2,0.5,1,2.0,1.5,10,10,16,16,1997.99,49.63,20.17
23,100,1,0.5,1,2.5,1.5,15,17,6,2,1445.92,43.53,17.22
24,140,1,0.5,2,2.0,1.5,10,12,12,8,1697.78,39.42,20.61
21,140,3,0.5,1,2.0,1.5,10,10,16,16,1686.47,68.2,20.17
24,120,2,0.5,1,2.0,1.5,10,10,4,16,1721.95,75.02,19.18
25,150,2,0.5,1,2.5,1.5,10,10,14,16,2111.86,40.22,20.1
16,110,2,0.5,2,2.0,1.5,10,11,2,0,1086.59,37.91,20.09
24,140,2,0.5,1,2.0,1.5,11,11,8,16,1951.81,56.04,19.25
25,100,2,0.5,1,2.0,1.5,10,10,0,16,1610.48,75.06,17.93
22,110,1,0.5,2,2.0,1.5,10,10,16,16,1618.27,43.92,20.29
22,100,2,0.5,1,2.0,1.5,10,10,0,16,1416.23,93.38,17.95
21,100,3,0.5,1,2.0,1.5,10,10,16,16,1495.36,63.6,20.09
19,100,1,0.5,3,2.0,1.5,10,10,16,16,1258.33,38.98,20.2
22,130,3,0.5,1,2.0,1.5,11,13,12,8,1636.88,71.08,19.58
20,150,3,0.5,1,2.0,1.5,10,10,16,16,1613.95,69.85,20.17
21,100,1,0.5,3,2.0,1.5,10,14,16,16,1411.09,50.78,21.22
15,130,3,0.5,1,2.0,1.5,12,16,16,16,1233.43,79.01,20.82
24,140,1,0.5,1,2.0,1.5,10,10,16,16,1988.76,48.76,20.2
24,150,1,0.5,1,2.0,1.5,10,13,14,8,1788.02,46.45,19.72
22,100,1,0.5,1,2.0,1.5,10,12,12,12,1547.17,65.31,21.15
20,100,3,0.5,1,2.0,1.5,10,10,16,16,1412.34,64.2,20.16
21,140,2,0.5,1,2.0,1.5,10,13,16,16,1826.12,67.85,21.18
25,150,2,0.5,1,2.0,1.5,10,10,0,16,1924.68,61.11,17.91
24,140,2,0.5,1,2.0,1.5,10,10,0,16,1773.51,77.08,17.92
15,130,3,0.5,2,2.0,1.5,13,15,16,16,1325.05,74.35,20.19
21,140,1,0.5,1,2.0,1.5,10,10,16,16,1727.83,62.32,20.12
21,100,1,0.5,1,2.0,1.5,10,10,0,16,1332.83,96.62,18.08
24,120,1,0.5,1,2.0,1.5,11,11,0,16,1720.4,70.65,18.23
22,150,3,0.5,1,2.0,1.5,11,11,16,16,1934.77,60.74,19.94
25,150,1,0.5,1,2.5,1.5,10,10,0,4,1707.25,89.16,20.27
15,100,1,0.5,3,2.0,1.5,12,15,16,16,1050.92,67.81,21.1
21,150,1,0.5,3,2.5,1.5,10,10,16,16,1462.79,44.34,20.18
25,100,2,0.5,1,2.0,1.5,10,10,16,16,1843.5,48.77,20.17
21,140,1,0.5,3,2.0,1.5,10,17,16,10,1517.82,32.85,21.03
15,130,2,0.5,1,2.0,1.5,12,12,2,4,888.61,43.6,20.33
25,140,2,0.5,1,2.5,1.5,10,10,0,16,1820.06,66.47,17.88
16,140,3,0.5,1,2.0,1.5,14,17,16,16,1578.76,58.97,18.51
23,150,1,0.5,2,2.0,1.5,15,17,4,0,1761.48,33.91,17.4
15,100,1,0.5,1,2.0,1.5,12,16,16,8,976.63,101.31,20.43
15,130,4,0.5,1,2.0,1.5,11,12,2,0,1109.59,40.03,20.62
22,150,2,0.5,1,2.0,1.5,10,10,12,16,1795.78,70.59,20.39
16,130,1,0.5,2,2.0,1.5,13,15,4,16,1366.07,107.57,19.63
25,150,1,0.5,1,2.0,1.5,10,10,16,16,2145.46,36.42,20.25
23,120,2,0.5,1,2.5,1.5,10,10,16,16,1776.4,61.45,20.24
24,150,2,0.5,1,2.5,1.5,10,10,16,16,2034.69,47.59,20.18
15,100,1,0.5,3,2.0,1.5,11,15,16,16,1025.62,75.89,19.68
15,140,1,0.5,3,2.0,1.5,11,12,16,16,1170.1,67.11,21.18
19,140,1,0.5,3,2.0,1.5,12,12,16,16,1414.59,32.5,20.36
15,100,2,0.5,2,2.0,1.5,12,15,16,16,1152.65,75.19,20.82
15,100,1,0.5,4,2.5,1.5,12,16,12,12,805.55,93.56,20.94
22,150,1,0.5,1,2.0,1.5,11,11,16,16,1909.63,53.3,19.88
24,150,1,0.5,2,2.0,1.5,10,12,12,8,1747.19,38.27,20.62
24,140,2,0.5,1,2.0,1.5,12,12,12,12,1993.21,67.77,20.43
24,140,2,0.5,1,2.0,1.5,14,14,4,8,1943.93,73.68,20.38
15,100,2,0.5,2,2.0,1.5,15,15,16,16,1256.59,58.92,19.14
15,130,3,0.5,1,2.0,1.5,12,15,16,16,1205.53,78.95,20.84
23,140,1,0.5,1,2.0,1.5,10,10,0,0,1536.13,72.74,20.04
16,140,2,0.5,3,2.5,1.5,12,12,16,16,1181.4,52.4,20.42
15,100,1,0.5,4,2.5,1.5,10,16,16,10,722.76,132.52,21.3
25,100,2,0.5,1,2.0,1.5,10,10,8,8,1682.18,69.64,20.01
23,140,2,0.5,1,2.0,1.5,10,10,16,16,1886.28,58.78,20.24
15,100,1,0.5,2,2.0,1.5,11,15,16,16,1282.35,90.12,19.77
17,150,1,0.5,4,2.0,1.5,11,12,16,16,977.47,58.74,21.21
24,150,2,0.5,1,2.5,1.5,11,11,16,16,2142.58,40.25,19.93
21,100,1,0.5,3,2.0,1.5,10,10,12,16,1314.15,32.34,20.55
15,150,2,0.5,1,2.0,1.5,10,16,16,16,1328.74,113.36,20.81
24,130,2,0.5,1,2.5,1.5,11,11,16,16,1990.07,47.5,19.97
15,150,1,0.5,1,2.5,1.5,10,10,4,4,716.58,46.98,19.9
23,120,2,0.5,1,2.5,1.5,11,11,16,16,1820.56,57.71,19.88
23,130,2,0.5,1,2.0,1.5,10,10,16,16,1834.3,60.15,20.19
25,150,1,0.5,1,2.0,1.5,10,10,2,16,1919.72,59.47,17.75
22,110,1,0.5,2,2.0,1.5,10,12,12,8,1440.39,40.98,20.67
15,100,1,0.5,4,2.5,1.5,10,16,12,10,699.91,116.88,21.32
16,100,4,0.5,1,2.5,1.5,11,17,8,8,897.34,95.36,19.26
15,130,3,0.5,2,2.0,1.5,12,17,16,16,1317.02,70.01,20.58
24,120,2,0.5,1,2.5,1.5,10,10,4,16,1702.73,78.34,19.14
20,140,3,0.5,1,2.0,1.5,11,11,0,0,1478.77,70.73,19.72
23,140,1,0.5,2,2.0,1.5,11,11,0,0,1641.38,51.82,20.09
16,150,2,0.5,2,2.0,1.5,12,15,16,16,1352.23,73.79,20.94
16,140,3,0.5,1,2.0,1.5,10,10,16,16,1212.67,63.66,20.29
23,140,1,0.5,2,2.0,1.5,15,16,10,8,1925.48,40.33,18.11
22,140,1,0.5,3,2.0,1.5,10,10,16,16,1473.75,24.38,20.18
25,100,2,0.5,1,2.0,1.5,10,10,0,16,1610.48,75.06,17.93
23,110,2,0.5,1,2.0,1.5,15,17,8,4,1708.49,48.46,17.45
16,150,1,0.5,2,2.0,1.5,15,16,16,16,1603.96,70.58,18.09
20,100,1,0.5,3,2.0,1.5,11,12,16,16,1343.08,31.6,21.15
15,100,1,0.5,2,2.5,1.5,10,16,12,12,871.33,127.99,21.06
19,100,1,0.5,3,2.0,1.5,11,12,16,16,1280.81,37.47,21.11
15,130,4,0.5,1,2.0,1.5,12,12,0,0,1127.56,43.28,20.32
21,140,1,0.5,2,2.0,1.5,10,10,16,16,1645.66,47.21,20.25
25,150,2,0.5,1,2.0,1.5,14,14,8,8,2159.67,53.35,20.25
17,100,3,0.5,2,2.0,1.5,15,15,12,12,1403.93,66.17,19.0
24,140,2,0.5,1,2.0,1.5,10,10,16,16,1997.99,49.63,20.17
24,140,1,0.5,2,2.0,1.5,10,10,16,16,1866.05,41.77,20.18
15,150,1,0.5,2,2.5,1.5,10,10,0,16,953.32,159.24,17.85
24,130,2,0.5,1,2.0,1.5,10,10,16,16,1935.39,52.49,20.14
16,140,3,0.5,2,2.0,1.5,13,15,16,14,1400.92,63.76,20.29
24,140,2,0.5,1,2.0,1.5,14,14,4,8,1943.93,73.68,20.38
23,150,1,0.5,1,2.0,1.5,11,11,14,14,1914.38,58.55,20.34
15,150,1,0.5,4,2.5,1.5,10,16,16,16,874.24,112.82,21.27
22,150,1,0.5,1,2.0,1.5,11,12,16,16,1978.67,52.0,20.85
22,140,3,0.5,1,2.0,1.5,10,10,0,16,1585.61,94.0,17.94
21,150,3,0.5,1,2.0,1.5,12,14,16,16,2053.44,59.05,20.84
24,150,2,0.5,1,2.0,1.5,10,10,16,16,2043.87,46.24,20.15
25,150,2,0.5,1,2.0,1.5,10,10,4,16,1969.92,55.01,19.17
16,140,1,0.5,3,2.0,1.5,12,12,16,16,1243.75,56.65,20.31
21,150,1,0.5,1,2.5,1.5,10,10,0,16,1477.71,96.03,17.94
25,140,1,0.5,2,2.0,1.5,10,10,16,16,1965.41,37.97,20.13
16,150,2,0.5,2,2.5,1.5,12,15,16,16,1411.83,92.94,20.97
23,140,1,0.5,2,2.0,1.5,10,10,16,16,1820.3,43.9,20.18
15,120,1,0.5,1,2.0,1.5,12,15,16,16,1342.41,95.88,20.89
17,150,3,0.5,2,2.0,1.5,14,16,16,12,1514.54,53.69,20.15
22,100,1,0.5,1,2.5,1.5,15,17,8,4,1427.76,42.74,17.32
25,150,1,0.5,1,2.5,1.5,10,10,0,8,1736.5,88.44,19.92
15,100,3,0.5,1,2.0,1.5,12,15,14,8,1005.8,37.88,19.69
25,150,1,0.5,1,2.0,1.5,10,10,12,12,1941.44,58.12,20.05
25,140,2,0.5,1,2.0,1.5,10,10,14,16,2059.03,42.02,20.06
20,140,1,0.5,3,2.0,1.5,11,11,2,16,1282.17,52.66,19.68
22,140,2,0.5,2,2.0,1.5,10,10,12,16,1698.43,63.5,20.48
21,150,1,0.5,1,2.0,1.5,10,10,16,16,1763.71,61.9,20.12
24,150,1,0.5,1,2.0,1.5,10,10,4,16,1868.71,66.11,19.09
15,100,1,0.5,1,2.5,1.5,12,16,16,8,896.94,119.54,20.64
23,140,2,0.5,1,2.0,1.5,10,10,16,16,1886.28,58.78,20.24
17,140,1,0.5,4,2.0,1.5,10,10,16,16,948.9,101.69,19.98
23,140,1,0.5,2,2.0,1.5,14,14,8,8,1776.59,49.84,20.29
16,140,3,0.5,1,2.0,1.5,11,17,16,16,1438.71,78.73,19.11
21,100,1,0.5,2,2.0,1.5,10,10,16,16,1520.61,50.86,20.27
23,140,2,0.5,1,2.5,1.5,11,11,0,0,1549.8,78.34,19.94
22,150,2,0.5,2,2.0,1.5,10,10,16,16,1787.61,56.36,20.28
16,150,3,0.5,1,2.0,1.5,13,15,12,8,1203.53,46.41,19.61
15,130,3,0.5,1,2.0,1.5,12,15,16,16,1205.53,78.95,20.84
25,100,2,0.5,1,2.5,1.5,10,10,0,6,1525.54,91.17,20.39
15,140,3,0.5,2,2.0,1.5,14,14,16,16,1345.09,69.8,20.08
21,150,1,0.5,3,2.0,1.5,10,10,16,16,1402.72,16.5,20.09
16,140,2,0.5,1,2.0,1.5,11,11,0,0,909.96,25.12,19.9
16,150,3,0.5,2,2.0,1.5,13,16,8,2,1396.04,38.33,19.48
24,150,1,0.5,2,2.0,1.5,10,13,14,8,1750.79,35.39,19.68
22,100,1,0.5,1,2.0,1.5,10,10,16,16,1631.49,58.09,20.25
16,150,3,0.5,1,2.0,1.5,14,15,16,16,1570.55,82.64,18.92
25,120,2,0.5,1,2.0,1.5,10,10,12,12,1824.39,62.85,19.95
22,150,1,0.5,2,2.0,1.5,10,10,16,16,1753.83,42.91,20.27
21,150,1,0.5,2,2.0,1.5,10,10,16,16,1650.49,46.74,20.32
25,140,1,0.5,2,2.0,1.5,10,10,4,4,1788.23,54.26,19.97
15,150,1,0.5,4,2.5,1.5,14,14,16,16,985.63,93.65,20.11
15,130,3,0.5,2,2.0,1.5,12,12,16,16,1240.78,65.53,20.48
15,100,3,0.5,2,2.0,1.5,11,16,16,16,1199.19,88.46,19.44
15,140,3,0.5,1,2.0,1.5,12,15,14,8,1080.08,38.12,19.58
20,140,1,0.5,3,2.0,1.5,11,12,16,16,1464.69,29.98,21.14
17,100,1,0.5,3,2.0,1.5,11,12,16,14,1144.92,40.17,20.42
22,150,1,0.5,1,2.0,1.5,10,10,16,16,1846.95,53.83,20.17
24,140,1,0.5,2,2.0,1.5,14,14,8,8,1841.61,49.26,20.29
15,130,4,0.5,1,2.0,1.5,11,16,10,0,1045.1,42.4,20.52
15,100,2,0.5,3,2.5,1.5,10,16,10,16,888.27,101.98,19.65
23,150,1,0.5,1,2.0,1.5,14,14,0,0,1644.98,53.27,20.04
16,140,3,0.5,1,2.0,1.5,14,16,16,16,1567.02,69.88,19.33
23,140,1,0.5,2,2.0,1.5,10,10,0,0,1640.15,50.7,19.94
25,150,1,0.5,1,2.0,1.5,10,10,0,16,1893.48,60.73,17.96
21,140,1,0.5,1,2.0,1.5,10,10,16,16,1727.83,62.32,20.12
