X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
20.27,120.0,3.12,0.06,1.07,2.25,1.75,13.94,16.79,5.48,5.94,-37.0,-1836.53,58.17
17.95,120.1,0.88,0.06,3.42,2.26,1.75,13.95,16.38,8.44,8.25,-46.0,-1511.22,47.57
24.92,104.7,0.64,0.14,1.18,2.12,1.61,13.55,17.12,4.54,0.96,-39.0,-1662.69,29.54
23.3,120.0,1.39,0.81,2.5,2.4,1.74,14.28,16.05,2.95,2.71,-43.0,-1626.96,51.68
24.69,120.1,2.28,0.44,0.52,2.18,1.66,10.08,16.13,8.23,2.19,-34.0,-1611.82,24.36
21.24,94.8,3.23,0.07,0.64,2.16,1.66,10.35,16.59,8.45,4.53,-39.0,-1455.21,48.15
23.72,117.5,0.67,0.45,2.64,2.38,1.87,13.77,14.98,4.48,4.3,-44.0,-1685.02,37.93
23.6,120.9,3.33,0.1,0.5,2.42,1.9,10.28,15.6,8.87,3.55,-33.0,-1690.32,33.27
24.8,124.2,2.28,0.5,1.24,2.51,1.76,10.75,16.31,7.45,1.89,-35.0,-1637.6,26.62
23.45,123.8,3.1,0.35,0.76,2.38,1.81,10.2,16.0,9.26,3.55,-33.0,-1703.6,34.8
23.52,93.3,2.15,0.23,0.51,2.4,1.74,10.76,14.97,8.7,4.51,-37.0,-1579.32,43.89
22.64,102.9,2.14,0.58,1.13,2.46,1.79,13.75,16.87,4.51,1.39,-39.0,-1526.8,49.53
20.33,96.5,1.6,0.98,2.56,2.08,1.58,14.94,15.99,6.53,5.48,-46.0,-1451.38,54.4
22.9,120.7,1.4,0.81,2.46,2.28,1.59,14.28,16.03,2.41,2.71,-43.0,-1585.9,53.98
23.15,119.1,1.46,0.06,2.3,2.26,1.75,10.1,13.32,9.16,5.94,-44.0,-1791.47,53.18
23.52,94.8,3.11,0.1,0.64,2.4,1.74,10.24,14.92,7.41,2.73,-43.0,-1422.35,44.12
22.68,102.9,0.64,0.44,1.18,2.2,1.53,13.02,14.1,4.53,4.85,-32.0,-1649.75,60.23
21.18,117.3,0.71,0.56,0.68,2.22,1.7,12.31,14.98,6.94,4.27,-26.0,-1565.54,63.2
23.45,112.5,3.11,0.56,0.5,2.22,1.72,12.43,14.83,3.02,3.48,-40.0,-1626.75,74.28
21.24,123.7,3.3,0.65,0.94,2.68,1.95,12.41,16.12,3.35,3.31,-40.0,-1493.31,74.9
19.19,123.9,0.53,0.58,0.92,2.51,1.95,13.03,13.39,6.4,6.04,-25.0,-1591.1,100.07
24.34,134.9,3.2,0.52,0.5,2.44,1.66,11.4,15.56,7.26,3.11,-29.0,-1806.37,31.57
24.75,120.3,2.25,0.5,1.14,2.51,1.76,10.75,16.31,5.04,1.88,-38.0,-1605.67,42.8
22.5,112.0,0.64,0.14,2.8,2.18,1.53,12.97,15.01,4.78,5.49,-45.0,-1595.24,37.42
21.39,118.1,2.13,0.27,1.01,2.38,1.83,10.5,14.53,1.99,1.8,-45.0,-1423.41,87.93
22.92,115.7,3.45,0.41,0.5,2.25,1.66,10.86,13.27,4.52,6.27,-30.0,-1796.63,80.91
23.79,135.8,3.0,0.28,0.81,2.5,1.76,12.44,15.54,3.58,3.41,-33.0,-1907.57,61.8
24.19,93.4,3.13,0.54,0.5,2.4,1.74,10.05,14.98,8.76,3.83,-36.0,-1528.39,38.85
23.53,120.1,2.29,0.58,1.24,2.17,1.65,10.19,15.55,8.91,3.55,-39.0,-1696.74,38.4
18.87,123.9,2.1,0.66,0.78,2.46,1.96,13.03,16.36,8.25,6.04,-32.0,-1658.06,65.69
22.68,130.2,0.64,0.81,2.66,2.5,1.75,11.89,16.26,2.77,3.96,-38.0,-1553.86,55.51
23.77,119.8,3.33,0.69,0.5,2.59,1.79,10.15,16.0,8.7,3.23,-29.0,-1623.62,40.75
21.21,120.8,2.27,0.66,0.96,2.54,1.97,13.03,16.13,6.75,3.65,-40.0,-1575.41,56.98
23.9,120.1,2.28,0.47,1.24,2.18,1.66,10.09,16.92,4.18,2.18,-38.0,-1610.73,55.48
24.16,95.7,3.12,0.59,0.5,2.39,1.61,10.15,13.33,5.4,2.22,-43.0,-1397.48,59.01
23.9,119.0,2.28,0.47,1.24,2.3,1.78,13.84,14.88,4.59,3.55,-41.0,-1859.42,64.61
24.69,93.6,3.08,0.55,0.51,2.44,1.6,10.19,13.33,8.12,4.98,-35.0,-1650.05,53.76
24.31,138.1,2.14,0.52,1.12,2.12,1.61,11.4,14.84,4.05,3.85,-35.0,-1923.22,67.73
23.46,135.9,3.11,0.56,0.5,2.37,1.71,12.43,14.83,7.11,4.71,-28.0,-1973.29,50.45
