X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,COG
19,150,2,0.5,1,2.0,1.5,11,15,16,8,19.61
23,130,1,0.5,2,2.0,1.5,11,12,16,16,21.17
15,140,3,0.5,1,2.0,1.5,14,17,16,16,18.39
23,140,2,0.5,1,2.5,1.5,10,13,6,0,19.58
24,140,2,0.5,1,2.0,1.5,12,17,10,0,19.41
22,100,1,0.5,3,2.0,1.5,11,12,12,12,21.22
15,150,1,0.5,3,2.5,1.5,15,17,16,16,15.95
18,100,3,0.5,1,2.5,1.5,12,16,16,8,20.67
24,100,1,0.5,2,2.5,1.5,10,11,16,14,20.91
20,150,3,0.5,1,2.0,1.5,12,13,8,10,20.67
15,140,1,0.5,1,2.5,1.5,15,17,16,16,15.51
22,120,2,0.5,1,2.0,1.5,11,13,4,8,19.81
19,140,3,0.5,1,2.5,1.5,14,18,8,0,19.91
23,110,2,0.5,1,2.0,1.5,10,11,16,16,19.84
16,110,2,0.5,1,2.0,1.5,14,17,16,16,18.51
15,120,2,0.5,3,2.0,1.5,14,18,16,16,17.79
19,140,1,0.5,2,2.0,1.5,10,13,16,16,21.31
18,120,2,0.5,1,2.0,1.5,12,16,16,16,20.76
17,150,3,0.5,2,2.0,1.5,14,16,16,12,20.15
18,100,3,0.5,1,2.0,1.5,12,17,10,0,19.46
15,140,1,0.5,1,2.5,1.5,10,16,16,16,20.81
16,100,1,0.5,2,2.0,1.5,14,17,16,16,18.74
15,130,3,0.5,2,2.0,1.5,13,18,16,16,19.01
24,100,2,0.5,1,2.0,1.5,11,14,14,8,20.73
20,140,3,0.5,1,2.0,1.5,12,13,6,4,20.11
24,100,2,0.5,1,2.5,1.5,12,14,8,4,20.44
22,110,3,0.5,1,2.0,1.5,14,16,8,8,19.4
15,100,1,0.5,1,2.0,1.5,14,16,16,16,19.27
23,130,1,0.5,2,2.0,1.5,14,18,8,0,19.98
23,130,3,0.5,1,2.5,1.5,14,17,6,0,18.84
15,100,2,0.5,2,2.0,1.5,14,18,16,16,17.82
23,140,1,0.5,3,2.5,1.5,15,18,6,0,16.97
15,140,1,0.5,1,2.5,1.5,14,18,16,16,17.83
22,140,1,0.5,3,2.5,1.5,15,17,4,0,17.54
16,140,3,0.5,1,2.5,1.5,15,18,16,16,13.6
20,140,1,0.5,2,2.0,1.5,10,13,14,8,19.72
24,150,2,0.5,1,2.5,1.5,13,14,10,8,20.51
22,110,1,0.5,2,2.0,1.5,12,13,4,6,20.62
19,120,3,0.5,1,2.0,1.5,11,16,8,0,20.02
15,150,3,0.5,1,2.5,1.5,12,15,14,8,19.59
23,120,1,0.5,3,2.5,1.5,15,18,6,0,17.08
22,100,2,0.5,2,2.0,1.5,11,13,8,12,19.85
22,120,3,0.5,1,2.0,1.5,14,15,2,0,19.7
20,100,1,0.5,3,2.0,1.5,10,16,12,0,20.68
18,100,3,0.5,1,2.5,1.5,12,17,16,16,20.68
22,110,1,0.5,3,2.0,1.5,12,13,8,10,20.83
15,150,3,0.5,2,2.5,1.5,15,17,16,16,15.67
15,150,2,0.5,1,2.0,1.5,13,16,6,0,20.25
15,120,2,0.5,3,2.0,1.5,10,13,16,16,21.35
17,130,3,0.5,2,2.0,1.5,14,16,12,8,20.22
24,120,2,0.5,1,2.0,1.5,10,12,16,12,20.76
18,140,3,0.5,1,2.0,1.5,12,13,10,8,20.3
16,140,2,0.5,1,2.0,1.5,14,17,16,14,18.43
15,140,3,0.5,2,2.5,1.5,11,16,6,0,20.82
16,100,3,0.5,2,2.0,1.5,12,17,16,16,20.72
15,150,2,0.5,2,2.5,1.5,15,17,16,16,15.68
15,130,1,0.5,3,2.0,1.5,12,18,16,16,20.65
15,150,2,0.5,1,2.0,1.5,13,15,4,8,19.46
20,100,3,0.5,1,2.5,1.5,14,15,10,8,19.89
15,140,3,0.5,2,2.0,1.5,12,13,16,16,19.62
20,140,2,0.5,2,2.5,1.5,14,18,16,8,20.13
15,130,3,0.5,2,2.5,1.5,12,16,16,16,20.82
23,130,1,0.5,2,2.0,1.5,15,17,4,0,17.51
23,100,1,0.5,2,2.0,1.5,11,12,8,10,20.4
19,100,3,0.5,1,2.5,1.5,14,17,8,8,18.61
17,100,3,0.5,1,2.0,1.5,11,14,12,8,20.17
24,110,2,0.5,1,2.0,1.5,11,13,4,0,19.85
15,140,2,0.5,2,2.5,1.5,12,15,14,8,19.67
22,140,2,0.5,2,2.0,1.5,10,13,14,8,19.77
15,150,1,0.5,1,2.0,1.5,15,16,10,8,17.89
15,140,2,0.5,2,2.5,1.5,15,17,16,16,15.56
16,140,2,0.5,1,2.0,1.5,11,17,16,16,19.14
23,100,1,0.5,2,2.0,1.5,14,15,2,0,20.1
20,140,3,0.5,1,2.0,1.5,12,15,16,16,20.91
15,100,2,0.5,2,2.0,1.5,10,18,16,16,20.83
22,110,2,0.5,2,2.0,1.5,12,13,16,16,19.61
22,100,1,0.5,3,2.0,1.5,11,12,16,16,21.35
15,100,3,0.5,2,2.0,1.5,13,14,16,16,20.9
24,100,2,0.5,1,2.0,1.5,10,14,16,8,20.69
19,150,2,0.5,2,2.0,1.5,12,16,8,0,20.34
22,110,3,0.5,1,2.0,1.5,12,13,16,16,19.62
15,140,3,0.5,1,2.0,1.5,12,14,16,16,20.84
23,140,1,0.5,3,2.5,1.5,12,17,8,2,20.83
20,140,3,0.5,1,2.0,1.5,12,14,4,0,20.5
15,150,2,0.5,1,2.0,1.5,13,17,16,16,19.34
22,110,2,0.5,2,2.0,1.5,11,13,4,8,19.78
23,150,1,0.5,3,2.5,1.5,13,18,10,0,20.48
18,100,3,0.5,1,2.5,1.5,12,16,16,16,20.72
18,100,3,0.5,1,2.0,1.5,12,16,16,8,20.67
22,120,3,0.5,1,2.0,1.5,11,15,8,0,19.42
21,130,2,0.5,1,2.0,1.5,11,12,16,16,21.02
15,100,2,0.5,3,2.0,1.5,14,18,16,16,17.85
17,100,4,0.5,1,2.0,1.5,13,17,12,8,19.54
21,150,1,0.5,1,2.5,1.5,12,14,4,0,20.31
15,140,3,0.5,2,2.5,1.5,12,16,16,16,20.84
15,120,2,0.5,2,2.0,1.5,14,18,14,16,18.52
22,100,2,0.5,2,2.0,1.5,12,13,14,12,20.33
22,110,2,0.5,2,2.5,1.5,11,12,4,6,20.2
15,150,3,0.5,2,2.5,1.5,12,18,16,8,20.85
15,100,3,0.5,2,2.0,1.5,14,18,16,16,17.8
22,140,2,0.5,2,2.0,1.5,10,13,16,16,21.23
15,100,4,0.5,1,2.0,1.5,15,17,4,0,17.29
15,140,2,0.5,1,2.5,1.5,15,17,16,16,15.51
18,110,2,0.5,2,2.5,1.5,11,13,8,12,19.69
22,100,2,0.5,2,2.0,1.5,12,13,8,10,20.74
15,140,3,0.5,2,2.5,1.5,15,18,6,0,16.91
16,150,3,0.5,2,2.0,1.5,13,15,0,4,19.56
24,100,1,0.5,2,2.5,1.5,10,16,8,0,21.04
22,150,1,0.5,1,2.0,1.5,11,12,16,16,20.85
17,110,1,0.5,2,2.0,1.5,11,12,8,10,20.27
15,140,1,0.5,1,2.5,1.5,15,18,16,16,13.63
16,150,3,0.5,2,2.0,1.5,14,17,16,16,18.61
21,130,1,0.5,1,2.0,1.5,11,12,16,16,20.97
23,130,1,0.5,1,2.0,1.5,12,13,2,0,20.11
20,130,3,0.5,1,2.0,1.5,12,14,16,16,20.91
23,150,2,0.5,1,2.5,1.5,13,14,2,0,20.31
23,110,2,0.5,1,2.0,1.5,10,13,14,8,19.8
22,110,2,0.5,2,2.0,1.5,11,13,16,16,20.52
15,150,3,0.5,2,2.0,1.5,15,17,8,12,17.29
22,110,2,0.5,2,2.0,1.5,11,13,8,12,19.84
