X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
24.31,91.6,1.6,0.17,0.51,2.4,1.88,10.11,17.6,7.14,0.24,-36.0,-1295.59,33.45
23.98,95.7,3.19,0.28,0.5,2.45,1.61,10.31,13.51,8.48,5.28,-35.0,-1662.93,52.91
19.03,119.4,2.66,0.23,1.0,2.27,1.74,10.76,14.97,8.7,4.51,-46.0,-1348.22,56.58
21.32,120.4,3.78,0.26,0.5,2.71,1.84,11.63,14.9,0.22,3.14,-41.0,-1326.6,104.5
24.83,130.0,1.12,0.71,2.25,2.5,1.76,10.16,13.65,2.93,4.52,-38.0,-1729.06,64.14
24.86,115.7,2.84,0.41,0.5,2.25,1.66,10.83,12.9,3.78,1.71,-44.0,-1596.42,71.72
23.46,91.6,3.1,0.1,0.53,2.35,1.74,10.11,17.58,6.45,0.24,-35.0,-1231.36,46.35
20.28,119.2,1.02,0.56,1.25,2.46,1.66,10.87,16.02,8.57,3.42,-40.0,-1241.84,43.68
22.5,103.5,0.75,0.38,1.15,2.18,1.51,11.56,14.96,6.9,3.53,-41.0,-1417.26,40.34
23.98,95.7,3.22,0.43,0.5,2.45,1.61,14.15,16.27,4.87,2.75,-34.0,-1645.16,46.63
21.18,127.0,0.53,0.99,0.5,2.5,1.83,10.04,16.57,8.51,1.98,-30.0,-1245.64,80.86
21.05,118.5,0.69,0.6,3.35,2.1,1.57,14.21,15.03,4.71,3.97,-47.0,-1390.89,24.84
23.46,112.1,2.9,0.36,0.68,2.62,1.84,11.83,16.84,3.12,2.7,-33.0,-1611.6,62.78
24.75,86.5,2.79,0.89,0.55,2.37,1.81,11.29,16.34,6.93,1.91,-38.0,-1395.28,31.18
22.68,103.6,0.68,0.71,1.25,2.12,1.62,13.03,14.75,4.54,5.57,-26.0,-1730.76,61.11
20.27,136.0,3.18,0.56,0.94,2.37,1.78,12.43,14.87,3.93,1.49,-43.0,-1417.66,62.5
24.37,114.3,0.76,0.37,2.05,2.13,1.63,11.37,12.63,4.47,3.42,-45.0,-1660.27,41.91
24.16,85.6,2.47,0.62,0.5,2.29,1.79,11.26,16.34,6.92,1.9,-40.0,-1373.46,35.95
