X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
24.87,135.4,0.5,0.85,3.1,2.56,1.89,14.74,17.19,3.0,0.74,-13.0,-414.28,61.33
23.19,101.0,0.5,0.86,2.95,2.17,1.51,10.76,11.13,3.45,3.08,-45.0,-285.86,67.08
25.0,123.2,0.94,0.03,2.3,2.09,1.59,13.11,16.44,4.89,1.56,-30.0,-386.4,62.59
24.14,133.7,0.7,0.33,3.04,2.23,1.62,12.74,13.3,0.09,0.65,-41.0,-311.77,69.81
22.23,133.3,0.68,0.0,3.05,2.23,1.62,13.13,13.42,0.21,0.5,-41.0,-323.85,56.03
16.52,133.8,2.78,0.09,2.38,2.04,1.54,13.05,13.24,2.56,2.37,-43.0,-375.33,40.27
16.52,133.7,2.6,0.24,2.56,2.32,1.54,13.13,13.16,2.28,2.31,-39.0,-329.52,61.68
21.58,134.7,0.56,0.43,2.92,2.34,1.53,10.8,13.35,3.7,2.47,-38.0,-314.69,86.62
24.93,107.3,0.92,0.33,2.45,2.78,1.78,13.34,16.75,3.29,1.12,-19.0,-396.55,75.97
24.62,134.1,2.75,0.87,0.65,2.39,1.72,14.74,17.17,3.33,0.9,-17.0,-416.84,65.59
24.99,134.1,0.65,0.24,2.67,2.28,1.78,13.13,13.24,2.28,2.38,-39.0,-349.28,64.57
22.13,85.4,0.51,0.0,2.42,2.06,1.56,12.69,13.41,0.1,0.82,-41.0,-310.49,59.88
24.14,75.4,1.09,0.97,2.08,2.06,1.56,12.74,14.42,3.96,3.6,-29.0,-378.85,78.82
24.74,107.0,1.21,0.4,2.37,2.01,1.51,14.89,15.42,0.17,0.7,-28.0,-392.04,53.47
23.31,99.4,0.53,0.65,1.32,2.3,1.52,13.42,15.42,2.66,0.66,-32.0,-348.72,76.49
16.52,134.1,2.76,0.33,2.39,2.32,1.52,13.13,16.26,2.27,2.38,-31.0,-359.35,92.51
23.19,103.1,0.5,0.86,3.13,2.26,1.6,10.76,11.21,3.43,3.08,-44.0,-290.12,68.74
24.97,128.7,1.09,0.88,1.33,2.78,1.79,14.3,16.88,3.21,1.15,-17.0,-418.54,61.84
22.05,105.7,0.71,0.64,2.42,2.24,1.62,12.69,13.41,2.78,2.06,-39.0,-328.19,66.83
24.48,134.1,1.27,0.87,1.3,2.59,1.9,14.43,17.3,3.0,1.22,-14.0,-434.74,65.81
17.05,123.6,2.77,0.24,2.28,2.11,1.6,11.77,13.24,2.28,2.38,-42.0,-341.94,58.7
24.79,132.9,0.56,0.26,2.38,2.08,1.57,13.13,13.24,2.28,2.35,-40.0,-346.99,64.9
24.93,107.3,2.34,0.33,1.03,2.84,1.84,14.3,16.94,3.77,1.13,-18.0,-412.91,64.68
22.33,95.6,0.5,0.94,2.29,2.22,1.59,11.11,12.8,2.03,0.73,-44.0,-280.23,66.19
22.22,134.1,0.68,0.24,3.08,2.22,1.62,13.13,13.55,0.09,0.51,-40.0,-323.64,60.62
