X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
16.2,145.1,2.36,0.01,1.06,2.48,1.5,11.67,11.76,0.05,0.05,-44.0,-1013.14,33.84
24.76,143.2,2.62,0.01,1.0,2.09,1.5,11.51,17.65,6.01,0.59,-30.0,-1682.55,54.37
16.31,109.9,3.51,0.01,1.44,2.16,1.5,13.46,17.32,2.29,1.36,-40.0,-1353.21,47.42
22.85,136.6,2.98,0.01,1.0,2.13,1.5,10.25,16.68,8.12,3.47,-33.0,-1781.49,41.2
22.32,109.9,2.92,0.01,1.14,2.02,1.5,13.0,15.85,2.99,0.99,-43.0,-1645.62,58.69
24.22,122.9,2.22,0.01,1.53,2.18,1.5,11.85,15.99,6.79,2.79,-40.0,-1822.18,40.94
23.64,117.5,2.62,0.01,1.02,2.04,1.5,10.33,17.65,5.96,1.71,-34.0,-1618.21,46.7
16.15,147.5,2.35,0.01,2.74,2.2,1.5,11.14,16.95,5.05,0.05,-39.0,-1428.29,35.11
24.15,132.2,1.02,0.01,2.45,2.42,1.5,14.15,15.19,4.66,3.66,-41.0,-1884.61,41.38
20.82,100.5,1.11,0.01,2.63,2.43,1.5,12.79,13.23,2.58,2.58,-46.0,-1347.29,36.76
23.91,101.4,2.57,0.01,1.28,2.38,1.5,12.84,15.52,5.54,3.57,-41.0,-1716.2,54.97
