X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
16.78,117.9,1.95,0.18,2.62,2.05,1.55,10.18,14.57,5.59,2.6,-48.0,-1382.58,50.22
22.71,85.5,0.5,0.63,3.12,2.13,1.63,11.58,16.84,6.18,3.45,-46.0,-1275.53,35.96
24.54,105.4,1.09,0.43,2.05,2.52,1.76,10.21,11.32,3.86,2.75,-44.0,-1587.48,57.0
20.85,119.3,1.79,0.5,1.22,2.31,1.71,12.37,12.7,0.62,0.96,-44.0,-1408.89,66.87
23.75,122.0,1.47,0.15,2.06,2.22,1.68,11.67,15.0,7.43,4.09,-44.0,-1841.43,52.34
23.13,97.8,1.64,0.66,1.93,2.4,1.88,10.47,10.93,7.27,7.39,-41.0,-1626.09,56.69
22.05,134.5,2.11,0.51,2.02,2.2,1.7,11.91,16.66,7.23,2.48,-42.0,-1674.23,42.85
22.07,120.9,1.02,0.67,1.92,2.32,1.76,12.46,17.06,8.46,3.87,-40.0,-1632.06,30.37
24.88,97.6,2.99,0.43,0.5,2.01,1.51,10.12,16.59,5.41,1.5,-38.0,-1414.08,42.18
24.21,91.8,0.64,0.5,1.07,2.44,1.94,11.56,11.58,4.77,4.79,-37.0,-1565.89,67.35
22.08,98.8,1.17,0.67,1.92,2.26,1.72,12.47,17.06,8.45,3.86,-43.0,-1476.9,35.04
24.54,101.3,0.96,0.43,2.06,2.38,1.76,10.21,13.75,7.2,4.71,-43.0,-1598.86,40.68
23.8,85.6,2.08,0.66,1.42,2.2,1.7,11.12,17.62,8.07,1.57,-38.0,-1467.37,27.28
23.71,85.8,2.99,0.99,0.5,2.2,1.7,14.38,17.32,4.16,1.22,-33.0,-1456.64,47.89
24.14,86.1,2.68,0.46,0.65,2.3,1.51,10.14,17.33,7.06,1.51,-35.0,-1307.25,44.95
23.71,115.6,0.95,0.76,2.62,2.18,1.56,11.24,13.57,5.51,5.72,-41.0,-1626.63,44.56
18.29,134.5,0.57,0.5,1.27,2.26,1.54,11.64,16.29,5.69,2.16,-40.0,-1067.03,81.83
18.65,116.3,0.52,0.17,3.59,2.27,1.77,12.33,16.28,4.3,1.22,-46.0,-1311.23,36.51
24.13,105.6,2.2,0.58,1.15,2.77,2.0,12.23,15.71,6.64,3.16,-38.0,-1670.11,47.81
23.99,105.6,1.45,0.15,1.15,2.52,1.99,12.38,16.09,6.48,2.76,-43.0,-1670.71,47.07
