X1,X2,X3,X4,X5,X6,X7,X8,ANG,AVG,RIP
21.85,137.1,1.85,0.01,2.24,2.0,1.5,15.0,-28.0,-227.1,59.83
19.27,140.0,1.84,0.01,2.8,2.0,1.5,15.0,-30.0,-224.97,58.92
23.66,125.0,1.92,0.27,1.9,2.26,1.76,14.77,-28.0,-222.4,70.89
23.66,133.8,1.91,0.05,1.65,2.0,1.5,14.75,-30.0,-221.04,68.2
23.66,137.0,1.92,0.01,1.68,2.26,1.76,14.99,-27.0,-233.58,63.71
21.96,139.1,1.86,0.02,2.26,2.03,1.5,14.99,-29.0,-225.8,60.76
20.05,140.0,1.84,0.01,2.5,2.28,1.78,14.99,-28.0,-228.1,61.95
23.65,139.1,1.54,0.01,2.26,2.01,1.5,15.0,-28.0,-226.94,62.05
19.14,134.8,1.78,0.01,2.81,2.25,1.75,15.0,-29.0,-226.79,60.71
23.82,135.0,0.81,0.01,2.73,2.0,1.5,14.94,-27.0,-222.92,66.92
22.34,136.9,1.86,0.01,1.62,2.0,1.5,14.68,-30.0,-217.72,68.0
22.38,139.2,1.8,0.01,1.74,2.02,1.52,14.68,-30.0,-218.06,68.87
20.23,140.0,1.84,0.0,2.28,2.21,1.71,14.83,-29.0,-225.2,64.81
23.66,134.5,1.76,0.01,1.94,2.32,1.82,15.0,-27.0,-234.66,62.98
19.71,139.7,1.86,0.02,2.55,2.01,1.51,14.77,-31.0,-221.34,62.47
19.16,138.2,1.23,0.01,3.19,2.19,1.69,15.0,-28.0,-225.6,62.79
23.43,135.7,2.11,0.01,1.76,2.26,1.76,15.0,-27.0,-230.64,63.84
24.64,133.7,1.76,0.05,1.72,2.02,1.51,14.77,-28.0,-221.49,69.94
23.65,133.8,0.82,0.14,2.75,2.0,1.5,14.76,-29.0,-218.19,70.76
21.88,139.1,1.86,0.01,2.21,2.0,1.5,14.99,-29.0,-226.81,60.17
21.93,139.6,1.7,0.01,2.26,2.05,1.55,15.0,-28.0,-227.62,60.84
23.67,133.9,1.86,0.0,1.73,2.0,1.5,14.99,-27.0,-226.2,64.7
19.2,139.3,1.77,0.02,2.82,2.0,1.5,14.89,-30.0,-224.56,60.71
19.69,139.9,1.76,0.01,2.81,2.01,1.51,14.68,-31.0,-219.83,61.79
19.05,135.6,1.86,0.01,2.76,2.25,1.74,15.0,-29.0,-228.04,60.66
19.85,140.0,1.86,0.0,2.68,2.0,1.5,14.69,-32.0,-217.92,62.86
19.58,139.9,1.85,0.02,2.72,2.0,1.5,14.77,-31.0,-221.09,61.87
24.44,134.6,1.88,0.01,1.54,2.24,1.74,14.99,-27.0,-230.91,66.61
19.58,137.1,1.91,0.01,2.67,2.26,1.76,14.98,-29.0,-226.98,60.52
21.81,139.9,1.73,0.01,2.24,2.01,1.51,15.0,-28.0,-226.26,61.25
23.67,133.9,1.76,0.05,1.75,2.0,1.5,14.77,-29.0,-223.42,68.36
23.66,135.8,1.76,0.01,1.73,2.01,1.51,14.81,-29.0,-221.41,66.51
23.65,133.9,1.78,0.03,1.68,2.3,1.76,14.76,-29.0,-222.16,70.41
24.48,134.0,1.92,0.01,1.56,2.24,1.74,14.99,-26.0,-229.33,65.69
19.04,139.9,1.92,0.16,1.66,2.0,1.5,14.99,-26.0,-222.08,69.75
18.55,139.7,1.96,0.01,2.55,2.02,1.52,14.98,-29.0,-224.1,61.48
19.11,139.9,1.86,0.02,2.82,2.0,1.5,14.68,-32.0,-218.35,63.16
23.62,135.6,1.86,0.02,1.59,2.0,1.5,15.0,-27.0,-227.02,64.47
22.15,139.9,1.05,0.01,2.8,2.19,1.69,14.99,-28.0,-223.4,64.37
24.32,139.1,1.03,0.02,2.42,2.21,1.71,15.0,-26.0,-227.69,66.14
21.76,134.5,1.86,0.01,1.56,2.0,1.5,14.99,-27.0,-224.38,63.89
23.58,139.5,1.86,0.02,1.91,2.02,1.52,14.71,-31.0,-217.97,68.03
19.2,135.2,1.86,0.01,2.8,2.0,1.5,14.99,-30.0,-226.61,58.52
19.19,134.0,1.79,0.01,2.77,2.25,1.75,14.94,-30.0,-226.88,61.43
23.66,134.1,1.88,0.01,1.94,2.31,1.81,15.0,-27.0,-230.78,63.27
23.62,139.2,2.15,0.01,1.68,2.27,1.77,14.99,-27.0,-228.91,64.86
20.17,139.6,1.85,0.01,2.5,2.0,1.5,15.0,-30.0,-226.6,59.69
23.66,136.9,1.76,0.05,1.74,2.04,1.5,15.0,-26.0,-224.51,66.76
23.67,135.7,1.76,0.01,1.73,2.28,1.78,15.0,-27.0,-232.39,64.91
23.66,135.6,1.93,0.01,1.9,2.27,1.77,14.89,-29.0,-228.67,65.24
22.29,139.1,1.66,0.01,2.42,2.21,1.71,15.0,-29.0,-229.6,60.4
23.78,137.0,1.91,0.01,1.89,2.0,1.5,15.0,-27.0,-226.29,63.18
23.79,133.7,1.5,0.08,1.68,2.0,1.5,14.76,-28.0,-217.62,70.56
24.49,139.6,1.88,0.01,1.56,2.01,1.51,14.99,-26.0,-226.86,66.84
19.0,137.9,1.86,0.01,1.77,2.01,1.51,14.81,-29.0,-218.13,69.11
23.66,139.1,1.8,0.01,1.76,2.28,1.78,14.99,-27.0,-230.19,64.27
23.55,133.8,1.81,0.01,1.7,2.0,1.5,14.9,-28.0,-223.51,65.66
23.6,135.6,1.64,0.01,1.94,2.0,1.5,14.87,-29.0,-224.73,65.83
23.67,128.2,1.88,0.05,1.77,2.0,1.5,14.77,-30.0,-221.3,68.5
18.94,139.9,1.25,0.01,3.21,2.22,1.72,14.99,-28.0,-226.37,63.13
18.59,140.0,1.85,0.01,2.8,2.01,1.51,15.0,-30.0,-225.85,59.83
23.79,139.3,1.52,0.01,2.28,2.0,1.5,15.0,-28.0,-226.43,62.11
19.69,139.7,1.8,0.02,1.7,2.04,1.5,14.68,-29.0,-214.55,72.39
19.55,139.9,1.74,0.02,2.81,2.0,1.5,14.62,-32.0,-217.92,64.47
20.22,139.7,1.83,0.02,2.64,2.32,1.82,14.99,-29.0,-229.49,60.49
19.2,139.8,1.76,0.01,2.8,2.0,1.5,15.0,-30.0,-226.35,59.3
19.85,139.9,1.83,0.01,2.71,2.0,1.5,14.69,-32.0,-218.79,61.93
19.2,139.9,1.85,0.02,2.64,2.01,1.51,15.0,-29.0,-227.89,60.18
23.81,139.3,1.88,0.01,1.59,2.21,1.71,14.99,-26.0,-230.21,64.9
21.96,139.1,1.85,0.01,2.29,2.0,1.5,15.0,-29.0,-226.03,59.47
20.24,139.1,1.77,0.02,2.7,2.0,1.5,14.9,-30.0,-223.29,60.78
19.21,139.9,1.86,0.02,2.8,2.0,1.5,14.68,-32.0,-218.58,62.03
19.22,139.3,1.9,0.01,2.72,2.25,1.74,14.99,-29.0,-226.5,61.1
19.2,136.9,1.85,0.02,1.87,2.04,1.51,14.68,-29.0,-213.22,71.42
18.9,127.0,1.8,0.01,1.74,2.0,1.5,14.79,-28.0,-217.16,69.85
23.66,135.6,1.86,0.02,1.68,2.21,1.71,14.99,-27.0,-228.92,65.65
19.08,139.9,1.86,0.08,2.81,2.18,1.68,14.99,-29.0,-227.41,61.31
23.65,133.9,1.76,0.01,1.7,2.01,1.51,14.77,-30.0,-222.62,66.98
23.66,139.9,1.92,0.01,1.65,2.26,1.76,15.0,-27.0,-232.87,64.47
23.97,139.8,0.7,0.01,2.81,2.02,1.51,14.88,-28.0,-220.09,67.28
23.67,135.6,1.92,0.01,1.59,2.28,1.77,15.0,-27.0,-232.65,64.61
19.2,139.9,1.8,0.01,2.81,2.01,1.51,15.0,-30.0,-226.43,59.25
23.64,139.1,1.32,0.01,2.26,2.29,1.79,15.0,-27.0,-231.63,65.07
19.23,133.8,1.85,0.05,1.75,2.0,1.5,14.77,-29.0,-215.78,70.18
23.58,135.6,1.64,0.01,1.94,2.21,1.71,14.99,-27.0,-229.74,64.03
19.1,139.5,1.86,0.01,2.25,2.0,1.5,14.71,-31.0,-217.94,66.73
23.54,133.9,1.76,0.01,1.54,2.0,1.5,14.99,-26.0,-226.92,65.56
19.7,139.9,1.86,0.01,2.71,2.0,1.5,14.77,-32.0,-218.28,61.66
23.73,137.1,1.9,0.01,1.89,2.02,1.52,15.0,-28.0,-225.99,62.89
24.44,133.0,1.88,0.01,1.56,2.24,1.74,14.99,-26.0,-230.78,67.09
23.64,133.9,1.92,0.01,1.56,2.24,1.74,14.74,-30.0,-223.52,69.07
17.95,134.9,1.91,0.01,2.75,2.01,1.51,14.99,-29.0,-225.09,61.71
19.87,139.1,1.67,0.02,2.87,2.01,1.51,15.0,-29.0,-226.36,59.86
19.69,139.6,1.8,0.02,2.77,2.0,1.5,14.68,-32.0,-219.49,61.6
23.76,133.9,0.8,0.01,2.76,2.01,1.51,14.98,-27.0,-225.49,65.27
19.04,139.2,1.87,0.0,2.27,2.0,1.5,14.95,-29.0,-223.49,64.57
23.84,135.5,0.73,0.02,2.81,2.02,1.51,14.99,-26.0,-221.79,65.97
22.29,139.1,1.06,0.02,2.77,2.21,1.71,15.0,-27.0,-228.7,63.72
23.66,134.5,1.76,0.01,1.81,2.35,1.82,15.0,-27.0,-232.2,65.3
23.65,133.7,1.28,0.09,1.68,2.0,1.5,15.0,-25.0,-224.85,67.04
23.03,137.0,1.9,0.02,1.79,2.26,1.76,14.99,-27.0,-229.36,64.44
23.66,133.9,1.89,0.05,1.74,2.0,1.5,14.77,-30.0,-221.3,68.17
18.04,134.7,1.87,0.0,2.77,2.02,1.51,14.99,-29.0,-224.73,62.29
22.85,133.6,1.76,0.01,1.74,2.0,1.5,14.83,-29.0,-222.5,65.51
23.72,137.0,2.11,0.06,1.68,2.26,1.76,14.99,-28.0,-229.27,65.36
21.7,138.6,1.79,0.01,1.54,2.0,1.5,14.68,-30.0,-216.46,68.67
21.97,139.0,1.64,0.01,2.5,2.0,1.5,15.0,-29.0,-226.34,58.99
23.66,134.5,2.16,0.01,1.65,2.0,1.5,14.77,-29.0,-219.78,68.49
19.2,139.7,1.85,0.01,2.8,2.0,1.5,15.0,-30.0,-227.82,57.82
23.51,135.5,2.17,0.01,1.64,2.24,1.74,14.99,-27.0,-228.65,64.91
19.2,135.1,1.9,0.01,2.76,2.24,1.74,15.0,-30.0,-228.57,59.71
19.09,139.6,1.86,0.01,1.91,2.0,1.5,15.0,-28.0,-221.72,65.75
23.66,139.0,1.64,0.02,1.93,2.21,1.71,14.99,-28.0,-230.65,64.6
23.66,139.1,1.86,0.02,1.59,2.22,1.71,14.9,-27.0,-227.71,66.46
20.19,139.7,1.77,0.01,2.71,2.02,1.52,15.0,-30.0,-227.22,58.31
24.45,139.8,1.85,0.01,1.57,2.25,1.75,14.89,-28.0,-229.65,67.35
21.9,139.0,1.86,0.01,1.7,2.0,1.5,14.69,-30.0,-219.76,67.48
24.42,138.7,1.55,0.01,2.13,2.24,1.74,15.0,-28.0,-231.42,63.63
23.67,128.2,1.92,0.05,1.74,2.0,1.5,14.99,-28.0,-226.43,64.84
23.65,133.7,1.76,0.01,1.68,2.0,1.5,14.76,-30.0,-222.1,67.23
23.66,134.5,1.8,0.0,1.94,2.32,1.82,15.0,-28.0,-230.99,64.37
21.81,139.1,1.86,0.02,2.21,2.0,1.5,14.78,-31.0,-224.39,61.85
23.66,134.5,0.71,0.02,2.86,2.0,1.5,14.67,-30.0,-213.15,70.93
19.72,133.8,1.81,0.02,1.74,2.0,1.5,14.79,-29.0,-218.03,68.58
21.95,139.6,1.83,0.02,2.27,2.27,1.77,14.99,-28.0,-229.55,61.15
21.96,139.8,1.85,0.01,2.29,2.29,1.79,15.0,-28.0,-228.5,60.71
19.48,139.9,1.8,0.02,2.81,2.0,1.5,14.62,-32.0,-217.78,63.05
21.98,134.5,1.88,0.01,1.94,2.02,1.52,15.0,-28.0,-225.7,62.06
23.64,139.9,0.74,0.02,2.83,2.0,1.5,14.68,-30.0,-213.44,70.9
21.84,139.1,1.86,0.01,2.21,2.0,1.5,15.0,-29.0,-225.71,60.44
24.44,134.6,1.8,0.05,1.74,2.24,1.74,14.77,-28.0,-223.83,69.61
20.19,139.7,1.7,0.02,2.77,2.0,1.5,15.0,-30.0,-226.75,58.94
19.63,139.6,1.78,0.02,2.56,2.25,1.75,14.77,-30.0,-223.93,64.21
19.7,139.9,1.86,0.02,2.71,2.0,1.5,14.91,-30.0,-223.66,60.69
19.24,129.3,1.86,0.01,2.79,2.0,1.5,15.0,-29.0,-225.35,59.54
24.48,133.7,1.76,0.01,1.68,2.04,1.51,15.0,-26.0,-225.1,66.75
23.75,136.9,1.8,0.01,1.62,2.3,1.78,14.99,-26.0,-230.38,65.76
19.18,138.0,1.77,0.01,2.77,2.0,1.5,14.9,-30.0,-225.64,60.17
21.96,139.9,1.88,0.0,2.26,2.28,1.78,14.99,-29.0,-227.88,62.23
23.67,133.9,1.75,0.01,1.74,2.02,1.5,14.77,-29.0,-220.18,68.02
19.2,139.9,1.76,0.02,1.83,2.0,1.5,14.68,-29.0,-214.75,70.33
23.79,139.8,0.74,0.01,2.8,2.03,1.52,15.0,-27.0,-224.89,66.17
19.02,139.9,1.75,0.02,1.59,2.2,1.7,14.33,-31.0,-208.26,75.86
19.85,127.4,1.77,0.01,1.81,2.0,1.5,14.93,-28.0,-221.07,66.93
23.65,135.5,2.17,0.0,1.64,2.26,1.76,14.74,-29.0,-223.02,68.26
19.19,129.6,1.91,0.01,1.91,2.24,1.74,15.0,-28.0,-226.54,64.83
23.67,133.9,1.75,0.01,1.74,2.0,1.5,14.79,-29.0,-224.16,66.8
20.17,140.0,1.84,0.01,2.45,2.06,1.5,14.83,-29.0,-220.49,65.91
23.66,133.9,1.76,0.05,1.72,2.0,1.5,14.77,-29.0,-223.2,68.43
19.02,139.9,1.86,0.01,2.8,2.19,1.69,14.99,-30.0,-227.69,59.29
19.46,134.8,1.74,0.02,2.87,2.25,1.75,15.0,-29.0,-227.92,60.7
20.16,140.0,1.74,0.01,2.26,2.0,1.5,15.0,-28.0,-226.34,61.88
23.67,130.0,1.78,0.05,1.74,2.26,1.76,14.99,-27.0,-230.42,65.76
19.2,129.1,1.86,0.01,2.8,2.0,1.5,15.0,-30.0,-226.25,58.38
23.65,135.7,1.92,0.03,1.91,2.26,1.76,15.0,-27.0,-228.59,64.32
23.66,139.2,1.76,0.04,1.73,2.02,1.52,14.81,-29.0,-224.01,67.99
23.66,137.0,0.76,0.01,2.81,2.26,1.76,14.78,-29.0,-223.24,69.7
22.29,135.7,1.73,0.01,2.35,2.21,1.71,14.95,-29.0,-227.5,61.37
19.85,135.6,1.77,0.01,2.77,2.0,1.5,14.89,-31.0,-222.36,61.05
23.67,133.9,1.69,0.05,1.75,2.0,1.5,14.77,-30.0,-220.97,68.75
19.19,134.6,1.8,0.01,2.81,2.0,1.5,14.98,-30.0,-225.94,58.87
19.86,140.0,1.86,0.02,2.68,2.0,1.5,14.68,-32.0,-218.21,62.32
20.15,130.1,1.72,0.02,2.76,2.02,1.51,15.0,-29.0,-224.22,60.26
24.76,134.2,1.76,0.01,1.65,2.24,1.74,14.81,-28.0,-224.97,68.93
23.65,133.7,1.53,0.08,1.68,2.04,1.5,14.76,-29.0,-217.04,72.0
19.69,139.9,1.76,0.02,2.64,2.01,1.51,14.68,-31.0,-219.03,64.48
19.7,140.0,1.86,0.02,2.71,2.0,1.5,14.22,-35.0,-210.32,65.34
19.2,139.9,1.83,0.01,1.9,2.31,1.81,15.0,-27.0,-230.06,65.21
23.46,139.9,0.84,0.13,2.77,2.02,1.52,14.68,-29.0,-213.67,71.65
23.68,134.5,1.62,0.01,1.93,2.26,1.76,15.0,-27.0,-230.26,64.52
23.66,136.9,1.75,0.01,1.62,2.0,1.5,14.99,-28.0,-228.48,64.29
19.3,139.8,1.87,0.01,2.77,2.22,1.72,15.0,-29.0,-228.07,60.91
19.08,134.2,1.86,0.01,2.8,2.21,1.71,14.99,-29.0,-228.79,60.47
23.65,133.7,1.5,0.02,1.6,2.0,1.5,14.68,-30.0,-219.3,70.81
23.65,133.7,1.76,0.01,1.68,2.04,1.5,14.77,-29.0,-221.46,69.09
23.68,133.9,1.76,0.02,1.73,2.0,1.5,14.99,-27.0,-226.21,64.3
23.73,135.6,1.63,0.01,1.93,2.0,1.5,14.99,-27.0,-225.91,64.29
23.74,140.0,1.85,0.01,1.94,2.32,1.82,15.0,-27.0,-230.89,63.74
19.2,139.9,1.83,0.08,2.83,2.0,1.5,14.76,-31.0,-218.32,63.14
23.67,133.7,1.76,0.01,1.73,2.04,1.5,14.76,-29.0,-220.02,68.57
19.69,139.9,1.86,0.01,2.71,2.0,1.5,14.69,-32.0,-217.02,62.41
23.65,133.6,1.76,0.01,1.68,2.04,1.5,14.76,-29.0,-222.31,69.1
23.65,133.1,1.66,0.08,1.93,2.0,1.5,14.77,-29.0,-218.51,68.86
23.77,136.1,1.86,0.02,1.84,2.28,1.77,15.0,-27.0,-229.91,65.05
19.2,139.9,1.74,0.02,2.81,2.2,1.7,14.68,-31.0,-220.77,63.9
23.63,134.5,2.18,0.01,1.65,2.26,1.76,14.99,-27.0,-232.96,63.76
24.44,134.6,0.71,0.01,2.72,2.23,1.73,14.86,-28.0,-222.2,69.38
19.69,139.9,1.92,0.04,2.64,2.01,1.51,14.99,-29.0,-223.96,60.01
19.2,134.0,1.74,0.01,2.8,2.0,1.5,15.0,-29.0,-225.75,59.95
19.7,139.9,1.83,0.02,2.73,2.0,1.5,15.0,-30.0,-224.56,59.71
23.66,139.6,1.88,0.01,1.94,2.0,1.5,15.0,-28.0,-228.89,63.51
22.0,139.1,1.07,0.01,2.81,2.0,1.5,14.68,-31.0,-216.21,66.77
19.2,139.9,1.83,0.02,2.81,2.0,1.5,14.68,-32.0,-217.29,62.36
23.66,133.9,1.76,0.01,1.73,2.02,1.51,14.77,-29.0,-223.93,67.57
23.66,133.9,1.84,0.01,1.73,2.0,1.5,14.77,-30.0,-222.51,67.66
23.77,133.9,1.76,0.01,1.77,2.01,1.51,14.99,-27.0,-226.58,64.3
23.66,135.6,1.65,0.01,1.94,2.21,1.71,14.99,-27.0,-233.17,63.34
19.18,139.9,1.8,0.02,2.77,2.0,1.5,14.68,-32.0,-217.4,62.9
23.93,136.9,1.85,0.09,1.62,2.28,1.78,14.92,-27.0,-223.89,68.59
23.78,139.8,1.29,0.01,2.26,2.01,1.5,15.0,-28.0,-226.97,64.21
23.9,128.7,1.81,0.01,1.97,2.01,1.51,15.0,-27.0,-226.89,62.72
20.17,139.6,1.7,0.02,2.26,2.29,1.79,14.99,-28.0,-227.39,63.73
23.67,140.0,1.75,0.01,1.74,2.0,1.5,14.79,-30.0,-223.14,66.97
24.41,133.9,2.13,0.01,1.56,2.06,1.51,14.99,-26.0,-227.43,67.8
21.96,136.1,1.83,0.02,2.26,2.27,1.77,14.3,-33.0,-215.02,69.16
23.66,136.9,1.92,0.09,1.9,2.26,1.76,14.77,-30.0,-224.85,67.56
23.67,135.5,1.92,0.01,1.64,2.02,1.52,14.99,-28.0,-228.71,63.88
19.19,129.6,1.9,0.01,2.73,2.0,1.5,15.0,-30.0,-225.84,59.19
18.04,137.9,1.91,0.01,2.75,2.01,1.51,14.99,-30.0,-224.12,60.74
19.88,139.1,1.66,0.01,2.24,2.21,1.71,14.99,-28.0,-226.61,64.46
20.17,140.0,1.84,0.01,2.5,2.02,1.5,15.0,-29.0,-227.05,60.74
24.44,133.7,1.5,0.13,1.68,2.01,1.51,14.75,-28.0,-221.09,70.77
20.04,134.7,1.86,0.02,2.33,2.0,1.5,14.69,-31.0,-218.19,64.72
24.44,135.6,1.8,0.01,1.52,2.34,1.83,14.99,-27.0,-231.84,66.17
20.58,139.9,1.7,0.01,2.7,2.0,1.5,15.0,-30.0,-225.3,59.5
18.66,137.2,1.92,0.01,2.7,2.19,1.69,14.99,-29.0,-229.15,60.29
19.69,139.9,1.8,0.02,1.69,2.27,1.77,14.68,-29.0,-216.72,71.88
19.2,139.9,1.86,0.01,2.8,2.01,1.51,15.0,-30.0,-227.17,58.53
19.84,133.8,1.84,0.01,1.74,2.0,1.5,14.79,-29.0,-218.76,68.82
23.71,133.9,1.9,0.01,1.74,2.22,1.72,14.76,-29.0,-223.75,67.56
23.66,133.4,1.76,0.05,1.74,2.0,1.5,14.77,-29.0,-222.84,68.28
21.81,139.1,1.86,0.1,2.06,2.0,1.5,15.0,-28.0,-228.1,62.54
19.7,139.9,1.84,0.03,2.73,2.27,1.77,14.99,-29.0,-228.09,60.54
19.85,139.3,1.77,0.01,2.77,2.02,1.52,14.9,-31.0,-224.47,59.94
19.2,139.9,1.74,0.01,2.81,2.01,1.5,14.68,-31.0,-216.64,64.28
21.96,139.1,1.86,0.01,1.7,2.0,1.5,14.68,-30.0,-217.51,68.62
23.65,133.7,1.65,0.01,1.68,2.04,1.5,14.76,-29.0,-221.87,69.69
19.2,134.9,1.79,0.02,2.87,2.0,1.5,15.0,-30.0,-226.43,58.8
22.52,133.7,1.76,0.01,1.74,2.0,1.5,14.83,-29.0,-221.25,65.71
22.29,139.1,1.49,0.02,2.39,2.24,1.71,14.98,-28.0,-226.4,64.14
23.66,135.7,1.95,0.01,1.6,2.22,1.71,15.0,-27.0,-232.19,64.58
19.18,129.7,1.86,0.02,2.8,2.0,1.5,15.0,-30.0,-226.36,58.62
19.88,139.1,2.08,0.01,2.46,2.01,1.51,14.9,-30.0,-222.37,61.02
19.7,139.9,1.86,0.02,1.55,2.01,1.51,14.99,-27.0,-221.49,67.41
23.66,137.0,1.8,0.02,1.68,2.28,1.76,14.68,-30.0,-221.68,69.9
23.67,139.7,1.87,0.01,1.74,2.0,1.5,14.77,-29.0,-221.22,67.23
23.66,137.3,1.86,0.01,1.89,2.29,1.79,14.63,-31.0,-219.9,69.27
19.2,134.5,1.85,0.0,2.52,2.32,1.82,15.0,-29.0,-228.04,62.49
19.05,139.6,1.86,0.0,1.7,2.0,1.5,14.68,-30.0,-214.45,70.78
19.04,139.9,1.63,0.01,2.66,2.08,1.5,14.68,-30.0,-215.47,70.53
23.67,135.0,1.1,0.05,1.77,2.0,1.5,14.46,-30.0,-211.37,74.89
19.2,139.8,1.77,0.01,1.65,2.01,1.51,14.88,-28.0,-218.76,69.46
23.65,133.5,1.76,0.08,1.74,2.0,1.5,14.76,-30.0,-219.85,69.56
23.66,137.0,1.92,0.01,1.9,2.34,1.76,14.99,-27.0,-226.66,66.52
23.43,135.7,1.91,0.01,1.95,2.26,1.76,15.0,-28.0,-229.5,62.33
19.71,139.8,1.75,0.01,2.81,2.01,1.51,15.0,-30.0,-225.02,59.06
18.92,139.9,1.8,0.02,2.81,2.0,1.5,14.68,-31.0,-217.12,63.78
20.18,139.1,1.55,0.01,2.49,2.0,1.5,15.0,-29.0,-226.44,61.81
18.97,134.9,1.85,0.01,2.43,2.18,1.68,14.79,-29.0,-221.81,65.55
21.98,139.7,1.83,0.01,2.06,2.0,1.5,15.0,-29.0,-225.97,61.4
19.08,133.5,1.86,0.01,2.8,2.19,1.69,14.99,-29.0,-227.36,60.73
21.87,139.9,1.86,0.01,2.24,2.24,1.74,15.0,-28.0,-230.55,61.0
23.66,139.1,1.64,0.09,1.93,2.21,1.71,14.99,-27.0,-226.36,67.1
23.66,134.0,1.76,0.01,1.84,2.04,1.5,15.0,-28.0,-225.95,65.13
19.2,139.9,1.85,0.02,2.81,2.25,1.75,14.68,-31.0,-220.6,64.15
19.24,139.6,1.85,0.02,2.8,2.27,1.77,15.0,-29.0,-229.1,60.37
19.16,134.9,1.86,0.01,2.77,2.0,1.5,14.94,-30.0,-225.65,59.89
22.26,139.3,1.77,0.02,2.06,2.0,1.5,14.96,-29.0,-226.86,62.56
23.67,133.9,1.76,0.05,1.82,2.0,1.5,14.77,-29.0,-223.9,67.52
23.65,134.2,1.92,0.01,1.65,2.24,1.74,15.0,-27.0,-230.67,65.79
21.97,139.3,1.86,0.01,1.76,2.0,1.5,14.68,-30.0,-218.25,66.59
23.66,134.6,1.86,0.02,1.56,2.21,1.71,14.99,-27.0,-230.28,65.8
19.04,139.7,1.88,0.01,2.81,2.01,1.51,14.67,-32.0,-218.92,62.77
23.55,139.7,1.96,0.01,1.67,2.28,1.78,15.0,-27.0,-230.8,64.85
23.66,136.9,1.8,0.01,1.77,2.02,1.51,14.99,-27.0,-230.26,63.7
19.04,139.8,1.88,0.01,2.8,2.0,1.5,14.99,-30.0,-225.06,59.07
24.0,139.2,1.01,0.01,2.5,2.0,1.5,15.0,-27.0,-224.52,65.41
19.16,139.3,1.76,0.01,2.76,2.1,1.52,15.0,-28.0,-225.13,63.89
23.66,135.1,1.76,0.05,1.72,2.0,1.5,14.77,-29.0,-223.09,68.46
19.1,139.5,1.86,0.01,2.21,2.01,1.51,14.71,-31.0,-217.94,66.97
23.87,135.7,1.83,0.02,1.95,2.0,1.5,14.42,-33.0,-213.83,71.36
23.66,134.5,1.77,0.02,1.94,2.33,1.82,15.0,-28.0,-231.82,64.37
21.97,139.1,1.86,0.01,2.26,2.0,1.5,15.0,-29.0,-226.98,58.73
24.47,133.9,1.92,0.01,1.56,2.19,1.69,14.99,-27.0,-230.38,66.27
19.2,139.8,1.85,0.01,2.81,2.03,1.53,14.88,-31.0,-221.81,60.43
19.2,136.7,1.85,0.03,1.62,2.01,1.51,15.0,-27.0,-221.35,67.62
21.81,139.9,1.86,0.01,2.06,2.19,1.69,14.99,-28.0,-226.87,63.22
23.66,140.0,0.76,0.02,2.81,2.28,1.78,14.99,-27.0,-228.37,66.63
19.23,139.1,1.86,0.01,2.26,2.0,1.5,15.0,-29.0,-223.8,63.45
19.85,139.3,2.03,0.01,2.26,2.0,1.5,14.91,-30.0,-223.34,62.66
19.2,129.1,1.77,0.01,2.77,2.0,1.5,14.99,-29.0,-224.57,60.33
22.29,139.1,1.66,0.02,2.42,2.22,1.71,14.99,-28.0,-229.39,60.9
21.81,139.8,1.86,0.01,2.25,2.0,1.5,15.0,-29.0,-229.74,59.41
23.77,135.7,1.85,0.01,1.7,2.26,1.76,14.48,-32.0,-215.53,71.72
19.15,135.6,1.86,0.01,2.81,2.05,1.54,15.0,-30.0,-225.49,59.71
19.84,139.3,1.86,0.01,1.68,2.0,1.5,14.9,-28.0,-220.63,68.53
19.32,136.8,1.83,0.01,2.81,2.0,1.5,14.68,-32.0,-218.7,61.81
19.09,139.8,1.86,0.01,2.82,2.0,1.5,14.69,-32.0,-219.81,62.29
19.2,138.7,1.74,0.01,2.81,2.0,1.5,14.68,-32.0,-217.78,62.9
19.69,139.9,1.76,0.02,2.81,2.0,1.5,14.68,-32.0,-219.32,61.79
23.67,139.1,1.88,0.14,1.74,2.0,1.5,14.9,-27.0,-222.54,68.4
23.54,139.5,0.9,0.02,2.69,2.01,1.51,14.77,-29.0,-218.28,67.93
19.28,138.0,1.86,0.01,2.26,2.01,1.51,15.0,-28.0,-222.58,63.51
23.65,134.4,1.76,0.05,1.68,2.06,1.55,14.77,-29.0,-221.48,68.53
23.66,137.0,1.92,0.01,1.9,2.26,1.76,14.61,-30.0,-221.9,68.3
23.66,135.6,1.76,0.05,1.94,2.0,1.5,14.77,-30.0,-221.94,67.47
23.62,139.5,0.67,0.01,2.91,2.0,1.5,14.71,-30.0,-216.28,69.92
23.79,139.1,1.5,0.01,2.29,2.01,1.5,15.0,-28.0,-229.43,61.55
19.63,139.9,1.85,0.02,2.7,2.0,1.5,15.0,-30.0,-225.11,59.53
20.11,139.6,1.84,0.01,2.51,2.0,1.5,15.0,-29.0,-228.32,59.53
23.67,135.6,1.92,0.01,1.74,2.27,1.77,14.79,-29.0,-224.67,67.11
20.17,140.0,1.91,0.0,2.47,2.0,1.5,14.83,-30.0,-222.7,62.56
23.98,133.9,1.73,0.01,1.79,2.03,1.5,14.79,-29.0,-219.99,68.7
