X1,X2,X3,X4,X5,X6,X7,X8,COG
23.5,137.9,0.89,0.02,2.72,2.02,1.51,12.07,20.03
15.68,139.6,1.33,0.03,2.09,2.03,1.51,10.6,18.71
17.47,135.6,1.3,0.0,1.57,2.16,1.51,10.6,18.67
17.97,135.6,0.93,0.0,2.17,2.01,1.51,10.6,18.64
24.79,139.2,0.67,0.01,2.94,2.02,1.52,11.68,20.41
17.37,132.8,1.35,0.01,2.09,2.04,1.52,10.61,18.75
23.43,137.9,1.15,0.01,2.72,2.06,1.55,14.92,18.84
24.95,140.0,0.51,0.04,2.17,2.01,1.51,14.54,18.57
16.48,132.4,1.08,0.01,1.57,2.01,1.51,10.59,18.5
23.53,96.3,0.5,0.08,3.24,2.02,1.51,14.96,19.29
16.24,139.9,1.24,0.01,3.93,2.01,1.51,14.61,18.46
15.11,135.6,1.02,0.07,1.69,2.13,1.51,10.6,18.95
24.94,140.0,1.43,0.01,1.92,2.01,1.51,10.27,19.88
18.01,136.2,1.6,0.01,3.11,2.05,1.55,11.61,21.06
17.73,139.3,1.93,0.01,2.76,2.02,1.51,11.96,20.3
24.98,139.2,1.4,0.01,2.17,2.08,1.54,11.66,20.57
16.49,137.9,1.14,0.01,3.87,2.02,1.51,10.59,18.56
24.92,131.0,1.59,0.01,1.75,2.01,1.51,12.11,19.91
15.04,139.5,1.02,0.07,1.72,2.02,1.51,10.6,18.86
19.51,140.0,1.49,0.01,2.78,2.02,1.51,11.12,20.07
23.61,137.2,1.82,0.02,1.75,2.04,1.54,11.49,20.51
23.53,96.3,0.52,0.0,3.25,2.16,1.51,14.65,18.55
16.48,134.0,1.21,0.01,1.58,2.1,1.55,10.62,18.64
23.12,139.5,1.85,0.11,1.66,2.01,1.51,14.61,18.44
16.54,139.2,0.71,0.02,2.76,2.06,1.51,11.67,20.55
23.66,137.2,1.83,0.02,1.62,2.01,1.51,14.61,18.46
24.93,135.8,1.81,0.06,1.52,2.02,1.52,10.82,19.51
23.05,136.0,0.65,0.01,2.01,2.16,1.51,12.12,20.09
15.65,132.9,1.66,0.01,3.28,2.01,1.51,11.69,20.75
23.85,140.0,1.53,0.04,1.66,2.02,1.51,14.98,18.95
17.83,132.3,1.37,0.01,2.71,2.05,1.55,11.7,20.98
24.69,139.2,1.31,0.01,1.69,2.04,1.52,10.61,18.68
23.82,137.9,1.01,0.0,2.78,2.05,1.55,10.68,18.97
23.63,139.1,0.5,0.0,3.26,2.18,1.51,14.84,18.7
16.45,139.2,1.2,0.01,3.94,2.02,1.52,10.61,18.61
24.82,138.7,1.62,0.01,1.78,2.03,1.53,12.17,20.15
23.71,131.8,0.5,0.0,3.25,2.18,1.51,14.54,19.05
22.6,133.4,0.5,0.0,3.25,2.01,1.51,14.45,19.41
16.19,139.9,1.24,0.1,3.99,2.01,1.51,14.61,18.43
15.94,131.6,1.25,0.01,1.72,2.02,1.52,10.21,19.87
15.11,135.6,1.02,0.07,1.58,2.02,1.51,10.6,18.53
15.31,139.3,1.89,0.01,3.29,2.02,1.52,11.96,20.54
24.83,138.2,0.51,0.01,3.09,2.04,1.54,14.61,18.55
16.39,139.5,1.3,0.03,2.1,2.02,1.51,10.21,19.68
23.79,139.8,1.3,0.03,1.31,2.01,1.51,12.13,20.15
16.13,135.3,1.88,0.02,1.5,2.02,1.51,12.9,19.45
16.67,139.5,1.39,0.02,2.69,2.01,1.51,11.67,20.48
15.87,139.6,1.34,0.03,1.58,2.17,1.51,10.22,19.53
24.95,140.0,1.9,0.02,1.68,2.16,1.51,14.54,18.85
22.38,140.0,0.96,0.03,1.66,2.01,1.51,14.6,18.44
17.33,137.9,1.59,0.0,2.71,2.05,1.55,10.17,19.82
23.31,139.2,0.7,0.01,2.82,2.06,1.56,11.56,20.96
23.24,139.7,0.52,0.0,3.17,2.16,1.51,14.61,18.54
23.63,97.1,0.5,0.0,3.24,2.16,1.51,14.99,19.16
23.2,140.0,1.32,0.04,1.68,2.01,1.51,14.61,18.26
16.7,139.2,1.31,0.01,1.58,2.03,1.52,10.61,18.61
24.97,138.8,1.1,0.02,2.45,2.01,1.51,14.94,19.02
24.94,140.0,1.74,0.01,1.55,2.02,1.51,14.54,19.03
15.11,139.6,1.3,0.03,2.09,2.02,1.52,10.22,19.64
24.76,139.8,0.71,0.02,2.57,2.02,1.51,11.55,21.12
24.77,132.9,1.67,0.01,1.94,2.04,1.53,14.84,19.17
16.17,139.7,1.44,0.07,3.47,2.01,1.51,10.61,18.75
24.76,139.2,0.72,0.02,2.72,2.01,1.51,11.68,20.85
19.76,135.0,1.24,0.01,2.78,2.05,1.55,10.59,18.58
15.94,138.0,0.76,0.01,1.79,2.02,1.52,10.6,19.0
23.32,137.7,0.89,0.01,2.72,2.01,1.51,12.07,19.97
24.81,138.2,1.09,0.01,2.15,2.01,1.51,14.66,18.53
17.5,139.0,1.28,0.0,1.66,2.02,1.51,10.86,19.54
15.86,132.4,1.35,0.01,1.69,2.03,1.51,10.61,18.53
24.92,139.9,1.05,0.03,1.76,2.01,1.51,12.77,18.97
24.34,136.1,0.5,0.02,3.19,2.01,1.51,12.45,19.67
19.44,139.5,1.49,0.01,2.78,2.01,1.51,11.12,20.05
19.11,139.2,1.23,0.06,2.14,2.04,1.54,11.54,20.84
24.79,138.2,0.5,0.0,3.11,2.02,1.51,14.61,18.61
24.9,134.8,1.67,0.01,1.92,2.04,1.53,14.76,18.98
24.72,140.0,1.32,0.01,1.68,2.01,1.51,12.78,18.95
16.93,139.9,1.5,0.01,2.98,2.02,1.52,10.15,19.83
24.93,139.8,0.56,0.02,3.01,2.01,1.51,11.82,20.64
19.14,139.5,0.5,0.01,2.72,2.17,1.51,14.78,18.59
15.86,130.5,1.53,0.01,1.58,2.04,1.52,10.6,18.55
16.74,137.9,1.14,0.01,1.61,2.02,1.51,10.56,18.57
16.7,140.0,1.21,0.01,1.68,2.01,1.51,10.62,18.65
15.87,133.4,1.11,0.01,1.57,2.06,1.51,10.5,18.79
23.89,134.0,1.83,0.0,1.7,2.01,1.51,12.19,19.97
17.64,139.6,1.34,0.03,2.12,2.17,1.51,10.39,19.17
16.13,135.3,1.88,0.02,3.22,2.02,1.51,12.4,19.43
16.19,138.2,0.94,0.07,3.85,2.01,1.51,14.61,18.42
23.3,139.7,0.52,0.04,3.17,2.01,1.51,14.61,18.42
23.63,96.7,1.08,0.01,1.95,2.04,1.51,11.83,20.81
23.32,139.8,0.93,0.03,2.79,2.01,1.51,12.13,19.83
17.58,139.6,1.93,0.03,2.09,2.02,1.51,10.22,19.51
23.63,133.2,1.6,0.0,1.73,2.17,1.51,14.61,18.58
16.92,139.0,1.66,0.02,2.71,2.01,1.51,11.23,20.33
24.76,139.8,0.71,0.03,2.58,2.01,1.51,11.67,20.57
17.57,135.6,1.11,0.0,2.05,2.01,1.51,10.6,18.64
16.13,135.3,1.34,0.02,3.35,2.02,1.51,12.71,19.07
24.26,139.9,0.54,0.01,3.17,2.03,1.53,12.17,20.24
24.82,125.7,0.72,0.01,2.76,2.05,1.55,10.15,19.82
24.94,140.0,1.31,0.02,2.18,2.01,1.51,14.54,19.01
23.94,139.9,1.43,0.02,2.02,2.02,1.52,10.64,18.79
23.63,139.1,0.51,0.01,3.26,2.04,1.53,14.66,18.55
23.01,140.0,1.9,0.01,1.72,2.05,1.55,14.54,18.67
24.96,140.0,1.3,0.01,1.68,2.01,1.51,14.36,19.45
16.48,132.4,1.11,0.01,2.78,2.02,1.51,11.21,20.22
24.67,139.2,1.31,0.01,1.69,2.04,1.54,10.78,19.16
24.82,125.7,0.72,0.01,2.76,2.05,1.55,11.68,20.58
24.67,139.2,1.42,0.03,2.21,2.02,1.52,10.59,18.84
23.3,95.3,0.5,0.0,3.25,2.16,1.51,14.96,19.32
16.19,138.3,0.94,0.07,3.85,2.01,1.51,12.14,19.78
18.19,138.3,1.38,0.01,2.99,2.02,1.52,11.68,20.83
23.2,139.5,0.95,0.01,1.53,2.03,1.52,10.21,19.66
24.76,139.3,0.7,0.02,2.72,2.02,1.51,11.67,20.46
16.92,139.0,1.22,0.02,2.74,2.02,1.51,11.23,20.34
16.95,135.2,1.83,0.01,3.04,2.01,1.51,12.13,20.08
23.5,139.2,0.5,0.0,3.35,2.17,1.51,14.92,18.93
19.51,139.5,1.24,0.01,3.29,2.09,1.59,10.59,18.75
16.48,139.1,1.35,0.02,1.57,2.01,1.51,10.6,18.66
16.92,132.8,1.66,0.0,1.56,2.01,1.51,10.17,19.72
23.24,140.0,0.5,0.04,3.4,2.02,1.51,10.52,18.96
24.97,138.8,1.11,0.02,2.05,2.01,1.51,10.48,18.68
16.52,137.9,0.93,0.01,2.58,2.02,1.51,10.59,18.56
24.94,136.3,1.9,0.01,1.68,2.05,1.55,14.55,18.63
16.46,137.9,1.14,0.0,3.18,2.18,1.51,10.59,18.57
16.24,139.9,1.24,0.01,3.93,2.01,1.51,13.88,20.22
22.68,139.2,1.88,0.01,1.87,2.01,1.51,10.58,18.84
23.53,136.0,1.88,0.02,1.97,2.02,1.51,10.24,19.35
15.14,136.4,1.81,0.01,3.1,2.01,1.51,11.62,20.83
16.48,132.0,1.11,0.01,1.57,2.01,1.51,11.64,20.53
15.94,132.8,1.11,0.01,3.87,2.01,1.51,10.6,18.67
15.14,129.2,1.89,0.01,1.55,2.01,1.51,11.62,20.68
15.94,138.0,0.51,0.0,1.58,2.02,1.52,10.78,19.38
16.56,137.9,1.14,0.01,2.09,2.04,1.54,10.63,18.88
16.12,139.7,0.95,0.02,2.45,2.02,1.51,10.21,19.5
17.84,139.5,1.38,0.01,2.98,2.16,1.52,14.9,18.85
24.79,139.5,0.72,0.02,2.72,2.01,1.51,11.71,20.46
15.13,139.5,0.97,0.02,1.58,2.14,1.52,10.27,19.49
23.51,93.9,1.4,0.0,2.08,2.16,1.51,10.58,18.63
24.76,139.8,0.79,0.03,2.58,2.01,1.51,11.67,21.11
15.77,139.9,1.83,0.01,1.76,2.01,1.51,12.77,19.28
15.13,139.3,1.89,0.01,1.62,2.02,1.52,11.96,20.31
22.86,133.4,0.5,0.01,3.46,2.01,1.51,14.61,18.41
16.7,138.7,1.21,0.0,1.63,2.06,1.56,10.62,18.9
17.5,138.3,1.29,0.02,3.04,2.02,1.51,12.16,20.06
16.56,139.0,1.11,0.02,2.69,2.01,1.51,11.23,20.34
19.49,139.5,1.49,0.01,2.78,2.01,1.51,11.12,20.02
23.6,127.2,0.72,0.01,2.73,2.05,1.55,10.15,19.86
24.99,139.1,1.3,0.01,1.86,2.01,1.51,10.28,19.86
24.75,139.9,1.64,0.0,1.85,2.17,1.51,12.01,20.33
24.87,118.3,0.5,0.0,3.09,2.01,1.51,14.61,18.51
24.7,140.0,0.8,0.01,2.62,2.04,1.51,13.0,19.76
19.44,139.5,1.49,0.01,1.57,2.01,1.51,10.62,18.71
16.78,139.2,1.23,0.01,2.15,2.02,1.52,11.54,20.71
17.84,139.6,1.38,0.01,2.98,2.02,1.52,10.15,20.07
18.51,135.6,1.3,0.0,1.66,2.01,1.51,10.6,18.62
16.85,139.9,1.16,0.07,1.78,2.01,1.51,14.56,18.86
23.53,139.6,0.5,0.1,3.17,2.02,1.51,14.61,18.46
16.8,135.2,1.69,0.01,2.85,2.01,1.51,14.65,18.34
24.83,138.1,1.08,0.01,2.14,2.04,1.54,11.54,21.14
15.98,127.7,0.5,0.0,3.34,2.12,1.51,14.84,18.82
15.13,139.2,1.91,0.01,3.29,2.01,1.51,11.98,20.32
15.19,134.8,1.28,0.01,3.9,2.01,1.51,11.59,20.51
15.11,136.9,1.02,0.07,1.55,2.13,1.51,10.6,18.48
24.86,139.9,1.87,0.01,1.72,2.01,1.51,12.76,18.9
16.37,139.8,0.53,0.01,3.23,2.09,1.51,14.5,19.03
15.66,139.8,1.92,0.01,2.78,2.03,1.53,12.07,19.91
23.53,136.7,1.3,0.02,2.1,2.01,1.51,10.57,18.88
24.82,135.7,0.72,0.0,2.76,2.01,1.51,11.67,20.52
15.94,132.8,1.11,0.01,2.71,2.05,1.55,10.6,18.67
16.48,133.5,1.43,0.07,1.73,2.01,1.51,14.7,18.8
24.76,137.5,0.7,0.03,2.58,2.01,1.51,11.56,20.65
23.26,139.8,1.14,0.03,2.5,2.01,1.51,12.13,19.88
24.94,140.0,1.43,0.01,1.9,2.01,1.51,14.91,19.23
23.63,139.1,0.5,0.01,3.07,2.02,1.51,14.84,18.94
15.54,133.6,0.7,0.01,2.61,2.07,1.57,11.56,20.69
15.28,134.9,1.3,0.01,3.27,2.01,1.51,11.6,20.75
16.7,139.2,1.38,0.01,1.86,2.01,1.51,10.48,19.42
24.82,139.4,0.72,0.02,2.76,2.01,1.51,10.65,18.65
16.46,137.9,1.28,0.0,1.59,2.02,1.51,10.59,18.57
16.7,138.7,1.2,0.07,3.42,2.09,1.59,10.75,19.26
23.63,139.1,0.6,0.01,3.23,2.17,1.51,14.92,19.13
24.69,139.2,0.5,0.01,3.13,2.02,1.51,11.5,20.61
24.66,128.2,1.1,0.0,1.63,2.02,1.52,10.37,18.84
23.45,137.9,0.5,0.0,2.72,2.1,1.58,11.68,20.76
17.28,139.2,1.3,0.03,2.1,2.17,1.51,10.18,19.7
15.64,135.4,2.03,0.01,3.29,2.01,1.51,12.22,19.91
16.5,135.8,0.55,0.07,3.64,2.01,1.51,14.92,18.91
24.76,139.8,0.72,0.02,2.59,2.02,1.52,11.67,20.63
23.59,137.8,0.5,0.02,3.33,2.01,1.51,14.97,19.24
24.83,138.2,1.08,0.0,2.15,2.04,1.54,11.54,21.0
23.31,138.6,0.7,0.01,2.87,2.01,1.51,11.41,20.73
22.94,135.5,0.67,0.0,1.41,2.01,1.51,10.26,19.44
24.97,132.4,1.87,0.02,1.46,2.01,1.51,10.31,19.37
23.25,139.7,0.52,0.04,3.17,2.01,1.51,14.61,18.38
24.85,139.1,0.5,0.0,3.1,2.17,1.51,14.96,18.92
24.83,138.2,0.91,0.01,2.15,2.04,1.54,11.54,21.18
16.49,137.9,1.14,0.01,2.02,2.02,1.51,10.59,18.59
23.31,132.8,0.64,0.01,2.87,2.01,1.51,11.41,20.76
19.42,140.0,1.43,0.01,2.09,2.01,1.51,14.99,19.04
16.49,137.9,1.14,0.03,2.02,2.01,1.51,10.64,18.87
22.45,133.4,0.5,0.0,3.25,2.01,1.51,14.45,19.43
23.05,139.7,0.66,0.02,2.09,2.02,1.51,12.16,20.13
23.63,139.5,0.5,0.02,3.1,2.17,1.51,14.71,18.64
24.85,139.6,1.38,0.01,1.97,2.03,1.52,10.37,19.48
18.38,135.6,1.31,0.0,1.66,2.01,1.51,14.62,18.68
23.66,139.2,0.5,0.0,3.32,2.01,1.51,11.54,20.44
24.65,132.4,1.27,0.01,1.55,2.02,1.52,10.62,18.94
15.94,139.9,1.11,0.01,2.72,2.01,1.51,10.17,19.53
15.11,133.6,1.0,0.01,3.5,2.02,1.51,14.58,18.7
16.92,132.9,1.64,0.01,2.15,2.05,1.55,10.17,19.83
15.13,139.7,1.89,0.01,3.29,2.02,1.52,12.16,19.98
15.94,138.9,1.11,0.01,1.57,2.01,1.51,10.6,18.61
24.76,139.8,0.65,0.01,2.55,2.01,1.51,11.67,20.52
16.13,136.5,1.88,0.01,3.35,2.02,1.51,12.42,19.31
15.98,137.9,0.81,0.07,1.58,2.02,1.52,10.6,18.49
16.22,132.9,1.43,0.01,3.79,2.1,1.6,10.59,18.75
16.52,135.0,0.92,0.01,1.58,2.01,1.51,10.59,18.59
16.19,137.9,1.03,0.07,3.84,2.01,1.51,14.67,18.52
17.84,139.5,1.38,0.01,2.98,2.02,1.52,11.64,21.14
16.47,135.5,1.88,0.01,3.29,2.01,1.51,12.22,19.85
23.63,96.6,0.5,0.01,3.22,2.01,1.51,14.9,19.11
16.24,140.0,1.23,0.01,3.93,2.01,1.51,14.61,18.41
16.4,137.9,1.14,0.01,1.95,2.04,1.54,10.59,18.63
16.85,139.3,1.14,0.01,2.02,2.02,1.51,10.59,18.59
24.97,140.0,0.8,0.01,2.62,2.01,1.51,14.76,18.72
23.35,139.1,0.79,0.0,1.66,2.01,1.51,14.87,18.74
16.69,140.0,1.87,0.01,1.59,2.01,1.51,14.67,18.38
16.48,132.4,1.08,0.06,1.57,2.02,1.51,10.24,19.64
18.51,135.7,0.68,0.0,2.59,2.01,1.51,10.6,18.61
24.96,136.1,1.66,0.01,1.85,2.01,1.51,12.17,20.19
15.94,138.0,0.72,0.01,1.55,2.02,1.52,10.64,18.67
23.15,91.0,0.5,0.07,3.25,2.16,1.51,14.96,19.03
15.94,132.8,1.11,0.01,3.87,2.01,1.51,10.59,18.73
23.19,139.5,1.15,0.08,1.66,2.01,1.51,14.61,18.3
15.94,132.2,1.44,0.01,1.57,2.01,1.51,10.6,18.61
16.52,138.0,0.94,0.01,2.58,2.02,1.51,10.61,18.6
15.93,133.4,0.5,0.01,3.25,2.01,1.51,10.78,19.5
24.72,140.0,1.53,0.0,1.71,2.01,1.51,12.69,18.77
15.11,137.5,1.03,0.07,1.58,2.13,1.51,10.6,18.61
16.69,139.1,1.66,0.01,2.7,2.21,1.55,14.88,18.89
17.38,139.6,1.34,0.03,2.09,2.17,1.51,10.08,19.91
23.27,139.5,0.52,0.04,3.11,2.01,1.51,14.61,18.58
24.69,136.1,1.88,0.02,1.59,2.02,1.51,14.59,18.71
17.84,139.3,1.44,0.01,2.95,2.02,1.52,13.42,20.73
24.99,139.7,1.1,0.04,2.47,2.01,1.51,14.54,18.81
16.48,128.3,1.49,0.0,1.57,2.01,1.51,10.53,18.82
16.92,138.6,1.72,0.01,2.7,2.05,1.55,10.17,19.73
24.91,139.5,0.53,0.01,2.8,2.03,1.51,10.66,18.7
23.26,139.8,1.14,0.01,2.5,2.02,1.51,11.92,20.22
15.35,135.6,1.02,0.07,1.58,2.13,1.51,10.6,18.57
17.58,138.1,1.34,0.03,2.76,2.02,1.51,10.22,19.42
23.53,139.1,1.3,0.0,2.1,2.02,1.51,10.36,19.45
17.84,132.4,1.1,0.01,3.1,2.01,1.51,10.54,18.69
23.29,139.7,0.52,0.04,3.17,2.01,1.51,10.59,18.82
24.8,139.1,1.24,0.01,2.12,2.2,1.54,14.92,19.07
16.51,139.5,1.12,0.03,2.08,2.01,1.51,10.3,19.46
23.24,132.8,1.32,0.04,1.65,2.05,1.55,14.94,18.96
16.24,139.8,1.01,0.01,3.95,2.01,1.51,10.6,18.52
24.83,138.1,0.88,0.01,2.72,2.04,1.54,11.54,20.94
24.75,140.0,1.62,0.01,1.74,2.03,1.53,11.83,20.8
23.63,133.0,0.5,0.01,3.07,2.02,1.51,14.84,18.92
24.94,140.0,1.86,0.03,1.71,2.06,1.56,14.54,19.0
24.72,136.1,1.53,0.02,1.68,2.01,1.51,12.81,19.13
23.19,133.8,0.66,0.0,3.01,2.03,1.51,12.09,20.15
16.44,133.6,1.38,0.01,3.61,2.01,1.51,10.61,18.73
24.36,138.6,1.11,0.01,1.98,2.01,1.51,11.75,20.82
16.48,132.4,1.09,0.01,2.57,2.02,1.51,10.59,18.54
15.11,135.9,1.02,0.07,1.59,2.02,1.51,10.54,18.61
24.86,139.9,1.83,0.01,1.76,2.01,1.51,12.81,19.19
15.63,137.8,1.2,0.01,3.9,2.02,1.51,10.59,18.56
24.94,140.0,1.9,0.01,1.59,2.05,1.55,14.56,18.84
24.86,138.2,1.08,0.01,2.26,2.02,1.51,11.54,21.11
24.82,137.8,1.23,0.01,2.3,2.04,1.54,11.54,20.72
15.14,134.8,1.88,0.01,3.28,2.01,1.51,11.43,20.7
23.63,140.0,0.5,0.04,3.26,2.17,1.51,14.92,19.13
24.92,135.2,0.5,0.1,3.09,2.05,1.55,12.22,19.87
16.25,138.4,1.71,0.01,2.71,2.01,1.51,10.58,18.56
24.76,139.7,1.33,0.03,1.65,2.01,1.51,11.67,21.06
24.8,139.9,0.72,0.02,2.76,2.01,1.51,10.65,18.68
24.76,139.8,0.71,0.02,2.59,2.01,1.51,11.72,20.6
16.19,138.2,0.99,0.0,3.85,2.02,1.51,14.61,18.76
24.32,139.2,0.7,0.01,2.82,2.1,1.6,11.57,20.67
16.46,137.9,1.07,0.01,3.9,2.02,1.51,10.59,18.5
17.84,139.9,1.1,0.01,2.98,2.02,1.52,11.68,21.04
16.7,139.9,1.42,0.07,1.69,2.02,1.52,10.59,18.61
22.61,132.8,1.11,0.0,2.71,2.05,1.55,14.61,18.64
24.94,140.0,1.16,0.03,2.14,2.01,1.51,14.63,18.58
23.86,132.8,0.5,0.0,3.26,2.02,1.51,10.12,19.52
23.57,137.4,1.83,0.02,1.69,2.01,1.51,14.61,18.23
16.25,138.3,1.9,0.01,3.32,2.05,1.55,12.4,19.53
24.86,139.9,1.77,0.01,1.79,2.01,1.51,10.08,19.6
23.16,132.6,1.1,0.02,1.67,2.01,1.51,10.45,18.86
19.49,139.7,1.3,0.01,2.78,2.02,1.52,11.12,20.03
16.25,138.4,1.71,0.01,1.59,2.02,1.51,10.23,19.66
22.6,133.4,0.52,0.0,3.28,2.02,1.51,14.45,19.42
24.94,140.0,1.12,0.01,2.21,2.05,1.55,14.54,19.24
16.46,137.9,1.15,0.01,3.9,2.02,1.51,10.59,18.49
16.41,140.0,0.97,0.01,3.97,2.01,1.51,14.61,18.58
15.07,139.5,1.4,0.01,3.29,2.02,1.52,11.86,20.67
24.95,138.7,1.43,0.01,1.9,2.06,1.51,14.93,19.4
15.66,135.7,1.99,0.01,3.29,2.03,1.51,11.48,20.88
24.83,139.9,0.7,0.02,2.76,2.06,1.56,11.41,20.83
23.43,137.2,0.5,0.0,3.37,2.16,1.51,14.96,19.0
24.89,139.8,0.65,0.03,2.18,2.01,1.51,12.13,19.94
16.72,139.6,1.34,0.1,1.78,2.17,1.52,10.59,18.82
23.23,139.7,1.42,0.04,1.66,2.02,1.52,11.28,20.63
15.1,133.5,1.88,0.01,3.52,2.05,1.55,10.58,18.98
24.65,138.2,1.08,0.01,2.08,2.04,1.54,11.54,20.74
16.52,132.3,1.09,0.01,2.57,2.02,1.51,10.59,18.57
17.38,139.5,1.3,0.03,1.43,2.17,1.51,10.21,19.7
16.46,137.9,1.02,0.01,3.9,2.02,1.51,10.59,18.5
24.83,139.0,1.45,0.01,2.15,2.04,1.54,11.54,21.11
23.63,96.6,0.5,0.01,3.21,2.01,1.51,10.73,19.28
15.05,133.4,1.39,0.01,3.42,2.01,1.51,12.19,19.91
23.53,139.5,1.3,0.02,2.1,2.14,1.51,10.24,19.92
15.28,139.3,1.89,0.01,3.29,2.02,1.51,11.98,20.38
16.7,138.7,1.21,0.0,1.68,2.01,1.51,14.38,19.18
23.2,139.5,1.27,0.03,2.38,2.01,1.51,14.32,19.39
23.63,96.7,0.5,0.01,3.14,2.01,1.51,14.94,19.2
24.86,139.9,1.82,0.02,1.74,2.01,1.51,10.1,19.47
16.85,139.6,1.1,0.03,2.02,2.17,1.51,10.77,19.24
15.96,128.2,0.97,0.01,1.53,2.04,1.52,10.21,19.58
16.47,137.9,1.14,0.01,3.88,2.01,1.51,10.59,18.54
24.87,140.0,0.67,0.01,1.96,2.02,1.51,10.27,19.83
18.43,138.2,1.3,0.01,2.27,2.02,1.51,11.12,20.27
23.05,139.1,0.66,0.01,3.04,2.02,1.51,12.09,20.21
16.52,135.0,1.69,0.01,2.85,2.01,1.51,10.68,18.82
24.8,139.1,0.51,0.01,2.08,2.2,1.54,14.92,19.09
23.7,139.5,0.85,0.01,2.71,2.17,1.51,10.23,19.14
15.86,139.7,1.35,0.01,1.69,2.03,1.51,10.56,18.55
23.77,96.3,0.5,0.0,3.23,2.16,1.51,14.65,18.77
24.86,139.9,1.21,0.01,1.8,2.02,1.51,10.08,19.73
16.25,138.3,1.9,0.01,3.32,2.06,1.55,12.36,19.59
24.89,139.6,1.33,0.01,1.68,2.01,1.51,14.54,18.79
24.33,135.6,1.44,0.01,1.58,2.14,1.52,10.6,18.82
24.82,132.6,0.72,0.02,2.77,2.01,1.51,11.67,20.43
17.62,139.9,1.43,0.07,1.69,2.02,1.52,10.86,19.61
23.28,139.9,0.5,0.04,2.15,2.01,1.51,14.07,20.22
16.87,132.4,1.18,0.01,1.56,2.01,1.51,10.58,18.63
24.66,133.6,1.44,0.01,1.95,2.01,1.51,10.58,18.93
16.65,133.3,1.44,0.02,3.64,2.01,1.51,10.61,18.71
23.63,139.1,0.51,0.0,3.27,2.12,1.51,14.92,18.91
16.95,135.2,1.83,0.01,3.04,2.03,1.51,12.13,20.08
24.6,139.9,1.23,0.01,1.77,2.01,1.51,10.08,20.03
17.84,139.7,1.87,0.01,2.98,2.01,1.51,12.14,20.09
24.63,140.0,1.39,0.01,1.95,2.1,1.6,11.69,21.21
24.86,138.2,1.07,0.01,2.22,2.02,1.51,12.13,20.1
23.3,139.3,0.72,0.01,2.82,2.01,1.51,11.67,20.81
23.57,96.4,0.66,0.02,1.76,2.02,1.51,14.58,18.41
23.05,138.2,0.93,0.01,3.0,2.02,1.51,12.12,20.12
17.36,139.9,1.42,0.03,2.09,2.02,1.51,10.22,19.63
19.5,140.0,1.3,0.01,2.78,2.01,1.51,14.45,18.84
16.26,138.4,1.89,0.01,3.32,2.01,1.51,12.4,19.41
16.35,138.4,1.71,0.01,2.78,2.02,1.51,10.24,19.56
15.92,128.3,0.95,0.01,1.61,2.02,1.52,10.21,19.52
16.42,132.4,1.11,0.01,1.57,2.01,1.51,10.62,18.5
24.86,139.9,2.35,0.01,0.99,2.01,1.51,12.71,18.98
24.94,140.0,1.29,0.01,1.68,2.05,1.55,14.67,18.49
16.92,135.0,1.24,0.02,2.71,2.01,1.51,10.75,19.11
15.94,132.8,1.11,0.01,3.19,2.01,1.51,14.75,18.71
16.49,128.3,1.73,0.0,1.67,2.01,1.51,10.53,18.89
15.11,135.6,1.02,0.14,1.58,2.02,1.51,10.6,18.53
24.65,139.8,0.72,0.02,2.59,2.01,1.51,11.67,20.6
22.45,133.4,0.5,0.04,3.15,2.01,1.51,10.69,18.88
16.23,133.9,0.63,0.01,3.98,2.03,1.51,12.06,20.03
23.27,138.6,0.7,0.01,2.87,2.01,1.51,11.41,20.74
23.53,139.5,1.31,0.01,2.12,2.02,1.51,12.98,19.73
17.38,139.7,1.38,0.0,2.09,2.02,1.51,10.19,19.73
15.93,132.8,1.11,0.01,1.58,2.02,1.51,10.6,18.47
23.37,139.2,0.85,0.01,2.78,2.06,1.56,11.41,20.83
24.86,139.9,1.08,0.01,2.26,2.02,1.52,11.54,21.14
23.63,130.6,0.5,0.0,3.26,2.17,1.51,14.92,18.85
16.8,135.2,0.92,0.01,1.58,2.01,1.51,14.55,18.63
23.63,139.1,0.5,0.0,3.33,2.17,1.51,14.84,18.69
16.18,138.7,0.5,0.02,3.1,2.02,1.51,14.71,18.5
23.24,132.6,1.32,0.04,1.54,2.01,1.51,14.61,18.34
22.45,133.4,0.52,0.0,3.25,2.01,1.51,14.45,19.43
16.7,138.7,1.77,0.01,1.67,2.01,1.51,10.62,18.65
16.48,127.6,1.06,0.01,2.57,2.01,1.51,10.59,18.53
17.58,140.0,1.91,0.03,2.09,2.06,1.55,10.22,19.64
15.7,140.0,1.01,0.07,1.9,2.01,1.51,14.91,18.97
24.97,139.0,1.1,0.01,2.47,2.01,1.51,10.37,19.38
16.46,137.9,1.28,0.03,3.9,2.02,1.51,10.59,18.5
24.83,138.2,1.08,0.01,1.66,2.04,1.54,11.71,20.52
22.92,138.6,0.63,0.01,2.88,2.01,1.51,11.45,20.51
15.36,140.0,1.87,0.01,2.15,2.03,1.53,14.54,18.83
23.4,137.6,1.82,0.07,1.69,2.01,1.51,14.61,18.31
16.24,139.9,0.51,0.01,3.93,2.01,1.51,14.61,18.49
23.72,139.8,0.93,0.03,2.18,2.02,1.51,10.51,19.05
