X1,X2,X3,X4,X5,X6,X7,X8,COG
23.67,135.0,1.88,0.01,1.69,2.26,1.72,14.99,19.48
22.93,133.9,1.8,0.01,1.74,2.02,1.52,14.79,18.54
23.67,134.2,1.76,0.01,1.76,2.0,1.5,14.77,18.36
23.66,134.0,1.76,0.06,1.74,2.31,1.81,14.77,19.36
19.19,139.8,1.74,0.02,2.81,2.0,1.5,14.68,18.08
19.69,139.9,1.8,0.02,2.77,2.0,1.5,14.9,18.7
19.7,139.1,1.71,0.02,2.86,2.01,1.51,14.77,18.38
19.28,138.0,1.85,0.01,1.65,2.24,1.74,15.0,19.45
23.66,134.7,1.81,0.01,1.63,2.27,1.77,14.99,19.36
19.2,140.0,1.86,0.01,1.72,2.01,1.51,15.0,18.86
19.2,138.0,1.76,0.01,2.9,2.0,1.5,15.0,18.77
22.29,140.0,1.66,0.01,2.42,2.17,1.67,14.99,19.09
19.09,140.0,2.22,0.01,2.21,2.0,1.5,14.62,18.5
23.76,133.2,1.75,0.01,1.8,2.01,1.51,14.99,19.18
19.2,139.6,1.73,0.01,2.8,2.0,1.5,15.0,18.84
21.98,139.0,1.26,0.01,2.63,2.26,1.73,14.99,19.27
23.67,133.9,1.68,0.01,1.74,2.0,1.5,14.99,18.8
23.13,139.5,1.75,0.01,1.93,2.02,1.52,15.0,19.17
19.2,139.9,1.76,0.02,2.83,2.0,1.5,14.84,18.57
19.12,139.6,1.76,0.01,2.82,2.0,1.5,14.66,18.28
21.99,139.6,1.85,0.01,2.04,2.3,1.8,15.0,19.42
19.19,139.0,1.79,0.01,2.87,2.01,1.5,14.68,18.16
23.67,133.9,1.81,0.02,1.75,2.0,1.5,14.79,18.52
23.67,133.9,1.76,0.01,1.74,2.01,1.51,14.77,18.42
19.2,139.9,1.86,0.01,2.8,2.0,1.5,15.0,18.82
23.66,133.9,1.66,0.01,2.16,2.05,1.55,14.78,18.78
23.57,135.4,1.92,0.01,1.91,2.33,1.83,15.0,19.86
19.18,139.8,1.85,0.01,2.81,2.01,1.51,15.0,18.87
23.62,135.6,1.64,0.01,1.93,2.21,1.71,14.99,19.38
19.18,129.8,1.86,0.02,2.77,2.2,1.7,15.0,19.19
19.19,129.3,1.85,0.02,2.81,2.27,1.77,14.69,19.16
23.66,137.0,1.23,0.01,2.34,2.26,1.76,15.0,19.52
19.2,139.1,1.45,0.01,2.8,2.22,1.72,15.0,19.29
23.26,137.9,0.88,0.01,2.77,2.08,1.5,14.96,18.83
23.67,133.9,1.5,0.01,1.69,2.0,1.5,14.79,18.42
19.69,139.9,1.8,0.02,2.7,2.0,1.5,14.68,18.2
19.08,135.6,1.95,0.02,1.59,2.22,1.71,14.99,19.33
19.1,139.5,1.86,0.01,2.77,2.0,1.5,14.71,18.17
23.6,137.0,1.86,0.02,1.68,2.26,1.76,14.99,19.63
19.1,139.9,1.86,0.0,2.82,2.0,1.5,14.68,18.29
24.25,134.2,1.92,0.0,1.65,2.24,1.74,14.99,19.57
19.2,129.2,1.59,0.01,2.46,2.0,1.5,14.83,18.6
23.65,133.6,1.76,0.01,1.68,2.02,1.5,14.76,18.36
19.22,139.6,1.85,0.01,1.67,2.26,1.76,14.99,19.81
22.36,139.7,1.05,0.02,2.77,2.21,1.71,14.99,19.26
21.81,138.9,1.86,0.01,1.74,2.0,1.5,14.79,18.56
19.69,139.9,1.55,0.02,2.77,2.0,1.5,14.69,18.11
20.8,133.5,1.66,0.02,2.71,2.05,1.55,14.69,18.52
23.67,139.6,1.76,0.01,2.06,2.27,1.77,14.99,19.64
23.66,133.9,1.88,0.01,1.94,2.0,1.5,14.77,18.82
18.04,134.9,1.87,0.01,2.75,2.27,1.77,14.99,19.19
23.67,134.5,1.88,0.02,1.93,2.27,1.77,15.0,19.5
21.93,139.3,1.13,0.01,2.77,2.0,1.5,14.93,18.8
19.7,139.9,1.86,0.02,2.56,2.0,1.5,14.77,18.45
19.84,139.6,1.86,0.01,2.68,2.0,1.5,14.95,18.87
19.7,139.1,1.17,0.02,3.15,2.0,1.5,14.77,18.66
19.24,139.9,1.92,0.01,1.93,2.01,1.51,15.0,19.27
23.73,140.0,1.84,0.01,1.76,2.0,1.5,15.0,18.87
19.14,139.6,1.74,0.01,2.81,2.0,1.5,14.68,18.24
23.66,135.0,1.76,0.01,1.73,2.01,1.51,14.99,19.15
23.66,137.3,1.8,0.01,1.95,2.28,1.78,14.99,19.68
23.65,133.6,1.76,0.0,1.68,2.04,1.5,14.85,18.63
20.29,136.0,1.86,0.02,2.6,2.0,1.5,14.69,18.25
21.93,134.1,1.87,0.01,1.73,2.33,1.82,14.68,19.5
23.66,134.5,1.85,0.01,1.92,2.32,1.82,14.99,19.72
23.64,133.9,1.86,0.05,1.77,2.01,1.5,14.77,18.35
19.17,139.6,1.83,0.02,2.29,2.01,1.51,14.99,19.12
23.8,140.0,1.56,0.02,2.24,2.0,1.5,15.0,19.04
23.66,139.0,1.91,0.01,1.91,2.26,1.76,14.99,19.74
19.7,139.9,1.86,0.01,2.45,2.02,1.52,14.77,18.63
23.66,135.0,1.75,0.01,1.73,2.0,1.5,14.81,18.51
19.08,138.8,1.86,0.01,2.8,2.19,1.69,14.99,19.17
21.96,139.1,1.86,0.01,1.73,2.0,1.5,14.98,18.87
19.06,129.4,1.84,0.01,2.84,2.0,1.5,15.0,18.87
21.99,139.1,1.86,0.01,1.7,2.0,1.5,14.68,18.31
24.44,136.8,1.88,0.01,1.56,2.24,1.74,14.55,19.32
21.81,139.6,1.86,0.01,2.28,2.0,1.5,15.0,18.94
19.2,139.9,1.74,0.02,2.73,2.0,1.5,14.99,18.9
19.2,138.0,1.76,0.01,1.91,2.02,1.52,15.0,19.13
22.29,139.9,1.65,0.02,2.43,2.0,1.5,14.99,18.87
19.57,133.7,1.76,0.01,1.73,2.04,1.5,14.77,18.56
19.7,139.9,1.8,0.02,2.77,2.02,1.52,14.77,18.44
23.62,139.9,0.77,0.01,2.81,2.01,1.51,14.99,18.92
23.66,133.3,1.76,0.05,1.73,2.0,1.5,14.77,18.4
20.1,134.7,1.74,0.02,2.56,2.0,1.5,14.69,18.27
19.2,139.5,1.83,0.02,2.78,2.0,1.5,14.71,18.22
19.2,139.9,1.7,0.02,2.81,2.0,1.5,14.68,18.04
20.17,139.6,1.67,0.0,2.81,2.0,1.5,14.99,18.74
23.73,133.9,1.76,0.05,1.74,2.0,1.5,14.77,18.36
23.64,137.0,0.76,0.01,2.81,2.01,1.51,15.0,19.02
20.12,139.1,1.66,0.01,2.42,2.01,1.51,15.0,18.98
23.67,134.1,1.61,0.01,2.21,2.0,1.5,15.0,19.14
23.79,139.1,1.3,0.01,2.29,2.01,1.5,14.98,19.24
22.52,139.9,1.76,0.01,1.75,2.0,1.5,14.83,18.58
21.96,135.6,1.88,0.02,2.26,2.27,1.77,14.99,19.58
23.66,134.5,1.88,0.01,1.73,2.32,1.82,14.99,19.96
23.66,137.0,1.91,0.01,1.91,2.01,1.51,14.99,19.33
24.01,133.9,1.76,0.12,1.73,2.0,1.5,14.77,18.39
19.89,139.1,1.77,0.01,1.7,2.0,1.5,14.67,18.13
19.1,139.3,1.34,0.01,2.77,2.0,1.5,14.77,18.49
19.7,139.9,1.55,0.02,2.77,2.0,1.5,14.77,18.44
23.62,137.0,1.85,0.01,1.73,2.27,1.77,15.0,19.7
20.11,133.9,1.81,0.04,2.48,2.08,1.58,14.78,18.76
20.17,139.9,1.84,0.02,2.51,2.0,1.5,14.99,18.86
24.74,133.9,1.76,0.01,1.73,2.0,1.5,14.8,18.74
23.66,134.1,1.76,0.01,1.61,2.33,1.83,15.0,19.83
19.48,139.9,1.81,0.02,2.8,2.06,1.56,14.68,18.29
23.66,137.0,1.92,0.01,1.65,2.25,1.75,15.0,19.41
21.8,139.8,1.16,0.01,2.76,2.0,1.5,15.0,18.86
21.96,139.6,1.83,0.01,2.26,2.26,1.76,14.99,19.5
19.2,139.9,1.85,0.01,2.51,2.01,1.51,14.85,18.7
19.2,139.6,1.85,0.01,1.99,2.0,1.5,15.0,18.97
19.7,139.9,1.8,0.02,2.24,2.0,1.5,14.68,18.4
19.85,139.6,1.77,0.02,2.77,2.01,1.51,14.59,18.43
20.17,140.0,1.67,0.01,2.8,2.02,1.5,15.0,18.78
21.97,139.1,1.86,0.01,1.3,2.0,1.5,14.77,18.6
19.7,140.0,1.5,0.02,2.77,2.02,1.52,14.77,18.43
19.22,135.8,1.74,0.01,2.81,2.0,1.5,14.98,18.78
21.37,139.1,1.86,0.01,2.26,2.13,1.62,15.0,19.34
19.2,139.1,1.81,0.02,2.85,2.0,1.5,14.68,18.08
23.67,133.9,1.81,0.01,1.91,2.02,1.52,14.8,18.94
23.66,137.0,1.92,0.01,1.68,2.26,1.76,14.98,19.98
22.13,139.1,1.86,0.01,1.62,2.0,1.5,14.68,18.27
19.69,139.9,1.8,0.02,2.77,2.06,1.5,14.68,18.09
24.44,133.7,1.79,0.01,1.56,2.24,1.74,15.0,19.46
23.53,139.6,1.96,0.04,1.63,2.0,1.5,14.79,18.7
23.83,139.9,1.92,0.01,1.71,2.19,1.69,14.97,19.44
24.03,133.9,1.75,0.01,1.74,2.0,1.5,14.79,18.46
23.67,138.5,1.91,0.01,1.84,2.26,1.76,14.99,19.69
19.55,134.9,1.88,0.01,2.26,2.24,1.74,14.99,19.49
19.2,139.9,1.86,0.01,1.85,2.0,1.5,15.0,19.09
23.47,135.7,1.92,0.02,1.94,2.26,1.76,15.0,19.38
21.79,133.9,1.86,0.01,1.7,2.0,1.5,15.0,18.84
21.19,134.1,1.59,0.02,2.69,2.0,1.5,14.77,18.48
21.71,131.9,1.86,0.01,2.24,2.0,1.5,15.0,19.03
23.67,136.9,1.76,0.01,1.94,2.36,1.86,14.51,20.12
21.99,139.6,1.83,0.01,2.04,2.3,1.8,15.0,19.6
19.7,133.8,1.79,0.02,2.71,2.0,1.5,14.7,18.29
19.04,139.9,1.88,0.01,2.81,2.02,1.5,15.0,18.8
23.74,139.9,1.84,0.05,1.74,2.0,1.5,14.74,18.47
21.81,139.9,1.86,0.01,2.06,2.0,1.5,15.0,18.91
23.63,134.5,1.62,0.01,1.96,2.26,1.76,14.99,19.62
19.1,139.6,1.8,0.01,2.82,2.0,1.5,14.68,18.12
19.23,139.9,1.86,0.04,2.79,2.19,1.69,14.99,19.3
23.66,135.6,1.76,0.02,1.59,2.22,1.71,14.6,18.98
22.29,139.4,1.64,0.02,2.42,2.21,1.71,14.99,19.12
23.55,135.6,1.92,0.01,1.65,2.27,1.77,15.0,19.73
19.48,139.9,1.8,0.02,1.7,2.0,1.5,14.68,18.12
20.53,139.5,1.64,0.02,2.77,2.0,1.5,14.24,19.79
19.85,139.1,1.43,0.01,2.77,2.0,1.5,14.93,18.92
21.82,139.6,1.86,0.01,2.3,2.33,1.83,15.0,19.68
21.92,134.1,1.72,0.01,2.29,2.0,1.5,15.0,19.06
21.96,139.5,1.83,0.1,2.24,2.27,1.77,15.0,19.53
23.45,133.9,1.68,0.01,1.93,2.0,1.5,15.0,19.09
23.65,133.6,1.76,0.01,1.5,2.04,1.5,14.76,18.39
23.67,133.9,1.76,0.05,1.67,2.0,1.5,14.77,18.39
18.78,139.5,1.37,0.01,2.78,2.0,1.5,14.71,18.27
20.19,139.7,1.7,0.01,1.67,2.0,1.5,15.0,18.86
18.04,126.3,1.91,0.01,2.66,2.01,1.51,14.99,18.75
20.17,140.0,1.84,0.01,2.47,2.05,1.55,14.83,18.6
18.62,134.5,1.74,0.01,1.94,2.33,1.83,15.0,19.74
23.66,135.6,1.65,0.01,1.64,2.26,1.74,14.99,19.36
23.66,133.9,1.76,0.05,1.94,2.0,1.5,14.78,18.81
19.4,133.9,1.92,0.02,1.56,2.24,1.74,14.99,19.26
19.7,139.0,1.8,0.02,2.73,2.0,1.5,14.77,18.37
18.02,139.9,1.91,0.02,2.75,2.01,1.51,14.69,18.34
23.71,135.6,1.85,0.02,1.59,2.21,1.71,14.99,19.15
22.29,140.0,1.66,0.02,2.39,2.21,1.71,14.99,19.11
23.62,134.5,1.85,0.01,1.75,2.32,1.82,14.98,19.99
23.66,136.9,1.8,0.13,1.7,2.31,1.81,14.99,19.9
23.66,135.5,1.76,0.05,1.72,2.0,1.5,14.77,18.39
23.66,137.0,1.93,0.01,1.9,2.26,1.76,14.99,19.63
20.25,133.9,1.84,0.01,1.74,2.0,1.5,15.0,18.82
18.91,133.7,1.75,0.05,2.81,2.0,1.5,14.8,18.68
23.76,135.7,1.95,0.01,1.85,2.26,1.76,15.0,19.37
24.35,139.3,1.83,0.02,1.56,2.27,1.77,14.99,19.37
23.3,134.9,0.96,0.01,2.68,2.01,1.51,14.81,18.52
23.62,133.3,1.76,0.01,1.95,2.32,1.82,15.0,19.53
23.67,139.3,1.38,0.01,2.26,2.04,1.5,14.76,18.83
23.51,139.6,1.85,0.05,1.72,2.02,1.5,14.68,18.27
24.54,139.8,1.92,0.01,1.66,2.24,1.74,14.99,19.34
23.66,134.0,1.92,0.01,1.26,2.27,1.77,15.0,19.53
23.67,139.9,2.09,0.01,1.73,2.0,1.5,14.94,18.76
19.2,140.0,1.85,0.01,2.8,2.0,1.5,14.99,18.85
20.17,133.8,1.76,0.01,2.5,2.0,1.5,15.0,18.93
19.2,134.9,1.79,0.02,2.26,2.0,1.5,15.0,18.81
19.68,139.9,1.8,0.02,2.77,2.0,1.5,14.77,18.34
23.67,133.7,1.86,0.01,1.52,2.02,1.5,14.77,18.51
24.44,134.3,1.82,0.01,1.56,2.24,1.74,14.99,19.29
19.32,139.3,1.9,0.02,2.74,2.24,1.74,14.99,19.32
22.8,139.1,0.92,0.01,2.81,2.0,1.5,14.68,18.29
19.85,140.0,1.83,0.01,2.71,2.0,1.5,14.9,18.71
23.65,134.5,1.76,0.01,1.92,2.01,1.5,15.0,19.15
23.7,139.7,1.84,0.01,1.7,2.0,1.5,14.77,18.33
19.2,137.4,1.73,0.01,2.93,2.0,1.5,14.99,18.73
19.42,139.8,1.88,0.01,1.74,2.0,1.5,14.79,18.58
23.66,133.9,1.75,0.01,1.74,2.0,1.5,14.77,18.37
23.55,137.0,1.91,0.01,1.91,2.26,1.76,14.99,19.61
23.66,137.0,0.86,0.01,2.71,2.23,1.73,14.99,19.59
19.04,140.0,2.19,0.0,2.5,2.0,1.5,14.99,18.81
19.2,139.6,1.78,0.0,2.8,2.0,1.5,15.0,18.75
24.23,139.9,1.76,0.02,1.7,2.0,1.5,14.68,18.39
24.44,134.2,1.73,0.01,1.95,2.21,1.71,14.99,19.58
23.68,134.5,1.94,0.01,1.72,2.31,1.81,15.0,19.87
24.26,139.9,0.65,0.01,2.81,2.0,1.5,14.68,18.29
19.09,137.1,1.92,0.01,2.76,2.0,1.5,14.99,18.7
18.44,139.7,1.96,0.01,2.83,2.2,1.7,15.0,19.2
21.81,139.9,1.95,0.07,2.22,2.0,1.5,15.0,18.97
23.67,133.9,1.75,0.01,1.82,2.0,1.5,14.65,18.47
19.19,133.5,1.98,0.01,2.68,2.0,1.5,14.77,18.52
23.66,139.5,1.86,0.01,1.68,2.25,1.75,14.77,19.08
23.78,135.8,1.92,0.01,1.65,2.25,1.75,14.99,19.36
19.07,139.9,1.8,0.02,1.7,2.0,1.5,14.79,18.42
23.66,139.9,1.83,0.02,1.68,2.04,1.5,14.67,18.3
19.04,139.9,1.77,0.01,2.92,2.0,1.5,14.66,18.33
20.17,140.0,1.88,0.01,2.5,2.0,1.5,14.99,18.76
19.67,138.5,1.8,0.02,2.77,2.2,1.7,14.68,18.64
19.19,129.9,1.89,0.02,2.77,2.0,1.5,15.0,18.84
22.52,133.6,1.8,0.01,1.09,2.0,1.5,14.99,18.9
19.06,139.7,1.85,0.02,2.67,2.33,1.82,14.82,19.12
19.2,128.9,1.86,0.01,2.8,2.01,1.51,15.0,18.78
23.67,133.8,1.68,0.05,1.77,2.02,1.51,14.76,18.62
23.66,134.5,0.67,0.01,2.9,2.01,1.51,15.0,19.04
19.73,139.6,1.79,0.01,2.77,2.0,1.5,15.0,18.81
19.32,134.6,1.85,0.01,2.79,2.01,1.51,15.0,18.81
21.81,139.6,1.83,0.01,1.98,2.0,1.5,15.0,18.9
22.29,133.9,1.66,0.02,2.42,2.25,1.71,15.0,19.27
23.77,136.1,1.8,0.09,1.81,2.26,1.76,15.0,19.93
23.67,134.9,1.91,0.01,1.65,2.27,1.77,14.99,19.56
23.67,133.9,1.58,0.01,1.74,2.03,1.52,14.79,18.55
23.66,133.9,1.75,0.01,1.68,2.0,1.5,14.78,18.43
19.1,139.8,1.76,0.01,2.92,2.0,1.5,14.71,18.27
21.81,139.8,1.92,0.01,2.25,2.0,1.5,15.0,18.99
19.2,139.9,1.74,0.02,2.81,2.0,1.5,15.0,18.8
23.67,134.6,1.76,0.01,1.73,2.01,1.51,14.99,18.83
23.14,135.7,1.92,0.01,1.95,2.26,1.76,15.0,19.51
23.66,137.0,1.92,0.03,1.78,2.26,1.76,15.0,19.99
19.81,140.0,1.86,0.02,2.69,2.02,1.52,14.69,18.34
23.67,134.5,1.88,0.01,1.95,2.21,1.71,15.0,19.65
24.15,139.6,0.68,0.0,2.8,2.0,1.5,14.76,18.44
21.97,139.1,1.07,0.01,2.82,2.0,1.5,14.68,18.25
23.63,134.6,1.96,0.01,1.65,2.27,1.77,14.99,19.56
21.97,139.1,1.86,0.01,1.69,2.0,1.5,14.89,18.75
19.5,129.6,1.84,0.01,2.76,2.21,1.71,14.99,19.37
19.19,129.7,1.87,0.02,2.25,2.2,1.7,15.0,19.38
19.2,139.8,1.86,0.01,2.8,2.0,1.5,14.99,18.85
20.17,140.0,1.84,0.0,2.47,2.19,1.69,14.83,18.89
19.19,133.9,1.9,0.01,2.76,2.0,1.5,14.98,18.8
21.72,139.1,1.91,0.01,2.21,2.0,1.5,14.99,19.02
19.2,137.2,1.86,0.01,1.63,2.0,1.5,14.81,18.7
19.22,139.9,1.78,0.02,2.82,2.0,1.5,14.69,18.16
23.76,133.9,1.76,0.01,1.77,2.01,1.51,14.77,18.68
22.93,136.7,1.91,0.01,1.91,2.02,1.52,14.99,19.18
19.2,130.0,1.86,0.01,2.8,2.06,1.5,15.0,18.77
19.16,137.9,1.86,0.01,2.81,2.0,1.5,14.94,18.69
21.81,137.5,1.86,0.01,1.72,2.0,1.5,14.78,18.57
21.81,139.3,1.86,0.01,2.28,2.0,1.5,15.0,18.96
16.24,130.9,1.59,0.01,3.28,2.2,1.7,14.99,19.36
23.43,132.7,2.18,0.02,1.65,2.26,1.76,14.99,19.45
23.53,139.9,1.86,0.01,1.94,2.02,1.52,15.0,19.21
23.66,139.6,1.86,0.01,1.71,2.0,1.5,15.0,18.9
22.29,139.1,1.66,0.02,2.39,2.21,1.71,15.0,19.3
21.82,139.6,1.86,0.04,2.3,2.33,1.83,15.0,19.69
18.57,140.0,1.95,0.01,2.83,2.0,1.5,14.99,18.75
19.16,137.6,1.86,0.01,2.76,2.32,1.82,14.94,19.34
24.44,134.2,1.67,0.01,1.65,2.24,1.74,14.76,18.73
23.28,134.6,1.85,0.01,1.92,2.0,1.5,14.8,18.91
23.63,134.7,1.62,0.01,1.96,2.23,1.73,14.99,19.56
22.67,139.6,1.86,0.01,2.15,2.33,1.83,15.0,19.69
19.03,139.6,1.87,0.01,1.86,2.33,1.83,14.77,19.14
19.17,139.9,1.8,0.02,2.8,2.06,1.56,14.75,18.68
24.89,125.7,1.65,0.01,1.94,2.32,1.82,15.0,19.57
20.11,139.6,1.99,0.01,2.5,2.0,1.5,15.0,18.76
23.66,129.1,1.66,0.05,1.62,2.0,1.5,14.77,18.56
23.66,136.9,1.95,0.01,1.62,2.28,1.78,14.67,18.87
18.04,135.8,1.92,0.01,2.56,2.01,1.51,15.0,18.96
23.67,133.9,1.76,0.01,1.74,2.0,1.5,14.79,18.39
23.66,137.0,1.93,0.05,1.72,2.26,1.76,14.99,19.6
19.2,139.8,1.86,0.01,2.78,2.0,1.5,15.0,18.76
21.96,139.1,1.85,0.01,2.26,2.0,1.5,14.66,18.5
23.66,135.0,1.76,0.01,1.73,2.0,1.5,14.81,18.47
23.66,135.6,1.5,0.01,1.93,2.21,1.71,14.99,19.55
23.47,134.3,2.18,0.01,1.65,2.25,1.75,14.99,19.29
19.85,139.1,1.76,0.01,2.76,2.01,1.51,14.9,18.6
18.72,133.9,1.75,0.01,1.66,2.0,1.5,15.0,18.8
19.04,139.9,1.88,0.01,1.88,2.0,1.5,14.68,18.42
23.67,135.3,1.62,0.01,1.96,2.26,1.76,14.99,19.62
19.69,139.9,1.79,0.02,2.78,2.0,1.5,14.68,18.12
23.35,134.5,1.9,0.02,1.92,2.32,1.82,15.0,19.63
21.95,139.6,1.08,0.02,2.81,2.27,1.77,14.99,19.76
19.08,139.9,1.86,0.13,2.8,2.0,1.5,14.99,18.88
23.56,137.1,1.84,0.01,1.73,2.0,1.5,14.77,18.39
23.75,137.0,1.86,0.01,1.68,2.26,1.76,15.0,19.64
23.66,138.7,1.8,0.01,1.77,2.28,1.78,14.99,20.0
19.68,139.9,1.83,0.02,2.71,2.0,1.5,14.68,18.2
23.67,133.9,1.73,0.01,1.74,2.02,1.52,14.95,19.21
23.67,134.2,1.78,0.05,1.77,2.26,1.76,14.77,19.39
19.09,138.7,1.86,0.01,2.82,2.0,1.5,14.77,18.43
23.66,122.6,1.76,0.05,2.06,2.0,1.5,14.99,19.08
19.85,139.6,1.77,0.01,2.77,2.0,1.5,14.9,18.61
23.66,134.9,1.89,0.01,1.93,2.02,1.52,15.0,19.13
19.08,135.6,1.76,0.01,2.81,2.32,1.82,14.68,19.18
24.44,134.6,1.88,0.01,1.56,2.24,1.74,14.99,19.38
21.95,133.0,1.56,0.01,1.67,2.05,1.5,14.76,18.6
18.55,140.0,1.92,0.12,2.86,2.19,1.69,14.99,19.26
24.28,135.6,1.98,0.01,1.56,2.21,1.71,14.99,19.35
21.96,139.1,1.81,0.01,1.73,2.0,1.5,14.79,18.51
19.72,139.9,1.74,0.02,2.82,2.0,1.5,14.68,18.2
23.66,134.5,1.76,0.01,1.94,2.36,1.82,15.0,19.51
19.14,139.9,1.86,0.01,2.81,2.0,1.5,14.68,18.23
19.2,139.9,1.85,0.02,2.77,2.0,1.5,14.68,18.16
24.39,129.2,1.64,0.01,1.93,2.24,1.74,14.99,19.36
23.67,133.9,1.85,0.01,1.72,2.02,1.52,15.0,18.9
23.67,133.9,1.75,0.01,1.66,2.0,1.5,14.83,18.6
24.33,132.0,1.8,0.01,1.56,2.24,1.74,15.0,19.3
19.85,139.3,1.73,0.01,2.81,2.0,1.5,14.9,18.56
21.97,139.9,1.86,0.01,2.06,2.0,1.5,14.69,18.5
19.66,134.6,1.8,0.01,1.56,2.24,1.74,14.99,19.32
19.04,137.2,1.75,0.09,2.76,2.0,1.5,14.99,18.75
19.85,139.9,1.77,0.01,2.77,2.0,1.5,14.9,18.56
19.27,139.6,1.86,0.02,1.59,2.21,1.71,15.0,19.23
23.66,134.5,1.76,0.05,1.94,2.33,1.83,15.0,19.85
21.81,139.5,1.86,0.01,2.28,2.0,1.5,15.0,18.99
23.63,138.0,2.18,0.01,1.65,2.0,1.5,15.0,18.96
23.67,134.5,1.85,0.04,1.77,2.0,1.5,14.77,18.39
24.85,134.8,1.92,0.01,1.56,2.0,1.5,14.99,19.0
24.22,136.9,1.84,0.01,1.62,2.28,1.78,14.99,19.36
19.19,133.9,1.67,0.01,2.87,2.01,1.51,15.0,18.72
19.7,137.6,1.8,0.02,2.77,2.0,1.5,14.77,18.31
19.8,140.0,1.75,0.02,1.72,2.0,1.5,14.69,18.17
23.67,133.9,1.65,0.01,1.79,2.0,1.5,14.77,18.63
23.97,140.0,1.79,0.02,1.72,2.0,1.5,14.77,18.65
23.67,135.6,1.92,0.01,1.65,2.0,1.5,14.87,19.0
23.67,134.0,1.88,0.01,1.74,2.0,1.5,14.45,19.1
21.81,139.8,1.92,0.01,2.0,2.0,1.5,15.0,18.91
18.66,135.3,1.83,0.02,1.98,2.2,1.7,14.68,19.03
20.31,139.8,1.91,0.09,1.91,2.26,1.76,14.99,19.44
23.67,134.9,1.92,0.01,1.65,2.28,1.77,14.99,19.6
23.66,136.0,1.76,0.01,1.94,2.32,1.82,15.0,19.83
23.54,135.9,1.64,0.01,1.94,2.21,1.71,14.7,19.0
23.66,135.1,1.76,0.01,1.73,2.01,1.51,14.81,18.51
19.14,139.6,1.83,0.02,2.75,2.27,1.77,15.0,19.27
19.83,139.4,1.8,0.02,2.74,2.0,1.5,14.77,18.4
23.66,135.6,1.86,0.04,1.59,2.29,1.78,14.99,19.62
24.45,134.5,1.8,0.01,1.56,2.24,1.74,14.99,19.32
23.7,139.4,1.06,0.01,2.5,2.0,1.5,15.0,18.9
23.83,136.9,1.8,0.0,1.59,2.0,1.5,14.83,18.61
24.44,133.9,1.92,0.01,1.74,2.24,1.74,14.99,19.85
19.18,134.5,1.76,0.01,1.94,2.2,1.7,15.0,19.32
19.69,139.9,1.83,0.02,2.74,2.0,1.5,14.68,18.11
19.2,139.9,1.85,0.01,2.77,2.0,1.5,14.68,18.16
23.55,133.8,1.76,0.01,1.77,2.0,1.5,14.77,18.45
19.29,139.9,1.8,0.02,2.81,2.0,1.5,14.68,18.03
23.57,129.9,1.76,0.01,1.73,2.0,1.5,14.81,18.49
23.88,137.8,1.76,0.05,1.72,2.0,1.5,14.78,18.44
20.27,139.6,1.8,0.01,1.74,2.0,1.5,15.0,18.81
21.8,140.0,1.92,0.01,2.25,2.02,1.52,15.0,19.07
23.73,136.1,1.86,0.01,1.94,2.32,1.82,15.0,19.5
18.05,139.9,1.76,0.02,3.1,2.0,1.5,14.68,18.49
24.31,135.9,2.02,0.01,1.68,2.28,1.78,14.9,19.41
24.0,133.9,1.78,0.01,1.74,2.01,1.5,13.67,20.18
23.43,135.6,1.87,0.01,1.63,2.27,1.77,14.99,19.44
23.66,138.3,1.85,0.01,1.9,2.32,1.82,15.0,19.83
23.67,134.9,1.91,0.0,1.64,2.27,1.77,14.83,19.26
21.81,139.1,1.86,0.01,1.7,2.0,1.5,14.98,18.74
24.47,139.8,1.8,0.02,1.62,2.01,1.51,14.68,18.37
23.81,133.8,1.93,0.01,1.77,2.01,1.51,15.0,18.9
19.2,139.3,1.74,0.02,2.81,2.0,1.5,14.99,18.77
23.59,135.6,0.79,0.01,2.8,2.02,1.51,14.99,18.96
23.66,133.9,1.76,0.01,1.74,2.01,1.51,14.45,19.22
23.67,134.0,1.76,0.01,1.74,2.0,1.5,14.79,18.39
19.16,134.4,1.86,0.01,2.77,2.27,1.77,14.94,19.2
23.66,133.8,1.76,0.01,1.92,2.32,1.82,14.99,19.7
18.79,134.0,1.91,0.01,2.75,2.24,1.74,14.99,19.4
20.11,139.6,1.8,0.01,2.51,2.0,1.5,15.0,18.92
20.17,139.9,1.84,0.02,2.28,2.25,1.75,15.0,19.48
23.66,134.5,0.85,0.01,2.72,2.01,1.51,14.81,18.45
23.65,133.6,1.76,0.01,1.68,2.04,1.5,14.76,18.29
19.38,133.4,1.76,0.05,2.78,2.0,1.5,14.68,18.25
19.2,139.9,1.61,0.02,2.92,2.29,1.79,14.98,19.67
19.14,139.8,1.86,0.01,2.81,2.0,1.5,14.68,18.0
19.7,139.1,1.8,0.02,2.27,2.0,1.5,14.77,18.63
23.83,140.0,0.85,0.01,2.69,2.01,1.51,15.0,19.02
23.52,137.1,1.84,0.0,1.76,2.0,1.5,14.83,18.75
23.66,135.6,2.16,0.01,1.63,2.27,1.77,14.99,19.36
22.09,138.8,1.86,0.01,1.76,2.0,1.5,14.97,18.87
23.66,135.1,1.92,0.04,1.68,2.26,1.76,14.92,19.42
23.76,133.8,1.76,0.01,1.77,2.01,1.51,14.99,19.2
