X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP
18,100,3,0.5,1,2.0,1.5,13,16,-46.0,-1187.0,43.25
25,150,2,0.5,1,2.0,1.5,13,10,-45.0,-1881.94,82.61
23,140,3,0.5,1,2.5,1.5,13,12,-45.0,-1620.4,101.87
16,140,4,0.5,1,2.0,1.5,13,16,-46.0,-1192.08,52.61
17,100,3,0.5,2,2.5,1.5,10,16,-45.0,-1052.36,36.73
22,100,3,0.5,1,2.0,1.5,12,16,-45.0,-1513.83,60.42
16,100,3,0.5,2,2.5,1.5,14,16,-45.0,-1032.42,53.2
24,140,2,0.5,1,2.0,1.5,14,10,-45.0,-1785.49,79.41
17,150,1,0.5,1,2.0,1.5,15,16,-47.0,-1154.18,54.96
21,100,1,0.5,1,2.0,1.5,14,16,-46.0,-1335.32,79.28
25,110,1,0.5,2,2.5,1.5,12,12,-46.0,-1584.0,67.97
16,140,3,0.5,1,2.0,1.5,10,16,-46.0,-1111.77,36.88
25,110,1,0.5,1,2.5,1.5,14,8,-46.0,-1545.75,96.03
18,100,1,0.5,1,2.5,1.5,10,16,-47.0,-878.48,93.17
17,140,2,0.5,1,2.5,1.5,10,16,-46.0,-1003.71,65.93
23,110,2,0.5,1,2.0,1.5,15,10,-46.0,-1580.78,77.3
15,120,1,0.5,2,2.5,1.5,10,2,-48.0,-632.18,65.28
17,100,2,0.5,1,2.5,1.5,10,8,-45.0,-797.77,60.49
18,110,3,0.5,1,2.0,1.5,12,16,-47.0,-1182.38,44.81
22,150,2,0.5,1,2.0,1.5,11,16,-46.0,-1664.17,77.59
20,120,1,0.5,1,2.5,1.5,14,8,-47.0,-1102.51,86.91
21,120,2,0.5,2,2.5,1.5,15,4,-43.0,-1405.23,59.07
19,150,3,0.5,1,2.0,1.5,15,16,-46.0,-1504.51,76.6
23,110,3,0.5,1,2.5,1.5,10,16,-45.0,-1498.57,72.71
16,140,1,0.5,2,2.0,1.5,15,16,-47.0,-1150.21,44.64
19,100,3,0.5,1,2.0,1.5,12,16,-46.0,-1249.29,48.01
24,110,2,0.5,1,2.0,1.5,12,4,-45.0,-1658.31,79.88
22,140,1,0.5,3,2.5,1.5,15,12,-44.0,-1476.82,50.36
22,150,1,0.5,3,2.0,1.5,14,8,-44.0,-1548.46,35.91
18,150,3,0.5,1,2.5,1.5,15,16,-46.0,-1240.58,94.24
23,100,1,0.5,3,2.5,1.5,12,16,-46.0,-1375.72,33.66
15,100,2,0.5,3,2.0,1.5,12,12,-48.0,-1177.04,80.9
19,150,3,0.5,1,2.0,1.5,14,16,-46.0,-1459.95,74.46
16,120,3,0.5,1,2.0,1.5,14,12,-46.0,-1103.17,34.98
19,140,3,0.5,1,2.5,1.5,10,16,-46.0,-1239.48,68.04
17,140,1,0.5,1,2.5,1.5,12,16,-47.0,-973.92,93.51
24,150,2,0.5,1,2.5,1.5,10,16,-46.0,-1752.07,90.21
16,140,2,0.5,3,2.0,1.5,10,16,-48.0,-1249.19,81.17
16,150,1,0.5,3,2.0,1.5,15,16,-47.0,-1236.9,66.17
16,120,3,0.5,1,2.0,1.5,15,16,-47.0,-1116.16,49.69
25,100,1,0.5,2,2.5,1.5,12,12,-46.0,-1527.06,64.13
19,150,1,0.5,3,2.0,1.5,13,16,-46.0,-1405.22,61.17
15,110,1,0.5,2,2.5,1.5,10,4,-48.0,-597.2,77.14
24,120,2,0.5,1,2.0,1.5,10,16,-45.0,-1708.3,64.15
24,130,2,0.5,1,2.0,1.5,15,8,-45.0,-1749.92,81.95
20,120,1,0.5,1,2.5,1.5,14,16,-47.0,-1217.9,104.23
16,150,1,0.5,3,2.0,1.5,14,16,-47.0,-1201.47,67.84
25,100,2,0.5,1,2.0,1.5,13,10,-45.0,-1676.0,74.41
25,150,2,0.5,1,2.0,1.5,12,12,-45.0,-1892.85,79.53
21,110,3,0.5,1,2.5,1.5,10,16,-45.0,-1319.82,68.96
17,150,1,0.5,3,2.0,1.5,14,16,-47.0,-1269.32,64.47
19,110,1,0.5,3,2.0,1.5,12,16,-47.0,-1274.43,58.68
24,140,1,0.5,2,2.0,1.5,13,12,-44.0,-1766.86,49.12
15,130,3,0.5,1,2.0,1.5,12,4,-46.0,-1046.96,50.88
22,150,1,0.5,3,2.5,1.5,12,16,-44.0,-1431.78,49.35
20,120,1,0.5,1,2.0,1.5,15,8,-46.0,-1230.15,71.35
17,150,3,0.5,2,2.0,1.5,10,16,-46.0,-1370.83,43.97
16,130,4,0.5,1,2.0,1.5,12,4,-46.0,-1189.8,42.84
16,120,1,0.5,2,2.0,1.5,15,16,-47.0,-1080.13,51.58
16,140,2,0.5,1,2.5,1.5,13,16,-46.0,-945.11,84.45
15,120,1,0.5,2,2.5,1.5,10,16,-48.0,-752.44,120.17
18,150,3,0.5,1,2.0,1.5,14,16,-46.0,-1361.45,64.9
22,140,1,0.5,3,2.0,1.5,13,16,-44.0,-1578.94,48.54
19,140,1,0.5,3,2.0,1.5,13,16,-46.0,-1402.61,56.87
23,120,3,0.5,1,2.5,1.5,12,8,-44.0,-1520.5,87.47
21,140,2,0.5,1,2.5,1.5,14,0,-42.0,-1397.68,62.26
21,110,2,0.5,1,2.0,1.5,11,4,-44.0,-1381.77,71.14
15,120,3,0.5,2,2.5,1.5,10,4,-44.0,-942.46,48.15
15,100,3,0.5,1,2.0,1.5,10,16,-46.0,-955.05,43.09
18,100,3,0.5,1,2.0,1.5,11,16,-46.0,-1171.07,35.76
16,150,3,0.5,2,2.5,1.5,14,2,-44.0,-1142.98,43.68
20,120,1,0.5,2,2.5,1.5,11,16,-47.0,-1218.36,60.88
16,120,1,0.5,2,2.5,1.5,10,16,-47.0,-850.89,98.02
16,150,3,0.5,1,2.5,1.5,15,6,-45.0,-1003.16,43.38
20,110,1,0.5,1,2.5,1.5,15,16,-47.0,-1196.93,104.83
16,150,2,0.5,3,2.5,1.5,14,8,-45.0,-1106.07,45.87
15,110,1,0.5,4,2.5,1.5,10,12,-48.0,-751.64,149.12
16,140,4,0.5,1,2.0,1.5,15,16,-47.0,-1209.28,62.03
16,140,1,0.5,3,2.0,1.5,10,16,-47.0,-1152.88,88.23
16,120,3,0.5,1,2.5,1.5,14,8,-44.0,-943.1,42.63
16,110,3,0.5,2,2.5,1.5,15,16,-46.0,-1053.92,57.39
18,140,2,0.5,1,2.5,1.5,13,16,-47.0,-1140.61,81.04
15,150,2,0.5,1,2.0,1.5,11,16,-46.0,-1024.57,51.17
22,150,1,0.5,3,2.0,1.5,14,14,-44.0,-1576.1,53.96
22,100,1,0.5,3,2.5,1.5,14,14,-46.0,-1327.55,53.76
19,130,1,0.5,1,2.0,1.5,10,16,-46.0,-1216.56,65.29
15,100,2,0.5,3,2.0,1.5,13,16,-48.0,-1190.0,73.27
22,110,1,0.5,3,2.5,1.5,12,16,-46.0,-1363.26,34.39
22,110,3,0.5,1,2.5,1.5,13,12,-45.0,-1400.34,86.53
15,130,3,0.5,1,2.0,1.5,12,16,-47.0,-1004.93,48.12
20,120,3,0.5,1,2.5,1.5,15,8,-45.0,-1275.24,73.92
19,150,3,0.5,1,2.5,1.5,15,16,-46.0,-1352.06,101.31
24,130,1,0.5,1,2.0,1.5,14,10,-45.0,-1669.78,80.1
20,120,3,0.5,1,2.5,1.5,14,16,-46.0,-1301.89,93.58
15,110,1,0.5,3,2.0,1.5,14,16,-48.0,-1036.77,82.13
