X1,X2,X3,X4,X5,X6,X7,X8,ANG,AVG,RIP,COG
23.24,94.7,1.36,0.08,2.15,2.03,1.53,14.73,-44.0,-1760.5,51.9,18.62
21.44,134.9,1.11,0.02,2.81,2.09,1.59,10.85,-47.0,-1645.28,30.81,19.65
24.02,96.8,0.5,0.0,3.11,2.06,1.56,14.73,-44.0,-1637.69,18.11,18.41
15.46,134.7,1.68,0.04,1.73,2.07,1.57,10.6,-47.0,-999.7,24.82,19.1
17.72,132.0,1.28,0.02,2.37,2.18,1.68,10.85,-47.0,-1312.44,25.67,19.87
23.45,127.5,0.5,0.12,3.36,2.01,1.51,12.97,-43.0,-1529.73,33.66,19.69
24.21,128.5,1.33,0.1,2.06,2.12,1.58,10.54,-45.0,-1813.89,54.08,19.23
17.67,128.8,1.64,0.01,1.69,2.03,1.53,10.65,-47.0,-1232.05,31.78,18.74
15.97,134.7,1.64,0.03,1.99,2.07,1.57,10.65,-48.0,-1133.74,29.52,18.93
24.08,138.9,1.16,0.02,1.78,2.07,1.55,10.71,-45.0,-1840.51,54.99,19.41
24.12,122.3,0.5,0.02,3.23,2.07,1.57,14.67,-42.0,-1702.32,20.91,18.56
24.18,134.3,1.65,0.03,1.82,2.02,1.52,14.76,-43.0,-1957.26,61.89,18.67
24.39,93.7,0.5,0.03,3.06,2.06,1.56,13.69,-44.0,-1647.73,22.63,20.94
15.73,135.5,1.68,0.12,1.74,2.07,1.57,10.68,-47.0,-1024.14,28.72,19.35
17.95,120.1,1.33,0.02,2.29,2.08,1.58,10.37,-47.0,-1282.46,24.72,19.37
19.21,139.8,1.57,0.04,3.09,2.08,1.57,10.6,-48.0,-1543.46,35.8,18.8
15.87,134.7,1.64,0.19,1.7,2.05,1.55,10.65,-46.0,-995.62,24.74,18.75
23.53,128.6,1.1,0.07,2.74,2.02,1.52,10.84,-46.0,-1729.47,36.28,19.55
24.33,101.4,1.14,0.0,2.23,2.06,1.56,13.96,-45.0,-1779.09,48.03,20.36
24.19,93.8,0.5,0.0,3.11,2.02,1.52,14.73,-45.0,-1620.11,17.61,18.4
24.16,136.6,1.69,0.01,1.79,2.16,1.66,14.78,-43.0,-1980.71,62.19,19.3
21.28,127.8,0.9,0.12,2.93,2.11,1.61,11.92,-46.0,-1585.6,27.56,20.84
24.92,134.9,1.1,0.02,1.97,2.04,1.54,10.85,-45.0,-1881.33,52.4,19.72
17.7,113.1,1.4,0.01,3.17,2.05,1.55,10.59,-49.0,-1390.45,32.18,18.97
19.24,102.2,1.65,0.36,2.62,2.04,1.53,12.61,-46.0,-1431.43,45.83,18.63
15.86,138.4,0.52,0.0,3.03,2.01,1.51,10.4,-50.0,-957.93,87.68,19.24
15.7,134.7,1.88,0.04,3.13,2.03,1.53,10.62,-50.0,-1378.9,32.66,18.94
17.8,119.7,1.13,0.07,3.12,2.01,1.51,14.73,-45.0,-1518.97,49.95,18.63
16.49,138.0,1.28,0.19,2.34,2.25,1.58,10.44,-46.0,-1075.18,35.58,19.39
23.45,104.5,0.5,0.01,3.3,2.05,1.55,14.66,-43.0,-1642.03,17.85,18.59
24.47,127.1,1.69,0.08,1.74,2.01,1.51,10.7,-45.0,-1873.71,66.04,19.17
23.69,131.3,0.5,0.01,3.32,2.17,1.67,10.81,-43.0,-1541.96,53.88,19.78
23.65,134.7,1.62,0.03,1.69,2.03,1.53,10.73,-45.0,-1860.71,63.02,19.18
22.55,125.5,1.31,0.03,1.75,2.06,1.56,10.06,-46.0,-1656.67,51.03,19.86
23.45,127.5,1.02,0.12,2.68,2.01,1.51,13.24,-45.0,-1782.06,37.46,20.5
20.76,109.2,1.35,0.03,2.69,2.06,1.55,11.43,-47.0,-1578.85,31.27,20.81
24.97,128.5,1.22,0.03,2.36,2.08,1.54,10.48,-45.0,-1856.18,49.09,18.86
21.41,104.3,1.4,0.03,2.22,2.04,1.54,12.6,-47.0,-1628.51,41.74,18.83
20.76,109.2,1.35,0.03,2.83,2.06,1.55,11.91,-47.0,-1600.04,32.92,20.72
22.83,139.5,1.02,0.07,2.68,2.1,1.59,11.78,-46.0,-1758.32,37.14,20.65
24.15,139.9,0.5,0.03,3.23,2.05,1.55,14.65,-41.0,-1636.11,25.09,18.59
24.19,94.2,0.5,0.01,3.11,2.01,1.51,14.73,-44.0,-1666.57,17.56,18.67
23.54,133.9,1.09,0.03,2.04,2.01,1.51,12.69,-46.0,-1821.54,47.08,18.99
24.34,128.0,1.88,0.0,1.56,2.08,1.58,13.79,-44.0,-1916.88,69.27,20.72
24.43,135.5,1.04,0.02,1.63,2.02,1.51,14.67,-43.0,-1883.95,51.49,18.54
19.37,128.1,1.42,0.03,2.97,2.06,1.56,11.69,-48.0,-1562.53,34.36,21.03
17.58,126.6,0.54,0.22,3.05,2.07,1.57,12.45,-46.0,-1213.58,60.85,19.44
17.82,138.5,1.4,0.03,2.31,2.04,1.54,10.76,-48.0,-1365.27,26.69,19.43
24.66,109.2,0.9,0.03,2.3,2.1,1.6,11.92,-46.0,-1758.6,44.33,20.74
17.69,129.1,1.26,0.13,2.37,2.17,1.51,10.43,-47.0,-1174.06,25.56,19.07
24.5,132.8,1.4,0.03,2.26,2.07,1.56,10.1,-46.0,-1861.93,51.0,20.24
23.77,131.0,1.1,0.01,2.62,2.25,1.56,10.39,-45.0,-1708.06,44.54,19.52
15.87,134.4,1.81,0.01,2.62,2.08,1.58,10.28,-49.0,-1323.33,28.33,19.55
24.77,140.0,1.14,0.04,2.33,2.06,1.56,10.2,-45.0,-1867.18,46.27,20.1
15.89,132.0,1.28,0.19,2.37,2.19,1.59,10.43,-47.0,-1011.33,47.47,19.21
24.38,133.6,1.88,0.03,1.69,2.03,1.53,14.66,-43.0,-1980.61,63.34,18.38
24.92,113.6,1.53,0.1,1.78,2.08,1.58,10.63,-45.0,-1832.07,61.79,19.04
23.97,126.9,1.75,0.03,1.99,2.06,1.56,13.76,-45.0,-1943.38,66.86,20.63
15.84,134.7,0.53,0.03,3.19,2.03,1.53,10.69,-49.0,-1032.14,90.76,19.21
23.8,131.0,1.1,0.01,2.62,2.07,1.57,10.81,-46.0,-1789.55,39.05,19.39
19.57,118.6,0.99,0.03,3.19,2.01,1.51,11.66,-48.0,-1477.72,35.39,20.54
17.69,135.2,1.31,0.13,2.37,2.22,1.56,10.42,-46.0,-1243.8,23.42,19.24
15.46,134.7,1.68,0.04,1.62,2.17,1.67,10.6,-46.0,-941.58,24.15,18.92
15.87,134.7,1.64,0.03,3.16,2.03,1.53,10.69,-50.0,-1363.45,35.94,19.09
24.92,131.6,1.68,0.12,1.69,2.02,1.51,10.67,-45.0,-1900.24,68.6,18.69
24.5,132.8,1.16,0.03,2.35,2.01,1.51,10.25,-46.0,-1840.08,44.11,19.8
15.98,135.1,1.28,0.01,2.56,2.01,1.51,14.78,-45.0,-1432.95,59.02,18.64
23.17,139.1,1.01,0.02,2.91,2.1,1.59,11.69,-46.0,-1718.24,31.04,21.24
15.45,134.7,1.81,0.01,2.7,2.05,1.55,10.64,-50.0,-1312.67,31.49,18.74
24.02,94.2,0.5,0.01,2.95,2.07,1.56,14.73,-44.0,-1665.0,20.58,18.85
17.72,114.4,1.26,0.03,3.16,2.07,1.56,11.73,-49.0,-1382.46,37.84,20.86
15.7,134.7,1.88,0.04,3.13,2.03,1.53,10.51,-50.0,-1376.33,31.92,18.95
17.7,134.7,1.26,0.01,3.27,2.2,1.52,14.23,-45.0,-1466.07,47.91,19.97
24.43,109.0,1.61,0.03,2.01,2.1,1.6,11.92,-46.0,-1850.75,64.39,20.71
21.47,127.9,0.88,0.12,2.93,2.06,1.56,13.96,-45.0,-1656.26,31.67,20.68
23.95,104.5,1.68,0.01,1.77,2.01,1.51,14.66,-44.0,-1865.22,64.11,18.5
16.48,130.6,1.73,0.01,3.21,2.05,1.55,10.28,-49.0,-1393.32,29.63,19.74
17.82,138.5,0.6,0.03,3.11,2.04,1.54,14.65,-45.0,-1460.7,60.34,18.61
19.46,119.2,1.64,0.03,2.65,2.05,1.55,11.75,-48.0,-1573.44,40.01,20.68
24.38,133.6,1.98,0.03,1.71,2.02,1.52,14.69,-43.0,-1971.94,63.71,18.34
24.92,136.0,1.1,0.03,1.63,2.04,1.54,10.85,-45.0,-1870.54,56.87,19.54
24.77,120.3,0.5,0.02,3.11,2.07,1.57,14.67,-42.0,-1749.87,22.25,18.55
19.24,102.2,1.65,0.36,2.7,2.04,1.53,12.6,-46.0,-1434.77,46.49,18.66
19.27,134.7,1.66,0.03,2.99,2.02,1.52,12.83,-48.0,-1623.16,50.26,19.37
15.87,134.8,1.64,0.19,2.45,2.09,1.53,10.65,-48.0,-1178.45,32.1,18.82
24.88,134.9,1.29,0.02,2.31,2.09,1.59,10.85,-46.0,-1885.38,52.92,19.75
23.53,128.6,0.5,0.07,3.35,2.02,1.52,14.44,-42.0,-1615.11,21.75,19.05
19.21,134.7,1.68,0.02,1.62,2.16,1.66,12.38,-46.0,-1489.19,47.65,19.66
19.34,101.2,1.65,0.01,2.58,2.06,1.52,10.1,-48.0,-1439.34,29.37,19.71
21.44,103.2,1.11,0.34,2.78,2.1,1.59,12.69,-46.0,-1507.56,35.85,19.46
21.43,134.9,1.4,0.06,2.67,2.05,1.55,11.92,-47.0,-1711.58,39.72,20.39
15.86,138.9,1.29,0.05,2.7,2.01,1.51,10.4,-49.0,-1195.08,45.92,19.01
16.41,137.0,1.88,0.04,3.13,2.06,1.56,10.62,-49.0,-1440.6,34.7,18.98
24.77,134.9,1.23,0.02,2.27,2.06,1.56,10.85,-46.0,-1891.48,50.08,19.87
24.93,115.4,0.5,0.03,3.07,2.06,1.56,13.96,-43.0,-1711.25,24.55,20.37
15.87,135.0,1.26,0.01,2.36,2.16,1.51,14.67,-44.0,-1282.13,61.5,18.43
24.19,94.2,0.5,0.0,2.58,2.01,1.51,12.61,-46.0,-1585.86,34.13,18.97
24.15,135.6,0.5,0.06,3.23,2.02,1.52,14.64,-41.0,-1629.97,23.48,18.4
24.97,128.5,0.89,0.03,2.49,2.06,1.56,13.79,-45.0,-1871.9,43.78,20.46
17.59,134.9,1.12,0.02,1.97,2.05,1.55,10.85,-47.0,-1138.51,23.43,19.73
24.4,127.9,1.0,0.03,1.45,2.06,1.56,13.79,-44.0,-1837.57,52.61,20.55
23.72,132.8,1.43,0.03,2.38,2.06,1.56,10.14,-46.0,-1824.1,48.13,20.08
23.6,119.2,1.01,0.03,2.59,2.01,1.51,14.69,-44.0,-1849.09,38.35,18.52
24.38,133.6,1.75,0.03,1.69,2.03,1.53,14.66,-43.0,-1984.83,63.48,18.34
17.82,138.5,1.65,0.03,2.42,2.07,1.57,10.69,-48.0,-1442.45,31.63,18.97
23.97,126.9,1.41,0.03,2.1,2.06,1.56,13.76,-45.0,-1902.18,59.98,20.72
17.69,130.7,1.28,0.02,2.17,2.21,1.56,10.39,-47.0,-1155.82,24.34,19.47
17.7,113.1,1.4,0.01,3.14,2.05,1.55,10.59,-49.0,-1387.83,32.06,18.98
24.02,132.1,0.72,0.08,2.5,2.02,1.52,13.35,-45.0,-1798.81,38.21,20.35
24.15,134.7,0.5,0.06,3.23,2.06,1.56,14.19,-42.0,-1640.14,24.64,20.45
24.12,122.4,0.5,0.02,3.23,2.01,1.51,14.67,-42.0,-1689.2,20.44,18.38
19.37,128.1,1.42,0.03,2.9,2.06,1.56,11.78,-48.0,-1565.09,34.64,21.06
15.87,134.7,1.64,0.03,2.58,2.07,1.57,10.26,-49.0,-1259.63,29.86,19.8
19.37,128.1,1.42,0.03,2.56,2.02,1.52,11.96,-48.0,-1557.94,36.48,20.23
23.58,132.0,1.28,0.0,2.37,2.16,1.51,10.43,-45.0,-1730.68,50.16,18.99
15.86,129.1,1.26,0.13,2.37,2.01,1.51,10.72,-48.0,-1064.55,43.3,19.24
21.43,133.8,0.57,0.0,2.91,2.07,1.57,14.66,-44.0,-1645.34,28.88,18.66
24.45,101.3,0.5,0.0,3.1,2.11,1.61,11.92,-46.0,-1581.36,31.63,20.69
23.47,126.9,1.01,0.03,1.97,2.06,1.56,13.76,-45.0,-1795.17,44.58,20.43
15.59,134.7,1.63,0.03,2.58,2.13,1.63,12.59,-49.0,-1352.24,45.95,18.96
24.19,94.2,1.3,0.01,2.31,2.01,1.51,10.84,-46.0,-1730.04,43.35,19.38
24.02,138.5,1.66,0.19,1.84,2.08,1.58,14.48,-43.0,-1940.12,63.23,19.49
20.44,134.7,1.64,0.03,2.58,2.03,1.53,10.62,-47.0,-1650.88,40.56,18.8
24.44,127.9,1.69,0.03,1.99,2.06,1.56,14.87,-43.0,-1994.16,63.13,19.14
24.02,132.1,0.73,0.11,2.48,2.04,1.53,13.34,-45.0,-1786.92,38.02,20.5
15.86,138.3,1.65,0.02,2.66,2.01,1.51,10.4,-49.0,-1313.65,26.43,19.06
24.12,139.1,1.57,0.04,2.16,2.06,1.56,10.2,-46.0,-1885.83,57.65,19.44
19.25,134.7,1.63,0.03,2.62,2.07,1.57,11.62,-48.0,-1597.81,39.03,20.86
24.06,127.7,1.25,0.02,2.06,2.08,1.58,14.91,-43.0,-1916.68,54.87,19.05
24.39,128.4,0.9,0.03,1.73,2.06,1.56,13.79,-44.0,-1840.16,48.8,20.85
17.45,138.5,1.4,0.03,3.12,2.03,1.53,10.76,-49.0,-1418.59,32.53,19.45
24.15,134.3,0.5,0.03,2.74,2.02,1.52,11.03,-44.0,-1708.3,45.42,19.87
21.15,111.8,1.1,0.01,3.15,2.06,1.56,10.59,-47.0,-1553.59,31.7,18.69
19.24,123.4,1.65,0.04,2.62,2.03,1.53,10.77,-48.0,-1526.62,34.19,19.25
24.97,128.5,0.6,0.03,2.73,2.12,1.57,10.67,-43.0,-1733.09,38.48,19.16
23.85,132.0,1.28,0.0,2.36,2.04,1.53,10.43,-46.0,-1813.99,46.39,19.36
24.68,139.9,1.14,0.04,2.33,2.1,1.59,10.2,-45.0,-1880.77,47.56,20.0
24.19,129.6,0.5,0.03,3.11,2.03,1.53,14.99,-42.0,-1746.78,22.58,19.28
24.44,102.2,1.42,0.0,2.06,2.06,1.56,10.21,-46.0,-1732.55,49.8,20.07
17.69,128.8,1.26,0.13,3.28,2.03,1.52,10.35,-48.0,-1365.88,41.2,19.53
15.4,130.6,1.63,0.03,3.11,2.05,1.55,14.71,-46.0,-1524.3,54.08,18.65
24.15,134.7,0.5,0.03,3.23,2.01,1.51,14.64,-41.0,-1643.82,23.85,18.33
23.97,126.9,1.69,0.03,1.99,2.1,1.56,13.76,-45.0,-1914.02,65.36,20.64
24.96,138.0,1.38,0.02,2.19,2.08,1.58,10.37,-46.0,-1895.43,54.88,19.71
24.43,128.5,0.94,0.03,2.49,2.06,1.56,14.79,-44.0,-1912.44,42.09,18.66
19.37,128.1,1.15,0.03,2.97,2.06,1.56,11.96,-48.0,-1523.36,32.85,20.58
21.41,104.3,1.4,0.03,1.96,2.04,1.54,12.6,-46.0,-1599.8,44.13,18.74
24.12,109.5,0.52,0.02,3.18,2.07,1.57,12.95,-44.0,-1647.43,21.69,20.23
19.14,127.0,1.65,0.02,2.99,2.01,1.51,12.62,-48.0,-1628.16,46.34,18.99
24.02,94.2,0.5,0.0,3.11,2.01,1.51,14.5,-45.0,-1629.37,18.3,19.07
24.43,133.6,1.41,0.02,1.99,2.04,1.54,14.72,-44.0,-1962.04,61.25,18.75
19.37,128.1,1.76,0.03,1.96,2.06,1.56,11.69,-47.0,-1537.67,47.91,20.91
15.46,134.7,1.68,0.04,1.74,2.08,1.57,10.64,-47.0,-1001.97,25.13,19.18
23.53,128.6,1.1,0.1,2.74,2.02,1.52,10.87,-46.0,-1717.81,37.04,19.65
19.37,128.1,1.42,0.03,2.96,2.06,1.56,11.69,-48.0,-1561.5,34.18,21.03
23.51,116.0,0.88,0.01,2.7,2.03,1.53,10.59,-46.0,-1701.21,34.08,18.79
19.37,128.1,1.42,0.03,2.97,2.06,1.56,12.05,-48.0,-1571.68,37.51,20.65
17.72,128.6,1.1,0.07,3.16,2.02,1.52,10.88,-49.0,-1359.69,45.25,19.93
15.52,135.2,1.68,0.12,2.37,2.19,1.56,10.07,-47.0,-1092.91,34.11,20.08
21.78,109.1,1.15,0.03,2.48,2.1,1.6,11.92,-47.0,-1613.26,36.29,20.66
15.8,127.0,1.68,0.06,1.39,2.01,1.51,12.62,-45.0,-1019.35,29.94,18.74
24.12,117.4,0.5,0.02,3.22,2.01,1.51,14.67,-43.0,-1690.78,19.54,18.46
15.96,137.5,1.64,0.03,2.58,2.05,1.55,11.7,-49.0,-1347.68,38.06,20.61
23.43,104.5,0.94,0.01,2.59,2.01,1.51,14.66,-44.0,-1785.73,34.71,18.46
16.49,127.2,1.66,0.19,1.88,2.08,1.58,10.4,-47.0,-1089.01,28.37,19.29
16.2,134.7,1.64,0.03,1.69,2.03,1.53,11.72,-47.0,-1129.58,32.96,20.52
24.37,139.1,0.54,0.02,2.9,2.09,1.59,11.69,-43.0,-1720.65,31.74,21.25
24.68,139.6,1.14,0.04,2.33,2.09,1.59,10.2,-45.0,-1884.95,47.27,20.01
23.35,116.0,0.91,0.01,2.7,2.03,1.53,10.59,-46.0,-1697.1,33.31,18.5
17.69,129.3,1.26,0.01,2.37,2.17,1.51,14.6,-44.0,-1404.28,47.62,18.64
18.73,128.1,1.42,0.03,2.9,2.06,1.56,11.78,-48.0,-1534.73,35.18,20.85
24.68,133.6,1.1,0.02,2.3,2.16,1.66,10.85,-46.0,-1857.05,47.4,20.05
24.15,134.9,0.5,0.0,3.23,2.01,1.51,14.64,-42.0,-1614.76,21.42,18.23
24.34,135.4,1.28,0.03,2.06,2.09,1.59,11.64,-46.0,-1877.46,55.97,20.96
24.12,119.8,0.5,0.0,3.11,2.01,1.51,14.67,-44.0,-1694.16,19.65,18.38
21.44,134.9,1.11,0.04,2.81,2.03,1.53,10.85,-47.0,-1666.42,30.61,19.49
19.37,128.1,1.66,0.03,2.96,2.06,1.56,11.61,-48.0,-1592.47,42.27,20.87
21.15,110.2,0.5,0.01,3.74,2.06,1.56,10.59,-45.0,-1368.0,79.9,18.61
23.53,128.6,1.1,0.07,2.73,2.02,1.52,10.56,-46.0,-1725.04,35.71,18.54
24.06,127.9,1.25,0.02,2.06,2.08,1.58,14.99,-43.0,-1932.89,54.19,19.17
15.51,130.1,1.62,0.03,2.58,2.05,1.55,12.59,-49.0,-1330.88,44.85,18.79
24.15,133.9,0.52,0.06,3.22,2.06,1.56,14.64,-41.0,-1658.49,25.16,18.51
19.46,119.2,1.64,0.03,2.65,2.05,1.55,12.43,-48.0,-1603.45,44.33,19.17
15.87,134.7,1.64,0.03,3.21,2.03,1.53,10.62,-50.0,-1362.62,36.85,18.85
24.39,139.5,1.18,0.19,1.73,2.03,1.53,10.43,-45.0,-1808.87,56.45,18.76
23.79,94.2,0.5,0.0,3.11,2.01,1.51,14.5,-45.0,-1609.55,17.84,19.01
24.02,132.1,0.72,0.08,1.59,2.02,1.51,13.35,-44.0,-1767.85,50.39,20.45
24.5,124.9,0.53,0.03,2.74,2.01,1.51,14.73,-43.0,-1813.95,29.66,18.41
24.06,119.8,0.5,0.03,3.23,2.06,1.56,14.67,-42.0,-1693.02,20.34,18.46
19.22,127.0,1.65,0.02,2.69,2.01,1.51,12.62,-47.0,-1625.27,43.36,18.65
24.2,101.0,0.9,0.07,2.75,2.22,1.66,14.71,-44.0,-1737.17,35.66,18.95
15.86,138.0,1.72,0.01,2.66,2.01,1.51,13.61,-48.0,-1465.75,48.61,20.3
23.46,104.5,0.91,0.01,2.55,2.01,1.51,14.66,-44.0,-1781.95,33.68,18.49
23.97,127.7,1.01,0.03,1.99,2.02,1.52,13.72,-45.0,-1853.57,45.43,20.63
24.77,140.0,1.14,0.04,2.33,2.06,1.56,14.91,-43.0,-1947.09,54.25,19.11
19.34,128.0,0.5,0.01,2.97,2.03,1.52,14.73,-45.0,-1494.77,45.03,18.74
17.69,131.9,1.28,0.0,1.62,2.22,1.56,10.43,-46.0,-1031.2,33.67,19.32
24.43,133.6,1.32,0.01,1.99,2.04,1.54,14.72,-44.0,-1968.86,58.19,18.75
19.37,128.1,1.62,0.03,2.96,2.09,1.56,12.24,-48.0,-1587.6,44.52,20.15
24.04,102.2,1.65,0.36,1.78,2.02,1.51,12.61,-45.0,-1701.48,67.42,19.12
24.14,138.1,0.5,0.0,3.16,2.02,1.52,14.73,-42.0,-1652.18,21.92,18.47
24.75,120.3,1.24,0.02,2.37,2.08,1.57,14.67,-44.0,-1921.68,56.63,18.7
23.35,134.7,1.78,0.03,1.86,2.07,1.57,11.61,-46.0,-1874.17,67.68,21.34
15.46,128.3,1.43,0.04,1.69,2.05,1.55,10.64,-47.0,-864.56,32.55,19.09
17.63,134.7,1.31,0.05,1.62,2.17,1.67,10.6,-46.0,-1087.57,30.09,18.84
24.43,122.0,0.9,0.03,2.78,2.08,1.56,14.79,-44.0,-1828.68,39.12,18.91
23.7,104.5,1.65,0.01,1.6,2.01,1.51,14.66,-43.0,-1839.65,62.7,18.2
17.69,122.4,1.26,0.19,2.37,2.22,1.56,10.43,-46.0,-1134.97,25.73,19.14
19.16,134.7,1.63,0.03,2.62,2.03,1.53,10.54,-48.0,-1562.37,32.08,18.68
16.59,134.7,1.67,0.03,2.58,2.02,1.52,14.58,-45.0,-1579.83,52.58,18.35
24.44,139.1,1.68,0.03,1.99,2.06,1.56,14.96,-43.0,-2011.09,61.67,19.19
24.97,128.5,1.04,0.03,2.36,2.05,1.54,10.48,-45.0,-1849.42,45.57,19.33
19.74,128.1,1.42,0.03,2.97,2.08,1.56,10.71,-48.0,-1547.11,30.02,19.43
23.24,127.9,1.64,0.03,2.0,2.06,1.56,14.79,-43.0,-1926.07,60.39,18.73
15.87,134.7,1.64,0.03,3.19,2.03,1.53,10.92,-50.0,-1371.03,35.93,19.94
24.32,133.1,1.16,0.03,2.38,2.06,1.56,10.1,-46.0,-1831.6,44.13,20.23
15.87,134.5,1.26,0.13,3.27,2.02,1.52,10.5,-49.0,-1257.43,57.88,19.22
15.86,138.3,1.65,0.02,2.66,2.02,1.51,10.4,-49.0,-1297.91,27.47,19.06
24.43,134.9,1.42,0.02,2.0,2.04,1.54,14.72,-43.0,-1974.43,60.78,18.75
15.86,138.2,1.85,0.03,2.7,2.01,1.51,10.27,-49.0,-1344.68,29.7,19.47
19.86,135.1,1.42,0.03,2.97,2.06,1.56,14.9,-44.0,-1751.23,46.39,19.15
24.19,94.2,0.5,0.02,3.11,2.07,1.57,14.73,-43.0,-1663.43,18.7,18.62
15.7,134.7,1.88,0.02,3.2,2.09,1.59,10.38,-50.0,-1379.4,32.4,19.45
19.25,134.7,1.43,0.03,2.7,2.07,1.57,11.69,-48.0,-1559.62,35.14,20.6
15.86,136.3,1.81,0.01,2.7,2.08,1.58,10.28,-49.0,-1338.48,28.09,19.54
24.02,94.2,0.5,0.0,3.12,2.01,1.51,14.8,-45.0,-1611.53,16.75,18.44
24.92,135.4,1.6,0.08,1.99,2.02,1.52,10.35,-45.0,-1936.75,63.3,19.15
16.04,138.4,1.26,0.01,2.56,2.02,1.52,14.67,-46.0,-1419.57,59.36,18.5
21.15,111.8,1.1,0.01,3.15,2.01,1.51,10.59,-47.0,-1560.43,31.14,18.62
15.96,134.7,1.81,0.01,2.7,2.1,1.6,10.28,-49.0,-1330.44,29.69,19.64
24.68,139.9,1.14,0.01,2.31,2.1,1.59,10.2,-45.0,-1884.0,47.14,20.01
24.13,116.0,0.89,0.01,2.7,2.03,1.53,10.59,-46.0,-1732.7,34.74,18.68
16.37,134.7,1.88,0.04,3.06,2.03,1.53,10.26,-49.0,-1403.61,31.63,19.75
15.46,134.7,1.68,0.06,2.53,2.17,1.67,11.08,-49.0,-1245.02,39.09,20.52
22.37,134.7,0.5,0.02,3.23,2.04,1.51,14.64,-43.0,-1673.96,25.35,18.38
24.12,127.7,1.24,0.02,2.06,2.07,1.57,14.91,-43.0,-1939.75,55.04,19.02
15.3,138.4,1.85,0.0,2.7,2.01,1.51,10.4,-49.0,-1268.35,29.55,19.12
20.61,137.3,1.69,0.01,1.79,2.06,1.56,11.94,-46.0,-1659.05,54.5,20.67
23.35,127.2,1.65,0.03,1.99,2.06,1.56,10.6,-46.0,-1812.27,59.12,18.65
24.43,125.7,1.72,0.03,1.96,2.06,1.56,14.87,-43.0,-1988.35,64.37,19.08
24.16,108.1,0.84,0.03,2.59,2.01,1.51,13.01,-46.0,-1756.89,36.41,19.84
24.44,127.2,2.46,0.03,0.97,2.08,1.58,10.08,-45.0,-1858.12,77.37,20.09
23.84,94.3,0.87,0.03,2.54,2.06,1.56,11.69,-46.0,-1641.45,36.05,21.09
15.53,127.1,1.65,0.06,2.46,2.02,1.51,12.62,-49.0,-1300.85,44.86,18.63
16.49,138.5,1.66,0.2,1.7,2.07,1.57,10.63,-46.0,-1092.87,27.13,18.71
15.57,130.6,1.43,0.03,2.51,2.05,1.55,12.59,-48.0,-1282.78,51.38,18.84
16.98,134.7,1.64,0.19,1.61,2.03,1.53,10.65,-46.0,-1098.81,28.24,18.71
18.66,122.4,0.5,0.02,3.23,2.03,1.53,14.67,-45.0,-1452.11,57.3,18.53
17.66,131.7,0.53,0.13,3.11,2.22,1.56,10.43,-46.0,-1092.43,69.88,19.4
19.07,139.1,1.04,0.02,2.91,2.1,1.59,11.69,-48.0,-1496.5,31.08,20.99
19.37,134.5,1.67,0.03,2.93,2.06,1.56,11.78,-48.0,-1611.47,43.51,20.93
23.13,109.2,0.95,0.02,2.93,2.1,1.6,12.26,-47.0,-1675.61,31.25,20.14
21.44,124.7,1.1,0.02,3.14,2.09,1.59,10.85,-47.0,-1598.96,32.23,19.9
21.47,139.1,0.9,0.03,2.9,2.1,1.59,11.71,-47.0,-1640.63,28.65,20.92
21.15,111.8,1.11,0.01,2.73,2.06,1.56,10.59,-47.0,-1565.98,29.96,18.6
23.97,126.9,1.48,0.03,1.99,2.06,1.56,13.76,-45.0,-1906.65,62.68,20.65
24.4,135.2,1.35,0.03,2.33,2.06,1.56,10.65,-46.0,-1870.35,51.92,18.95
23.24,127.9,1.64,0.06,2.0,2.06,1.56,14.79,-43.0,-1913.52,60.31,18.73
24.33,101.4,0.5,0.0,3.11,2.03,1.53,13.96,-45.0,-1632.93,21.79,20.12
23.17,139.1,1.18,0.05,2.48,2.1,1.6,11.78,-46.0,-1799.63,44.84,20.78
19.27,127.1,1.65,0.02,2.39,2.07,1.57,12.62,-47.0,-1600.58,44.37,18.91
21.43,134.9,1.4,0.06,2.84,2.04,1.54,11.92,-47.0,-1694.11,40.5,20.48
23.23,116.0,0.91,0.01,2.7,2.06,1.56,10.59,-46.0,-1690.91,32.92,18.84
23.8,135.3,1.4,0.03,2.15,2.04,1.53,10.65,-46.0,-1874.44,52.11,18.95
15.56,126.6,1.64,0.05,2.59,2.04,1.54,10.72,-49.0,-1234.72,32.38,19.18
23.92,132.2,1.7,0.03,1.99,2.05,1.55,13.76,-45.0,-1939.5,65.67,20.62
19.74,128.1,1.42,0.03,2.97,2.08,1.56,10.9,-48.0,-1551.69,30.07,20.08
24.88,135.6,1.61,0.08,1.98,2.02,1.52,10.69,-46.0,-1922.69,64.7,19.02
19.37,134.5,1.74,0.03,2.7,2.07,1.57,11.61,-48.0,-1615.56,42.16,20.59
15.75,134.6,1.14,0.01,1.67,2.09,1.59,10.15,-48.0,-806.2,37.73,20.31
23.46,118.0,0.94,0.01,2.64,2.01,1.51,14.67,-44.0,-1836.0,34.03,18.31
21.5,135.3,1.02,0.04,2.81,2.04,1.53,10.85,-47.0,-1624.43,30.79,19.52
24.44,93.3,1.57,0.03,1.99,2.06,1.56,14.96,-43.0,-1863.53,62.82,19.22
